,depth,salinity
167,-71.98649175621657,36.72593593223667
168,-72.41455458110408,36.7270531169439
169,-72.84261740599162,36.728170301651126
170,-73.27068023087914,36.72928748635835
171,-73.69874305576666,36.73040467106558
172,-74.12680588065419,36.731521855772804
173,-74.55486870554171,36.73263904048003
174,-74.98293153042924,36.73375622518726
175,-75.41099435531676,36.73487340989448
176,-75.83905718020428,36.73599059460171
177,-76.26712000509181,36.73710777930893
178,-76.69518282997933,36.738224964016155
179,-77.12324565486686,36.73934214872338
180,-77.55130847975438,36.74045933343061
181,-77.9793713046419,36.741562982130084
182,-78.40743412952943,36.742277088699495
183,-78.83549695441695,36.7429911952689
184,-79.26355977930447,36.74370530183831
185,-79.691622604192,36.74441940840772
186,-80.11968542907952,36.74513351497713
187,-80.54774825396706,36.74584762154654
188,-80.97581107885458,36.74656172811595
189,-81.4038739037421,36.747275834685354
190,-81.83193672862963,36.747989941254765
191,-82.25999955351715,36.74870404782418
192,-82.68806237840468,36.74941815439358
193,-83.1161252032922,36.75013226096299
194,-83.54418802817972,36.750846367532404
195,-83.97225085306725,36.751560474101815
196,-84.40031367795477,36.75227458067122
197,-84.82837650284229,36.75298868724063
198,-85.25643932772982,36.75370279381004
199,-85.68450215261734,36.75441690037945
200,-86.11256497750487,36.75513100694886
201,-86.5406278023924,36.75584511351827
202,-86.96869062727991,36.756559220087674
203,-87.39675345216745,36.757273326657085
204,-87.82481627705496,36.757987433226496
205,-88.25287910194248,36.75859158015607
206,-88.68094192683002,36.758701268714
207,-89.10900475171753,36.75881095727193
208,-89.53706757660507,36.75892064582986
209,-89.96513040149259,36.75903033438779
210,-90.3931932263801,36.759140022945715
211,-90.82125605126764,36.75924971150365
212,-91.24931887615516,36.75935940006158
213,-91.67738170104269,36.759469088619504
214,-92.10544452593021,36.75957877717743
215,-92.53350735081773,36.759688465735366
216,-92.96157017570526,36.75979815429329
217,-93.38963300059278,36.75990784285122
218,-93.8176958254803,36.76001753140915
219,-94.24575865036783,36.76012721996708
220,-94.67382147525535,36.76023690852501
221,-95.10188430014288,36.760346597082936
222,-95.5299471250304,36.76045628564086
223,-95.95800994991792,36.7605659741988
224,-96.38607277480546,36.760675662756725
225,-96.81413559969297,36.76078535131465
226,-97.24219842458051,36.76089503987258
227,-97.67026124946803,36.761004728430514
228,-98.09832407435555,36.76111441698844
229,-98.52638689924308,36.76122410554637
230,-98.9544497241306,36.761333794104296
231,-99.38251254901812,36.76142832159263
232,-99.81057537390565,36.76101922105337
233,-100.23863819879317,36.76061012051411
234,-100.6667010236807,36.76020101997485
235,-101.09476384856822,36.75979191943559
236,-101.52282667345574,36.75938281889633
237,-101.95088949834327,36.75897371835707
238,-102.37895232323079,36.75856461781781
239,-102.80701514811831,36.75815551727855
240,-103.23507797300584,36.757746416739295
241,-103.66314079789336,36.75733731620003
242,-104.0912036227809,36.75692821566077
243,-104.51926644766841,36.75651911512151
244,-104.94732927255593,36.756110014582255
245,-105.37539209744347,36.75570091404299
246,-105.80345492233099,36.75529181350373
247,-106.23151774721852,36.75488271296447
248,-106.65958057210604,36.754473612425215
249,-107.08764339699356,36.75406451188595
250,-107.51570622188109,36.75365541134669
251,-107.94376904676861,36.753246310807434
252,-108.37183187165613,36.752837210268176
253,-108.79989469654366,36.75242810972891
254,-109.22795752143118,36.75201900918965
255,-109.65602034631871,36.751609908650394
256,-110.08408317120623,36.751200808111136
257,-110.51214599609375,36.75079170757187
258,-110.94020882098128,36.75038260703261
259,-111.3682716458688,36.749973506493355
260,-111.79633447075634,36.749441715468876
261,-112.22439729564385,36.74876511964773
262,-112.65246012053137,36.74808852382658
263,-113.0805229454189,36.747411928005434
264,-113.50858577030642,36.74673533218428
265,-113.93664859519394,36.74605873636313
266,-114.36471142008148,36.745382140541984
267,-114.792774244969,36.74470554472084
268,-115.22083706985653,36.74402894889969
269,-115.64889989474405,36.743352353078535
270,-116.07696271963157,36.74267575725739
271,-116.5050255445191,36.74199916143624
272,-116.93308836940662,36.74132256561509
273,-117.36115119429415,36.74064596979394
274,-117.78921401918167,36.73996937397279
275,-118.21727684406919,36.73929277815164
276,-118.64533966895672,36.738616182330496
277,-119.07340249384424,36.73793958650935
278,-119.50146531873176,36.737262990688194
279,-119.9295281436193,36.73658639486705
280,-120.35759096850681,36.7359097990459
281,-120.78565379339435,36.73523320322475
282,-121.21371661828186,36.734556607403604
283,-121.64177944316938,36.73388001158245
284,-122.06984226805692,36.7332034157613
285,-122.49790509294444,36.732526819940155
286,-122.92596791783195,36.73185022411901
287,-123.35403074271949,36.73117362829785
288,-123.782093567607,36.730497032476705
289,-124.21015639249454,36.72982043665556
290,-124.63821921738206,36.72914384083441
291,-125.06628204226958,36.72849712848099
292,-125.49434486715711,36.72790509265475
293,-125.92240769204463,36.72731305682851
294,-126.35047051693216,36.72672102100227
295,-126.77853334181968,36.726128985176025
296,-127.2065961667072,36.72553694934978
297,-127.63465899159473,36.724944913523544
298,-128.06272181648225,36.7243528776973
299,-128.49078464136977,36.723760841871055
300,-128.9188474662573,36.72316880604482
301,-129.34691029114484,36.72257677021857
302,-129.77497311603236,36.72198473439233
303,-130.20303594091988,36.72139269856609
304,-130.6310987658074,36.72080066273985
305,-131.0591615906949,36.72020862691361
306,-131.48722441558246,36.719616591087366
307,-131.91528724046998,36.71902455526112
308,-132.3433500653575,36.718432519434884
309,-132.77141289024502,36.71784048360864
310,-133.19947571513254,36.717248447782396
311,-133.62753854002008,36.71665641195616
312,-134.0556013649076,36.716064376129914
313,-134.48366418979512,36.71547234030367
314,-134.91172701468264,36.71488030447743
315,-135.33978983957016,36.71428826865119
316,-135.76785266445768,36.71369623282495
317,-136.19591548934523,36.71310419699871
318,-136.62397831423274,36.71251216117246
319,-137.05204113912026,36.711920125346225
320,-137.48010396400778,36.71132808951998
321,-137.9081667888953,36.710736053693736
322,-138.33622961378285,36.7101440178675
323,-138.76429243867037,36.709551982041255
324,-139.1923552635579,36.70895994621502
325,-139.6204180884454,36.70853527569156
326,-140.04848091333292,36.70822373876331
327,-140.47654373822047,36.70791220183506
328,-140.904606563108,36.7076006649068
329,-141.3326693879955,36.70728912797855
330,-141.76073221288303,36.70697759105029
331,-142.18879503777055,36.70666605412204
332,-142.6168578626581,36.70635451719379
333,-143.0449206875456,36.70604298026553
334,-143.47298351243313,36.70573144333728
335,-143.90104633732065,36.70541990640902
336,-144.32910916220817,36.70510836948077
337,-144.75717198709572,36.70479683255252
338,-145.18523481198324,36.70448529562426
339,-145.61329763687075,36.70417375869601
340,-146.04136046175827,36.70386222176775
341,-146.4694232866458,36.7035506848395
342,-146.8974861115333,36.70323914791124
343,-147.32554893642086,36.70292761098299
344,-147.75361176130838,36.70261607405474
345,-148.1816745861959,36.70230453712648
346,-148.60973741108342,36.70199300019823
347,-149.03780023597093,36.70168146326997
348,-149.46586306085848,36.70136992634172
349,-149.893925885746,36.70105838941347
350,-150.32198871063352,36.70074685248521
351,-150.75005153552104,36.70043531555696
352,-151.17811436040856,36.7001237786287
353,-151.6061771852961,36.69981224170045
354,-152.03424001018362,36.69950070477219
355,-152.46230283507114,36.69918916784394
356,-152.89036565995866,36.69887763091569
357,-153.31842848484618,36.69856609398743
358,-153.74649130973373,36.69825455705918
359,-154.17455413462125,36.69794302013092
360,-154.60261695950877,36.69763148320267
361,-155.03067978439628,36.69733453480385
362,-155.4587426092838,36.69717652800011
363,-155.88680543417132,36.69701852119636
364,-156.31486825905887,36.69686051439262
365,-156.7429310839464,36.69670250758888
366,-157.1709939088339,36.69654450078514
367,-157.59905673372143,36.69638649398139
368,-158.02711955860894,36.69622848717765
369,-158.4551823834965,36.69607048037391
370,-158.883245208384,36.69591247357017
371,-159.31130803327153,36.695754466766424
372,-159.73937085815905,36.69559645996268
373,-160.16743368304657,36.69543845315894
374,-160.59549650793412,36.6952804463552
375,-161.02355933282163,36.695122439551454
376,-161.45162215770915,36.69496443274772
377,-161.87968498259667,36.69480642594397
378,-162.3077478074842,36.69464841914023
379,-162.73581063237174,36.694490412336485
380,-163.16387345725926,36.69433240553275
381,-163.59193628214678,36.694174398729004
382,-164.0199991070343,36.69401639192526
383,-164.4480619319218,36.693858385121516
384,-164.87612475680936,36.69370037831778
385,-165.30418758169688,36.693542371514035
386,-165.7322504065844,36.69338436471029
387,-166.16031323147192,36.693226357906546
388,-166.58837605635944,36.69306835110281
389,-167.01643888124696,36.692910344299065
390,-167.4445017061345,36.69275233749532
391,-167.87256453102202,36.69259433069158
392,-168.30062735590954,36.69243632388784
393,-168.72869018079706,36.692278317084096
394,-169.15675300568458,36.69212031028035
395,-169.58481583057213,36.69196230347661
396,-170.01287865545964,36.69180429667287
397,-170.44094148034716,36.69164628986913
398,-170.86900430523468,36.69148828306538
399,-171.2970671301222,36.69133027626164
400,-171.72512995500975,36.6911722694579
401,-172.15319277989727,36.69074218723565
402,-172.5812556047848,36.690229316127166
403,-173.0093184296723,36.689716445018675
404,-173.43738125455982,36.689203573910184
405,-173.86544407944737,36.68869070280169
406,-174.2935069043349,36.68817783169321
407,-174.7215697292224,36.68766496058472
408,-175.14963255410993,36.68715208947623
409,-175.57769537899745,36.68663921836774
410,-176.00575820388497,36.686126347259254
411,-176.4338210287725,36.68561347615076
412,-176.86188385366003,36.68510060504227
413,-177.28994667854755,36.68458773393378
414,-177.71800950343507,36.6840748628253
415,-178.1460723283226,36.68356199171681
416,-178.57413515321014,36.68304912060832
417,-179.00219797809766,36.682536249499826
418,-179.43026080298517,36.68202337839134
419,-179.8583236278727,36.68151050728285
420,-180.2863864527602,36.68099763617436
421,-180.71444927764776,36.68048476506587
422,-181.14251210253528,36.679971893957386
423,-181.5705749274228,36.679459022848896
424,-181.99863775231032,36.678946151740405
425,-182.42670057719783,36.678433280631914
426,-182.85476340208538,36.67792040952343
427,-183.2828262269729,36.67740753841494
428,-183.71088905186042,36.67689466730645
429,-184.13895187674794,36.676381796197965
430,-184.56701470163546,36.675868925089475
431,-184.99507752652298,36.675356053980984
432,-185.42314035141052,36.67484318287249
433,-185.85120317629804,36.67433031176401
434,-186.27926600118556,36.67381744065552
435,-186.70732882607308,36.67330456954703
436,-187.1353916509606,36.67279169843854
437,-187.56345447584815,36.672278827330054
438,-187.99151730073567,36.67176595622156
439,-188.41958012562318,36.67125308511307
440,-188.8476429505107,36.67074021400458
441,-189.27570577539822,36.6702273428961
442,-189.70376860028577,36.66971447178761
443,-190.1318314251733,36.668636465834794
444,-190.5598942500608,36.66708013665307
445,-190.98795707494833,36.665523807471345
446,-191.41601989983585,36.66396747828962
447,-191.8440827247234,36.662411149107896
448,-192.2721455496109,36.66085481992617
449,-192.70020837449843,36.65929849074445
450,-193.12827119938595,36.657742161562716
451,-193.55633402427347,36.65618583238099
452,-193.98439684916102,36.65462950319927
453,-194.41245967404853,36.65307317401754
454,-194.84052249893605,36.65151684483582
455,-195.26858532382357,36.649960515654094
456,-195.6966481487111,36.64840418647237
457,-196.1247109735986,36.646847857290645
458,-196.55277379848616,36.64529152810892
459,-196.98083662337368,36.643735198927196
460,-197.4088994482612,36.64217886974547
461,-197.8369622731487,36.64062254056375
462,-198.26502509803623,36.63906621138202
463,-198.69308792292378,36.63750988220029
464,-199.1211507478113,36.63595355301857
465,-199.54921357269882,36.63439722383684
466,-199.97727639758634,36.63284089465512
467,-200.40533922247386,36.63128456547339
468,-200.8334020473614,36.62972823629167
469,-201.26146487224892,36.628171907109945
470,-201.68952769713644,36.62661557792822
471,-202.11759052202396,36.625059248746496
472,-202.54565334691148,36.62350291956477
473,-202.97371617179903,36.62194659038305
474,-203.40177899668655,36.62039026120132
475,-203.82984182157406,36.6188339320196
476,-204.25790464646158,36.617277602837866
477,-204.6859674713491,36.61572127365614
478,-205.11403029623662,36.61416494447442
479,-205.54209312112417,36.61260861529269
480,-205.9701559460117,36.61105228611097
481,-206.3982187708992,36.609495956929244
482,-206.82628159578672,36.60793962774752
483,-207.25434442067424,36.606383298565795
484,-207.6824072455618,36.60482696938407
485,-208.1104700704493,36.603270640202346
486,-208.53853289533683,36.60171431102062
487,-208.96659572022435,36.6001579818389
488,-209.39465854511187,36.598052470679484
489,-209.8227213699994,36.595023709281925
490,-210.25078419488693,36.591994947884366
491,-210.67884701977445,36.58896618648681
492,-211.10690984466197,36.58593742508925
493,-211.5349726695495,36.58290866369169
494,-211.96303549443704,36.57987990229413
495,-212.39109831932456,36.576851140896565
496,-212.81916114421207,36.573822379499006
497,-213.2472239690996,36.57079361810145
498,-213.6752867939871,36.56776485670389
499,-214.10334961887466,36.56473609530633
500,-214.53141244376218,36.56170733390877
501,-214.9594752686497,36.55867857251121
502,-215.38753809353722,36.55564981111365
503,-215.81560091842474,36.552621049716095
504,-216.24366374331225,36.549592288318536
505,-216.6717265681998,36.54656352692098
506,-217.09978939308732,36.54353476552342
507,-217.52785221797484,36.54050600412586
508,-217.95591504286236,36.53747724272829
509,-218.38397786774988,36.534448481330735
510,-218.81204069263742,36.531419719933176
511,-219.24010351752494,36.52839095853562
512,-219.66816634241246,36.52536219713806
513,-220.09622916729998,36.5223334357405
514,-220.5242919921875,36.51930467434294
515,-220.95235481707505,36.51627591294538
516,-221.38041764196257,36.51324715154782
517,-221.80848046685009,36.510218390150264
518,-222.2365432917376,36.507189628752705
519,-222.66460611662512,36.50416086735515
520,-223.09266894151267,36.50113210595759
521,-223.5207317664002,36.49810334456002
522,-223.9487945912877,36.49507458316246
523,-224.37685741617523,36.492045821764904
524,-224.80492024106275,36.489017060367345
525,-225.23298306595026,36.48598829896979
526,-225.6610458908378,36.48295953757223
527,-226.08910871572533,36.47993077617467
528,-226.51717154061285,36.47690201477711
529,-226.94523436550037,36.47387325337955
530,-227.3732971903879,36.47084449198199
531,-227.80136001527543,36.467815730584434
532,-228.22942284016295,36.464786969186875
533,-228.65748566505047,36.461758207789316
534,-229.085548489938,36.45872944639175
535,-229.5136113148255,36.45570068499419
536,-229.94167413971306,36.45244860881813
537,-230.36973696460058,36.44831699550204
538,-230.7977997894881,36.44418538218596
539,-231.22586261437561,36.440053768869866
540,-231.65392543926313,36.43592215555378
541,-232.08198826415068,36.43179054223769
542,-232.5100510890382,36.42765892892161
543,-232.93811391392572,36.423527315605526
544,-233.36617673881324,36.419395702289435
545,-233.79423956370076,36.41526408897335
546,-234.2223023885883,36.41113247565726
547,-234.65036521347582,36.40700086234118
548,-235.07842803836334,36.40286924902509
549,-235.50649086325086,36.398737635709004
550,-235.93455368813838,36.394606022392914
551,-236.3626165130259,36.39047440907683
552,-236.79067933791345,36.38634279576074
553,-237.21874216280096,36.38221118244466
554,-237.64680498768848,36.378079569128566
555,-238.074867812576,36.37394795581248
556,-238.50293063746352,36.3698163424964
557,-238.93099346235107,36.36568472918031
558,-239.3590562872386,36.361553115864226
559,-239.7871191121261,36.357421502548135
560,-240.21518193701363,36.35328988923205
561,-240.64324476190114,36.34915827591596
562,-241.0713075867887,36.34502666259988
563,-241.4993704116762,36.34089504928379
564,-241.92743323656373,36.336763435967704
565,-242.35549606145125,36.332631822651614
566,-242.78355888633877,36.32850020933553
567,-243.21162171122631,36.32436859601944
568,-243.63968453611383,36.320236982703356
569,-244.06774736100135,36.31610536938727
570,-244.49581018588887,36.31197375607118
571,-244.9238730107764,36.3078421427551
572,-245.3519358356639,36.30371052943901
573,-245.77999866055146,36.299578916122925
574,-246.20806148543898,36.295447302806835
575,-246.6361243103265,36.29131568949075
576,-247.064187135214,36.28718407617466
577,-247.49224996010153,36.28305246285858
578,-247.92031278498908,36.27892084954249
579,-248.3483756098766,36.274789236226404
580,-248.77643843476412,36.27065762291031
581,-249.20450125965164,36.26652600959423
582,-249.63256408453915,36.26239439627815
583,-250.0606269094267,36.258262782962056
584,-250.48868973431422,36.25413116964597
585,-250.91675255920174,36.24999955632988
586,-251.34481538408926,36.2458679430138
587,-251.77287820897678,36.24173557293459
588,-252.20094103386432,36.237489810390215
589,-252.62900385875184,36.233244047845844
590,-253.05706668363936,36.22899828530147
591,-253.48512950852688,36.2247525227571
592,-253.9131923334144,36.22050676021273
593,-254.34125515830195,36.21626099766836
594,-254.76931798318947,36.21201523512398
595,-255.19738080807699,36.207769472579606
596,-255.6254436329645,36.203523710035235
597,-256.053506457852,36.19927794749086
598,-256.48156928273954,36.19503218494649
599,-256.9096321076271,36.19078642240212
600,-257.3376949325146,36.18654065985775
601,-257.7657577574021,36.182294897313376
602,-258.1938205822897,36.178049134769005
603,-258.62188340717717,36.17380337222463
604,-259.0499462320647,36.16955760968026
605,-259.4780090569522,36.16531184713589
606,-259.90607188183975,36.16106608459152
607,-260.3341347067273,36.156820322047146
608,-260.7621975316148,36.152574559502774
609,-261.19026035650234,36.1483287969584
610,-261.6183231813898,36.14408303441403
611,-262.0463860062774,36.13983727186966
612,-262.4744488311649,36.13559150932529
613,-262.9025116560524,36.131345746780916
614,-263.33057448093996,36.127099984236544
615,-263.75863730582745,36.12285422169217
616,-264.186700130715,36.1186084591478
617,-264.61476295560254,36.11436269660343
618,-265.04282578049003,36.11011693405906
619,-265.4708886053776,36.105871171514686
620,-265.8989514302651,36.101625408970314
621,-266.3270142551526,36.09737964642594
622,-266.75507708004017,36.09313388388157
623,-267.18313990492766,36.0888881213372
624,-267.6112027298152,36.08464235879283
625,-268.0392655547027,36.080396596248455
626,-268.46732837959024,36.07615083370408
627,-268.8953912044778,36.071905071159705
628,-269.3234540293653,36.06765930861533
629,-269.7515168542528,36.06341354607096
630,-270.1795796791403,36.05916778352659
631,-270.60764250402787,36.05492202098222
632,-271.03570532891536,36.050676258437846
633,-271.4637681538029,36.046430495893475
634,-271.89183097869045,36.0421847333491
635,-272.31989380357794,36.03793897080473
636,-272.7479566284655,36.03369320826036
637,-273.176019453353,36.02944744571599
638,-273.6040822782405,36.025201683171616
639,-274.0321451031281,36.020955920627244
640,-274.46020792801556,36.01671015808287
641,-274.8882707529031,36.0124643955385
642,-275.3163335777906,36.00901193553026
643,-275.74439640267815,36.00579103016752
644,-276.1724592275657,36.00257012480478
645,-276.6005220524532,35.99934921944203
646,-277.02858487734073,35.996128314079286
647,-277.4566477022282,35.99290740871654
648,-277.8847105271158,35.989686503353795
649,-278.3127733520033,35.98646559799106
650,-278.7408361768908,35.98324469262831
651,-279.16889900177836,35.980023787265566
652,-279.59696182666585,35.97680288190282
653,-280.0250246515534,35.973581976540075
654,-280.45308747644094,35.97036107117733
655,-280.88115030132843,35.96714016581459
656,-281.309213126216,35.963919260451846
657,-281.73727595110347,35.9606983550891
658,-282.165338775991,35.957477449726355
659,-282.59340160087856,35.95425654436361
660,-283.02146442576606,35.951035639000864
661,-283.4495272506536,35.947814733638126
662,-283.8775900755411,35.94459382827538
663,-284.30565290042864,35.941372922912635
664,-284.7337157253162,35.93815201754989
665,-285.1617785502037,35.934931112187144
666,-285.5898413750912,35.9317102068244
667,-286.0179041999787,35.92848930146166
668,-286.44596702486626,35.925268396098915
669,-286.8740298497538,35.92204749073617
670,-287.3020926746413,35.918826585373424
671,-287.73015549952885,35.91560568001068
672,-288.15821832441634,35.91238477464793
673,-288.5862811493039,35.909163869285194
674,-289.01434397419143,35.90594296392245
675,-289.4424067990789,35.902722058559704
676,-289.87046962396647,35.89950115319696
677,-290.29853244885396,35.89628024783421
678,-290.7265952737415,35.89305934247147
679,-291.154658098629,35.88983843710873
680,-291.58272092351655,35.88661753174598
681,-292.0107837484041,35.88339662638324
682,-292.4388465732916,35.88017572102049
683,-292.86690939817913,35.87695481565775
684,-293.2949722230666,35.873733910295
685,-293.72303504795417,35.87051300493226
686,-294.1510978728417,35.86729209956952
687,-294.5791606977292,35.86407119420677
688,-295.00722352261675,35.86085028884403
689,-295.43528634750425,35.85762938348128
690,-295.8633491723918,35.854408478118536
691,-296.29141199727934,35.8511875727558
692,-296.71947482216683,35.84796666739305
693,-297.1475376470544,35.84474576203031
694,-297.57560047194187,35.84152485666756
695,-298.0036632968294,35.838303951304816
696,-298.43172612171696,35.83508304594207
697,-298.85978894660445,35.83186214057933
698,-299.287851771492,35.82864123521659
699,-299.7159145963795,35.82620186320892
700,-300.14397742126704,35.82456716215361
701,-300.5720402461546,35.822932461098304
702,-301.0001030710421,35.821297760042995
703,-301.4281658959296,35.819663058987686
704,-301.8562287208171,35.81802835793238
705,-302.28429154570466,35.81639365687707
706,-302.7123543705922,35.81475895582176
707,-303.1404171954797,35.81312425476644
708,-303.56848002036725,35.811489553711134
709,-303.99654284525474,35.809854852655825
710,-304.4246056701423,35.808220151600516
711,-304.85266849502983,35.80658545054521
712,-305.2807313199173,35.8049507494899
713,-305.70879414480487,35.80331604843459
714,-306.13685696969236,35.80168134737928
715,-306.5649197945799,35.80004664632397
716,-306.99298261946745,35.798411945268654
717,-307.42104544435495,35.796777244213345
718,-307.8491082692425,35.795142543158036
719,-308.27717109413,35.79350784210273
720,-308.70523391901753,35.79187314104742
721,-309.1332967439051,35.79023843999211
722,-309.56135956879257,35.7886037389368
723,-309.9894223936801,35.78696903788149
724,-310.4174852185676,35.785334336826175
725,-310.84554804345515,35.783699635770866
726,-311.27361086834264,35.78206493471556
727,-311.7016736932302,35.78043023366025
728,-312.12973651811774,35.77879553260494
729,-312.55779934300523,35.77716083154963
730,-312.9858621678928,35.77552613049432
731,-313.41392499278027,35.77389142943901
732,-313.8419878176678,35.7722567283837
733,-314.27005064255536,35.770622027328386
734,-314.69811346744285,35.76898732627308
735,-315.1261762923304,35.76735262521777
