Timestamp,WDIR,WSPD,GST,WVHT,APD,ATMP,WTMP,sun_exposure,moon_exposure
2024-12-02 13:50:00.000000000,0.3155430525061662,0.6,0.5833333333333334,0.3304968496431145,0.19999999999999987,0.7552177436211613,0.3999999999999986,34.63090665813513,0.004018043300196547
2024-12-02 13:51:27.178774784,0.3155430525061662,0.6,0.5712251701625225,0.3304968496431145,0.19999999999999987,0.7552177436211613,0.3999999999999986,34.858834542287504,0.004077100842326342
2024-12-02 13:52:54.357549568,0.3155430525061662,0.6,0.5591170069917119,0.3304968496431145,0.19999999999999987,0.7552177436211613,0.3999999999999986,35.08676242643987,0.004136158384456136
2024-12-02 13:54:21.536324608,0.3155430525061662,0.6,0.547008843820901,0.3304968496431145,0.19999999999999987,0.7552177436211613,0.3999999999999986,35.31469031059224,0.004195215926585932
2024-12-02 13:55:48.715099392,0.3155430525061662,0.6,0.5349006806500903,0.3304968496431145,0.19999999999999987,0.7552177436211613,0.3999999999999986,35.542618194744605,0.004254273468715726
2024-12-02 13:57:15.893874176,0.3155430525061662,0.6,0.5227925174792795,0.3304968496431145,0.19999999999999987,0.7552177436211613,0.3999999999999986,35.77054607889698,0.004313331010845521
2024-12-02 13:58:43.072648960,0.3155430525061662,0.6,0.5106843543084688,0.3304968496431145,0.19999999999999987,0.7552177436211613,0.3999999999999986,35.99847396304934,0.004372388552975315
2024-12-02 14:00:10.251423744,0.3155430525061662,0.6,0.5014238088623421,0.3304968496431145,0.19999999999999987,0.7552177436211613,0.3999999999999986,36.22526397743942,0.004431432528611671
2024-12-02 14:01:37.430198528,0.3155430525061662,0.6,0.5135319720331527,0.3304968496431145,0.19999999999999987,0.7552177436211613,0.3999999999999986,36.443515343125426,0.004490374700398882
2024-12-02 14:03:04.608973568,0.3155430525061662,0.6,0.5256401352039636,0.3304968496431145,0.19999999999999987,0.7552177436211613,0.3999999999999986,36.661766708811435,0.004549316872186094
2024-12-02 14:04:31.787748352,0.3155430525061662,0.6,0.5377482983747742,0.3304968496431145,0.19999999999999987,0.7552177436211613,0.3999999999999986,36.88001807449745,0.004608259043973306
2024-12-02 14:05:58.966523136,0.3155430525061662,0.6,0.5498564615455851,0.3304968496431145,0.19999999999999987,0.7552177436211613,0.3999999999999986,37.09826944018346,0.004667201215760517
2024-12-02 14:07:26.145297920,0.3155430525061662,0.6,0.5619646247163957,0.3304968496431145,0.19999999999999987,0.7552177436211613,0.3999999999999986,37.316520805869466,0.004726143387547729
2024-12-02 14:08:53.324072704,0.3155430525061662,0.6,0.5740727878872066,0.3304968496431145,0.19999999999999987,0.7552177436211613,0.3999999999999986,37.53477217155548,0.00478508555933494
2024-12-02 14:10:20.502847744,0.314562820517929,0.6,0.5833333333333334,0.3304968496431145,0.19999999999999987,0.7552177436211613,0.3999999999999986,37.75054415864862,0.0048439707010975155
2024-12-02 14:11:47.681622528,0.31039484222648134,0.6,0.5833333333333334,0.3304968496431145,0.19999999999999987,0.7552177436211613,0.3999999999999986,37.95825312592756,0.004902670379365341
2024-12-02 14:13:14.860397312,0.3062268639350337,0.6,0.5833333333333334,0.3304968496431145,0.19999999999999987,0.7552177436211613,0.3999999999999986,38.1659620932065,0.004961370057633167
2024-12-02 14:14:42.039172096,0.30205888564358596,0.6,0.5833333333333334,0.3304968496431145,0.19999999999999987,0.7552177436211613,0.3999999999999986,38.37367106048545,0.005020069735900992
2024-12-02 14:16:09.217946880,0.2978909073521383,0.6,0.5833333333333334,0.3304968496431145,0.19999999999999987,0.7552177436211613,0.3999999999999986,38.58138002776439,0.005078769414168818
2024-12-02 14:17:36.396721664,0.29372292906069064,0.6,0.5833333333333334,0.3304968496431145,0.19999999999999987,0.7552177436211613,0.3999999999999986,38.78908899504333,0.005137469092436643
2024-12-02 14:19:03.575496704,0.289554950769243,0.6,0.5833333333333334,0.3304968496431145,0.19999999999999987,0.7552177436211613,0.3999999999999986,38.99679796232227,0.005196168770704468
2024-12-02 14:20:30.754271488,0.2883276684425069,0.6,0.5790619067463073,0.3304968496431145,0.19999999999999987,0.7562743205980912,0.3999999999999986,39.20046297279153,0.005254734631376945
2024-12-02 14:21:57.933046272,0.2924956467339546,0.6,0.5669537435754965,0.3304968496431145,0.19999999999999987,0.7592693870421804,0.3999999999999986,39.39670858282675,0.00531305497846663
2024-12-02 14:23:25.111821056,0.2966636250254023,0.6,0.5548455804046858,0.3304968496431145,0.19999999999999987,0.7622644534862689,0.3999999999999986,39.59295419286197,0.005371375325556314
2024-12-02 14:24:52.290595840,0.30083160331685,0.6,0.542737417233875,0.3304968496431145,0.19999999999999987,0.7652595199303582,0.3999999999999986,39.78919980289719,0.005429695672645999
2024-12-02 14:26:19.469370624,0.30499958160829765,0.6,0.5306292540630643,0.3304968496431145,0.19999999999999987,0.7682545863744468,0.3999999999999986,39.985445412932414,0.005488016019735683
2024-12-02 14:27:46.648145664,0.3091675598997453,0.6,0.5185210908922535,0.3304968496431145,0.19999999999999987,0.7712496528185353,0.3999999999999986,40.181691022967634,0.005546336366825368
2024-12-02 14:29:13.826920448,0.31333553819119303,0.6,0.5064129277214428,0.3304968496431145,0.19999999999999987,0.7742447192626246,0.3999999999999986,40.377936633002854,0.005604656713915052
2024-12-02 14:30:41.005695232,0.3155430525061662,0.6,0.5,0.3304968496431145,0.19999999999999987,0.7744222471015666,0.3999999999999986,40.56833447586832,0.005662729127911492
2024-12-02 14:32:08.184470016,0.3155430525061662,0.6,0.5,0.3304968496431145,0.19999999999999987,0.7714271806574781,0.3999999999999986,40.752147637815,0.0057205223652135075
