time,step,points_index,CMI_C10,t,y,x,y_image,x_image
0,0,0,254.97556,2024-10-20 00:07:35.934461952,0.05894,0.022260003,0.08624,-0.03136
0,0,1,255.17511,2024-10-20 00:07:35.934461952,0.05894,0.022316001,0.08624,-0.03136
0,0,2,254.07755,2024-10-20 00:07:35.934461952,0.058996007,0.022316001,0.08624,-0.03136
0,0,3,254.02765,2024-10-20 00:07:35.934461952,0.059052005,0.022316001,0.08624,-0.03136
0,0,4,254.2771,2024-10-20 00:07:35.934461952,0.059052005,0.022260003,0.08624,-0.03136
0,0,5,254.327,2024-10-20 00:07:35.934461952,0.059052005,0.022203997,0.08624,-0.03136
0,0,6,254.17732,2024-10-20 00:07:35.934461952,0.058996007,0.022203997,0.08624,-0.03136
0,0,7,254.52655,2024-10-20 00:07:35.934461952,0.05894,0.022203997,0.08624,-0.03136
0,1,0,256.07312,2024-10-20 00:07:35.934461952,0.058884002,0.022260003,0.08624,-0.03136
0,1,1,255.674,2024-10-20 00:07:35.934461952,0.058884002,0.022372,0.08624,-0.03136
0,1,2,254.17732,2024-10-20 00:07:35.934461952,0.058996007,0.022372,0.08624,-0.03136
0,1,3,254.57645,2024-10-20 00:07:35.934461952,0.059108004,0.022372,0.08624,-0.03136
0,1,4,254.7261,2024-10-20 00:07:35.934461952,0.059108004,0.022260003,0.08624,-0.03136
0,1,5,255.32477,2024-10-20 00:07:35.934461952,0.059108004,0.022147998,0.08624,-0.03136
0,1,6,253.62854,2024-10-20 00:07:35.934461952,0.058996007,0.022147998,0.08624,-0.03136
0,1,7,255.27489,2024-10-20 00:07:35.934461952,0.058884002,0.022147998,0.08624,-0.03136
0,2,0,256.82147,2024-10-20 00:07:35.934461952,0.058828004,0.022260003,0.08624,-0.03136
0,2,1,256.1729,2024-10-20 00:07:35.934461952,0.058828004,0.022427998,0.08624,-0.03136
0,2,2,254.327,2024-10-20 00:07:35.934461952,0.058996007,0.022427998,0.08624,-0.03136
0,2,3,254.57645,2024-10-20 00:07:35.934461952,0.059164003,0.022427998,0.08624,-0.03136
0,2,4,254.67621,2024-10-20 00:07:35.934461952,0.059164003,0.022260003,0.08624,-0.03136
0,2,5,255.07533,2024-10-20 00:07:35.934461952,0.059164003,0.022092,0.08624,-0.03136
0,2,6,253.52876,2024-10-20 00:07:35.934461952,0.058996007,0.022092,0.08624,-0.03136
0,2,7,256.123,2024-10-20 00:07:35.934461952,0.058828004,0.022092,0.08624,-0.03136
0,3,0,257.1208,2024-10-20 00:07:35.934461952,0.058772005,0.022260003,0.08624,-0.03136
0,3,1,256.5221,2024-10-20 00:07:35.934461952,0.058772005,0.022483997,0.08624,-0.03136
0,3,2,254.42676,2024-10-20 00:07:35.934461952,0.058996007,0.022483997,0.08624,-0.03136
0,3,3,255.12521,2024-10-20 00:07:35.934461952,0.05922,0.022483997,0.08624,-0.03136
0,3,4,254.52655,2024-10-20 00:07:35.934461952,0.05922,0.022260003,0.08624,-0.03136
0,3,5,255.02544,2024-10-20 00:07:35.934461952,0.05922,0.022036001,0.08624,-0.03136
0,3,6,253.27933,2024-10-20 00:07:35.934461952,0.058996007,0.022036001,0.08624,-0.03136
0,3,7,256.42233,2024-10-20 00:07:35.934461952,0.058772005,0.022036001,0.08624,-0.03136
0,4,0,257.27045,2024-10-20 00:07:35.934461952,0.058716007,0.022260003,0.08624,-0.03136
0,4,1,256.42233,2024-10-20 00:07:35.934461952,0.058716007,0.022540003,0.08624,-0.03136
0,4,2,254.327,2024-10-20 00:07:35.934461952,0.058996007,0.022540003,0.08624,-0.03136
0,4,3,256.72168,2024-10-20 00:07:35.934461952,0.059276007,0.022540003,0.08624,-0.03136
0,4,4,254.2771,2024-10-20 00:07:35.934461952,0.059276007,0.022260003,0.08624,-0.03136
0,4,5,256.27267,2024-10-20 00:07:35.934461952,0.059276007,0.021980003,0.08624,-0.03136
0,4,6,253.32921,2024-10-20 00:07:35.934461952,0.058996007,0.021980003,0.08624,-0.03136
0,4,7,255.92345,2024-10-20 00:07:35.934461952,0.058716007,0.021980003,0.08624,-0.03136
0,5,0,256.82147,2024-10-20 00:07:35.934461952,0.05866,0.022260003,0.08624,-0.03136
0,5,1,255.27489,2024-10-20 00:07:35.934461952,0.05866,0.022596002,0.08624,-0.03136
0,5,2,254.62633,2024-10-20 00:07:35.934461952,0.058996007,0.022596002,0.08624,-0.03136
0,5,3,256.6219,2024-10-20 00:07:35.934461952,0.059332006,0.022596002,0.08624,-0.03136
0,5,4,255.37466,2024-10-20 00:07:35.934461952,0.059332006,0.022260003,0.08624,-0.03136
0,5,5,258.16846,2024-10-20 00:07:35.934461952,0.059332006,0.021924004,0.08624,-0.03136
0,5,6,253.8281,2024-10-20 00:07:35.934461952,0.058996007,0.021924004,0.08624,-0.03136
0,5,7,255.32477,2024-10-20 00:07:35.934461952,0.05866,0.021924004,0.08624,-0.03136
0,6,0,255.62411,2024-10-20 00:07:35.934461952,0.058604002,0.022260003,0.08624,-0.03136
0,6,1,255.27489,2024-10-20 00:07:35.934461952,0.058604002,0.022652,0.08624,-0.03136
0,6,2,254.67621,2024-10-20 00:07:35.934461952,0.058996007,0.022652,0.08624,-0.03136
0,6,3,255.02544,2024-10-20 00:07:35.934461952,0.059388004,0.022652,0.08624,-0.03136
0,6,4,256.87134,2024-10-20 00:07:35.934461952,0.059388004,0.022260003,0.08624,-0.03136
0,6,5,259.26602,2024-10-20 00:07:35.934461952,0.059388004,0.021867998,0.08624,-0.03136
0,6,6,254.12744,2024-10-20 00:07:35.934461952,0.058996007,0.021867998,0.08624,-0.03136
0,6,7,253.57864,2024-10-20 00:07:35.934461952,0.058604002,0.021867998,0.08624,-0.03136
0,7,0,253.7782,2024-10-20 00:07:35.934461952,0.058548003,0.022260003,0.08624,-0.03136
0,7,1,255.22499,2024-10-20 00:07:35.934461952,0.058548003,0.022707999,0.08624,-0.03136
0,7,2,255.02544,2024-10-20 00:07:35.934461952,0.058996007,0.022707999,0.08624,-0.03136
0,7,3,257.66956,2024-10-20 00:07:35.934461952,0.059444003,0.022707999,0.08624,-0.03136
0,7,4,258.368,2024-10-20 00:07:35.934461952,0.059444003,0.022260003,0.08624,-0.03136
0,7,5,259.51547,2024-10-20 00:07:35.934461952,0.059444003,0.021812,0.08624,-0.03136
0,7,6,254.62633,2024-10-20 00:07:35.934461952,0.058996007,0.021812,0.08624,-0.03136
0,7,7,251.68286,2024-10-20 00:07:35.934461952,0.058548003,0.021812,0.08624,-0.03136
0,8,0,251.83253,2024-10-20 00:07:35.934461952,0.058492005,0.022260003,0.08624,-0.03136
0,8,1,255.92345,2024-10-20 00:07:35.934461952,0.058492005,0.022763997,0.08624,-0.03136
0,8,2,255.52434,2024-10-20 00:07:35.934461952,0.058996007,0.022763997,0.08624,-0.03136
0,8,3,258.66736,2024-10-20 00:07:35.934461952,0.0595,0.022763997,0.08624,-0.03136
0,8,4,259.11633,2024-10-20 00:07:35.934461952,0.0595,0.022260003,0.08624,-0.03136
0,8,5,259.8647,2024-10-20 00:07:35.934461952,0.0595,0.021756,0.08624,-0.03136
0,8,6,254.776,2024-10-20 00:07:35.934461952,0.058996007,0.021756,0.08624,-0.03136
0,8,7,247.44229,2024-10-20 00:07:35.934461952,0.058492005,0.021756,0.08624,-0.03136
0,9,0,248.19061,2024-10-20 00:07:35.934461952,0.058436006,0.022260003,0.08624,-0.03136
0,9,1,257.0709,2024-10-20 00:07:35.934461952,0.058436006,0.022820003,0.08624,-0.03136
0,9,2,256.47223,2024-10-20 00:07:35.934461952,0.058996007,0.022820003,0.08624,-0.03136
0,9,3,259.21613,2024-10-20 00:07:35.934461952,0.059556007,0.022820003,0.08624,-0.03136
0,9,4,259.66513,2024-10-20 00:07:35.934461952,0.059556007,0.022260003,0.08624,-0.03136
0,9,5,260.7627,2024-10-20 00:07:35.934461952,0.059556007,0.021700002,0.08624,-0.03136
0,9,6,254.47665,2024-10-20 00:07:35.934461952,0.058996007,0.021700002,0.08624,-0.03136
0,9,7,238.21278,2024-10-20 00:07:35.934461952,0.058436006,0.021700002,0.08624,-0.03136
0,10,0,243.85025,2024-10-20 00:07:35.934461952,0.05838,0.022260003,0.08624,-0.03136
0,10,1,255.32477,2024-10-20 00:07:35.934461952,0.05838,0.022876002,0.08624,-0.03136
0,10,2,257.22058,2024-10-20 00:07:35.934461952,0.058996007,0.022876002,0.08624,-0.03136
0,10,3,259.96448,2024-10-20 00:07:35.934461952,0.059612006,0.022876002,0.08624,-0.03136
0,10,4,259.8647,2024-10-20 00:07:35.934461952,0.059612006,0.022260003,0.08624,-0.03136
0,10,5,260.96225,2024-10-20 00:07:35.934461952,0.059612006,0.021644004,0.08624,-0.03136
0,10,6,253.92789,2024-10-20 00:07:35.934461952,0.058996007,0.021644004,0.08624,-0.03136
0,10,7,239.41013,2024-10-20 00:07:35.934461952,0.05838,0.021644004,0.08624,-0.03136
0,11,0,243.15181,2024-10-20 00:07:35.934461952,0.058324,0.022260003,0.08624,-0.03136
0,11,1,250.28596,2024-10-20 00:07:35.934461952,0.058324,0.022932,0.08624,-0.03136
0,11,2,257.37024,2024-10-20 00:07:35.934461952,0.058996007,0.022932,0.08624,-0.03136
0,11,3,259.96448,2024-10-20 00:07:35.934461952,0.059668005,0.022932,0.08624,-0.03136
0,11,4,260.16403,2024-10-20 00:07:35.934461952,0.059668005,0.022260003,0.08624,-0.03136
0,11,5,260.61304,2024-10-20 00:07:35.934461952,0.059668005,0.021587998,0.08624,-0.03136
0,11,6,253.47888,2024-10-20 00:07:35.934461952,0.058996007,0.021587998,0.08624,-0.03136
0,11,7,252.33142,2024-10-20 00:07:35.934461952,0.058324,0.021587998,0.08624,-0.03136
0,12,0,247.3924,2024-10-20 00:07:35.934461952,0.058268003,0.022260003,0.08624,-0.03136
0,12,1,246.09528,2024-10-20 00:07:35.934461952,0.058268003,0.022987999,0.08624,-0.03136
0,12,2,257.4201,2024-10-20 00:07:35.934461952,0.058996007,0.022987999,0.08624,-0.03136
0,12,3,260.46338,2024-10-20 00:07:35.934461952,0.059724003,0.022987999,0.08624,-0.03136
0,12,4,260.3137,2024-10-20 00:07:35.934461952,0.059724003,0.022260003,0.08624,-0.03136
0,12,5,260.3137,2024-10-20 00:07:35.934461952,0.059724003,0.021532,0.08624,-0.03136
0,12,6,252.73053,2024-10-20 00:07:35.934461952,0.058996007,0.021532,0.08624,-0.03136
0,12,7,256.1729,2024-10-20 00:07:35.934461952,0.058268003,0.021532,0.08624,-0.03136
0,13,0,248.63962,2024-10-20 00:07:35.934461952,0.058212005,0.022260003,0.08624,-0.03136
0,13,1,241.45558,2024-10-20 00:07:35.934461952,0.058212005,0.023043998,0.08624,-0.03136
0,13,2,257.5698,2024-10-20 00:07:35.934461952,0.058996007,0.023043998,0.08624,-0.03136
0,13,3,260.6629,2024-10-20 00:07:35.934461952,0.05978,0.023043998,0.08624,-0.03136
0,13,4,260.3636,2024-10-20 00:07:35.934461952,0.05978,0.022260003,0.08624,-0.03136
0,13,5,260.06424,2024-10-20 00:07:35.934461952,0.05978,0.021476,0.08624,-0.03136
0,13,6,251.5332,2024-10-20 00:07:35.934461952,0.058996007,0.021476,0.08624,-0.03136
0,13,7,257.27045,2024-10-20 00:07:35.934461952,0.058212005,0.021476,0.08624,-0.03136
0,14,0,248.34029,2024-10-20 00:07:35.934461952,0.058156006,0.022260003,0.08624,-0.03136
0,14,1,241.4057,2024-10-20 00:07:35.934461952,0.058156006,0.023100004,0.08624,-0.03136
0,14,2,257.5199,2024-10-20 00:07:35.934461952,0.058996007,0.023100004,0.08624,-0.03136
0,14,3,260.3636,2024-10-20 00:07:35.934461952,0.059836008,0.023100004,0.08624,-0.03136
0,14,4,260.2638,2024-10-20 00:07:35.934461952,0.059836008,0.022260003,0.08624,-0.03136
0,14,5,259.71503,2024-10-20 00:07:35.934461952,0.059836008,0.021420002,0.08624,-0.03136
0,14,6,251.63297,2024-10-20 00:07:35.934461952,0.058996007,0.021420002,0.08624,-0.03136
0,14,7,259.01657,2024-10-20 00:07:35.934461952,0.058156006,0.021420002,0.08624,-0.03136
0,15,0,253.22943,2024-10-20 00:07:35.934461952,0.058100007,0.022260003,0.08624,-0.03136
