time,step,points_index,CMI_C10,t,y,x,y_image,x_image
0,7,5,258.4179,2023-12-10 00:07:36.482733056,0.059444003,0.021812,0.08624,-0.03136
0,7,6,258.368,2023-12-10 00:07:36.482733056,0.058996007,0.021812,0.08624,-0.03136
0,7,7,259.21613,2023-12-10 00:07:36.482733056,0.058548003,0.021812,0.08624,-0.03136
0,8,0,258.61746,2023-12-10 00:07:36.482733056,0.058492005,0.022260003,0.08624,-0.03136
0,8,1,257.22058,2023-12-10 00:07:36.482733056,0.058492005,0.022763997,0.08624,-0.03136
0,8,2,255.674,2023-12-10 00:07:36.482733056,0.058996007,0.022763997,0.08624,-0.03136
0,8,3,258.71722,2023-12-10 00:07:36.482733056,0.0595,0.022763997,0.08624,-0.03136
0,8,4,256.22278,2023-12-10 00:07:36.482733056,0.0595,0.022260003,0.08624,-0.03136
0,8,5,258.16846,2023-12-10 00:07:36.482733056,0.0595,0.021756,0.08624,-0.03136
0,8,6,258.46777,2023-12-10 00:07:36.482733056,0.058996007,0.021756,0.08624,-0.03136
0,8,7,259.4157,2023-12-10 00:07:36.482733056,0.058492005,0.021756,0.08624,-0.03136
0,9,0,258.71722,2023-12-10 00:07:36.482733056,0.058436006,0.022260003,0.08624,-0.03136
0,9,1,257.66956,2023-12-10 00:07:36.482733056,0.058436006,0.022820003,0.08624,-0.03136
0,9,2,256.67178,2023-12-10 00:07:36.482733056,0.058996007,0.022820003,0.08624,-0.03136
0,9,3,258.61746,2023-12-10 00:07:36.482733056,0.059556007,0.022820003,0.08624,-0.03136
0,9,4,256.42233,2023-12-10 00:07:36.482733056,0.059556007,0.022260003,0.08624,-0.03136
0,9,5,257.27045,2023-12-10 00:07:36.482733056,0.059556007,0.021700002,0.08624,-0.03136
0,9,6,258.4179,2023-12-10 00:07:36.482733056,0.058996007,0.021700002,0.08624,-0.03136
0,9,7,259.51547,2023-12-10 00:07:36.482733056,0.058436006,0.021700002,0.08624,-0.03136
0,10,0,257.4201,2023-12-10 00:07:36.482733056,0.05838,0.022260003,0.08624,-0.03136
0,10,1,257.8192,2023-12-10 00:07:36.482733056,0.05838,0.022876002,0.08624,-0.03136
0,10,2,257.8192,2023-12-10 00:07:36.482733056,0.058996007,0.022876002,0.08624,-0.03136
0,10,3,258.76715,2023-12-10 00:07:36.482733056,0.059612006,0.022876002,0.08624,-0.03136
0,10,4,256.37244,2023-12-10 00:07:36.482733056,0.059612006,0.022260003,0.08624,-0.03136
0,10,5,254.57645,2023-12-10 00:07:36.482733056,0.059612006,0.021644004,0.08624,-0.03136
0,10,6,258.5177,2023-12-10 00:07:36.482733056,0.058996007,0.021644004,0.08624,-0.03136
0,10,7,259.56537,2023-12-10 00:07:36.482733056,0.05838,0.021644004,0.08624,-0.03136
0,11,0,256.72168,2023-12-10 00:07:36.482733056,0.058324,0.022260003,0.08624,-0.03136
0,11,1,257.71945,2023-12-10 00:07:36.482733056,0.058324,0.022932,0.08624,-0.03136
0,11,2,258.4179,2023-12-10 00:07:36.482733056,0.058996007,0.022932,0.08624,-0.03136
0,11,3,258.76715,2023-12-10 00:07:36.482733056,0.059668005,0.022932,0.08624,-0.03136
0,11,4,256.27267,2023-12-10 00:07:36.482733056,0.059668005,0.022260003,0.08624,-0.03136
0,11,5,254.52655,2023-12-10 00:07:36.482733056,0.059668005,0.021587998,0.08624,-0.03136
0,11,6,258.4179,2023-12-10 00:07:36.482733056,0.058996007,0.021587998,0.08624,-0.03136
0,11,7,259.8647,2023-12-10 00:07:36.482733056,0.058324,0.021587998,0.08624,-0.03136
0,12,0,256.82147,2023-12-10 00:07:36.482733056,0.058268003,0.022260003,0.08624,-0.03136
0,12,1,257.5698,2023-12-10 00:07:36.482733056,0.058268003,0.022987999,0.08624,-0.03136
0,12,2,258.368,2023-12-10 00:07:36.482733056,0.058996007,0.022987999,0.08624,-0.03136
0,12,3,258.9168,2023-12-10 00:07:36.482733056,0.059724003,0.022987999,0.08624,-0.03136
0,12,4,256.02322,2023-12-10 00:07:36.482733056,0.059724003,0.022260003,0.08624,-0.03136
0,12,5,254.7261,2023-12-10 00:07:36.482733056,0.059724003,0.021532,0.08624,-0.03136
0,12,6,258.4179,2023-12-10 00:07:36.482733056,0.058996007,0.021532,0.08624,-0.03136
0,12,7,259.8647,2023-12-10 00:07:36.482733056,0.058268003,0.021532,0.08624,-0.03136
0,13,0,257.4201,2023-12-10 00:07:36.482733056,0.058212005,0.022260003,0.08624,-0.03136
0,13,1,257.919,2023-12-10 00:07:36.482733056,0.058212005,0.023043998,0.08624,-0.03136
0,13,2,258.46777,2023-12-10 00:07:36.482733056,0.058996007,0.023043998,0.08624,-0.03136
0,13,3,258.71722,2023-12-10 00:07:36.482733056,0.05978,0.023043998,0.08624,-0.03136
0,13,4,257.27045,2023-12-10 00:07:36.482733056,0.05978,0.022260003,0.08624,-0.03136
0,13,5,255.57422,2023-12-10 00:07:36.482733056,0.05978,0.021476,0.08624,-0.03136
0,13,6,258.368,2023-12-10 00:07:36.482733056,0.058996007,0.021476,0.08624,-0.03136
0,13,7,259.71503,2023-12-10 00:07:36.482733056,0.058212005,0.021476,0.08624,-0.03136
0,14,0,257.021,2023-12-10 00:07:36.482733056,0.058156006,0.022260003,0.08624,-0.03136
0,14,1,258.21835,2023-12-10 00:07:36.482733056,0.058156006,0.023100004,0.08624,-0.03136
0,14,2,258.61746,2023-12-10 00:07:36.482733056,0.058996007,0.023100004,0.08624,-0.03136
0,14,3,258.66736,2023-12-10 00:07:36.482733056,0.059836008,0.023100004,0.08624,-0.03136
0,14,4,258.21835,2023-12-10 00:07:36.482733056,0.059836008,0.022260003,0.08624,-0.03136
0,14,5,256.123,2023-12-10 00:07:36.482733056,0.059836008,0.021420002,0.08624,-0.03136
0,14,6,258.368,2023-12-10 00:07:36.482733056,0.058996007,0.021420002,0.08624,-0.03136
0,14,7,259.61523,2023-12-10 00:07:36.482733056,0.058156006,0.021420002,0.08624,-0.03136
0,15,0,255.07533,2023-12-10 00:07:36.482733056,0.058100007,0.022260003,0.08624,-0.03136
0,15,1,258.9168,2023-12-10 00:07:36.482733056,0.058100007,0.023156002,0.08624,-0.03136
0,15,2,258.46777,2023-12-10 00:07:36.482733056,0.058996007,0.023156002,0.08624,-0.03136
0,15,3,256.92123,2023-12-10 00:07:36.482733056,0.059892006,0.023156002,0.08624,-0.03136
0,15,4,258.16846,2023-12-10 00:07:36.482733056,0.059892006,0.022260003,0.08624,-0.03136
0,15,5,256.37244,2023-12-10 00:07:36.482733056,0.059892006,0.021364003,0.08624,-0.03136
0,15,6,258.3181,2023-12-10 00:07:36.482733056,0.058996007,0.021364003,0.08624,-0.03136
0,15,7,259.96448,2023-12-10 00:07:36.482733056,0.058100007,0.021364003,0.08624,-0.03136
0,16,0,252.4312,2023-12-10 00:07:36.482733056,0.058044,0.022260003,0.08624,-0.03136
0,16,1,259.11633,2023-12-10 00:07:36.482733056,0.058044,0.023212,0.08624,-0.03136
0,16,2,258.46777,2023-12-10 00:07:36.482733056,0.058996007,0.023212,0.08624,-0.03136
0,16,3,256.27267,2023-12-10 00:07:36.482733056,0.059948005,0.023212,0.08624,-0.03136
0,16,4,258.0188,2023-12-10 00:07:36.482733056,0.059948005,0.022260003,0.08624,-0.03136
0,16,5,256.67178,2023-12-10 00:07:36.482733056,0.059948005,0.021307997,0.08624,-0.03136
0,16,6,258.368,2023-12-10 00:07:36.482733056,0.058996007,0.021307997,0.08624,-0.03136
0,16,7,260.11414,2023-12-10 00:07:36.482733056,0.058044,0.021307997,0.08624,-0.03136
0,17,0,251.13408,2023-12-10 00:07:36.482733056,0.057988003,0.022260003,0.08624,-0.03136
0,17,1,257.9689,2023-12-10 00:07:36.482733056,0.057988003,0.023268,0.08624,-0.03136
0,17,2,258.5177,2023-12-10 00:07:36.482733056,0.058996007,0.023268,0.08624,-0.03136
0,17,3,257.0709,2023-12-10 00:07:36.482733056,0.060004003,0.023268,0.08624,-0.03136
0,17,4,257.9689,2023-12-10 00:07:36.482733056,0.060004003,0.022260003,0.08624,-0.03136
0,17,5,256.6219,2023-12-10 00:07:36.482733056,0.060004003,0.021251999,0.08624,-0.03136
0,17,6,258.368,2023-12-10 00:07:36.482733056,0.058996007,0.021251999,0.08624,-0.03136
0,17,7,259.91458,2023-12-10 00:07:36.482733056,0.057988003,0.021251999,0.08624,-0.03136
0,18,0,251.23386,2023-12-10 00:07:36.482733056,0.057932004,0.022260003,0.08624,-0.03136
0,18,1,258.9168,2023-12-10 00:07:36.482733056,0.057932004,0.023323998,0.08624,-0.03136
0,18,2,258.0188,2023-12-10 00:07:36.482733056,0.058996007,0.023323998,0.08624,-0.03136
0,18,3,255.674,2023-12-10 00:07:36.482733056,0.060060002,0.023323998,0.08624,-0.03136
0,18,4,258.0188,2023-12-10 00:07:36.482733056,0.060060002,0.022260003,0.08624,-0.03136
0,18,5,255.32477,2023-12-10 00:07:36.482733056,0.060060002,0.021196,0.08624,-0.03136
0,18,6,258.3181,2023-12-10 00:07:36.482733056,0.058996007,0.021196,0.08624,-0.03136
0,18,7,259.46558,2023-12-10 00:07:36.482733056,0.057932004,0.021196,0.08624,-0.03136
1,0,0,256.123,2023-12-10 00:12:36.781335040,0.05894,0.022260003,0.08624,-0.03136
1,0,1,255.02544,2023-12-10 00:12:36.781335040,0.05894,0.022316001,0.08624,-0.03136
1,0,2,255.22499,2023-12-10 00:12:36.781335040,0.058996007,0.022316001,0.08624,-0.03136
1,0,3,255.82367,2023-12-10 00:12:36.781335040,0.059052005,0.022316001,0.08624,-0.03136
1,0,4,256.82147,2023-12-10 00:12:36.781335040,0.059052005,0.022260003,0.08624,-0.03136
1,0,5,257.71945,2023-12-10 00:12:36.781335040,0.059052005,0.022203997,0.08624,-0.03136
1,0,6,257.919,2023-12-10 00:12:36.781335040,0.058996007,0.022203997,0.08624,-0.03136
1,0,7,257.76935,2023-12-10 00:12:36.781335040,0.05894,0.022203997,0.08624,-0.03136
1,1,0,256.82147,2023-12-10 00:12:36.781335040,0.058884002,0.022260003,0.08624,-0.03136
1,1,1,254.7261,2023-12-10 00:12:36.781335040,0.058884002,0.022372,0.08624,-0.03136
1,1,2,254.52655,2023-12-10 00:12:36.781335040,0.058996007,0.022372,0.08624,-0.03136
1,1,3,255.07533,2023-12-10 00:12:36.781335040,0.059108004,0.022372,0.08624,-0.03136
1,1,4,256.67178,2023-12-10 00:12:36.781335040,0.059108004,0.022260003,0.08624,-0.03136
1,1,5,257.9689,2023-12-10 00:12:36.781335040,0.059108004,0.022147998,0.08624,-0.03136
1,1,6,258.3181,2023-12-10 00:12:36.781335040,0.058996007,0.022147998,0.08624,-0.03136
1,1,7,258.56757,2023-12-10 00:12:36.781335040,0.058884002,0.022147998,0.08624,-0.03136
1,2,0,257.919,2023-12-10 00:12:36.781335040,0.058828004,0.022260003,0.08624,-0.03136
1,2,1,254.82588,2023-12-10 00:12:36.781335040,0.058828004,0.022427998,0.08624,-0.03136
1,2,2,254.57645,2023-12-10 00:12:36.781335040,0.058996007,0.022427998,0.08624,-0.03136
1,2,3,255.37466,2023-12-10 00:12:36.781335040,0.059164003,0.022427998,0.08624,-0.03136
1,2,4,256.97113,2023-12-10 00:12:36.781335040,0.059164003,0.022260003,0.08624,-0.03136
1,2,5,258.0188,2023-12-10 00:12:36.781335040,0.059164003,0.022092,0.08624,-0.03136
1,2,6,258.3181,2023-12-10 00:12:36.781335040,0.058996007,0.022092,0.08624,-0.03136
1,2,7,258.81702,2023-12-10 00:12:36.781335040,0.058828004,0.022092,0.08624,-0.03136
1,3,0,258.4179,2023-12-10 00:12:36.781335040,0.058772005,0.022260003,0.08624,-0.03136
1,3,1,255.57422,2023-12-10 00:12:36.781335040,0.058772005,0.022483997,0.08624,-0.03136
1,3,2,255.12521,2023-12-10 00:12:36.781335040,0.058996007,0.022483997,0.08624,-0.03136
1,3,3,256.6219,2023-12-10 00:12:36.781335040,0.05922,0.022483997,0.08624,-0.03136
1,3,4,257.22058,2023-12-10 00:12:36.781335040,0.05922,0.022260003,0.08624,-0.03136
1,3,5,258.16846,2023-12-10 00:12:36.781335040,0.05922,0.022036001,0.08624,-0.03136
1,3,6,258.26825,2023-12-10 00:12:36.781335040,0.058996007,0.022036001,0.08624,-0.03136
1,3,7,258.71722,2023-12-10 00:12:36.781335040,0.058772005,0.022036001,0.08624,-0.03136
1,4,0,258.56757,2023-12-10 00:12:36.781335040,0.058716007,0.022260003,0.08624,-0.03136
1,4,1,254.7261,2023-12-10 00:12:36.781335040,0.058716007,0.022540003,0.08624,-0.03136
1,4,2,255.87355,2023-12-10 00:12:36.781335040,0.058996007,0.022540003,0.08624,-0.03136
1,4,3,256.82147,2023-12-10 00:12:36.781335040,0.059276007,0.022540003,0.08624,-0.03136
1,4,4,257.0709,2023-12-10 00:12:36.781335040,0.059276007,0.022260003,0.08624,-0.03136
1,4,5,258.16846,2023-12-10 00:12:36.781335040,0.059276007,0.021980003,0.08624,-0.03136
1,4,6,258.16846,2023-12-10 00:12:36.781335040,0.058996007,0.021980003,0.08624,-0.03136
1,4,7,258.76715,2023-12-10 00:12:36.781335040,0.058716007,0.021980003,0.08624,-0.03136
1,5,0,258.61746,2023-12-10 00:12:36.781335040,0.05866,0.022260003,0.08624,-0.03136
1,5,1,255.72389,2023-12-10 00:12:36.781335040,0.05866,0.022596002,0.08624,-0.03136
1,5,2,256.37244,2023-12-10 00:12:36.781335040,0.058996007,0.022596002,0.08624,-0.03136
1,5,3,256.97113,2023-12-10 00:12:36.781335040,0.059332006,0.022596002,0.08624,-0.03136
1,5,4,257.17065,2023-12-10 00:12:36.781335040,0.059332006,0.022260003,0.08624,-0.03136
1,5,5,258.4179,2023-12-10 00:12:36.781335040,0.059332006,0.021924004,0.08624,-0.03136
1,5,6,258.16846,2023-12-10 00:12:36.781335040,0.058996007,0.021924004,0.08624,-0.03136
1,5,7,258.9168,2023-12-10 00:12:36.781335040,0.05866,0.021924004,0.08624,-0.03136
1,6,0,258.71722,2023-12-10 00:12:36.781335040,0.058604002,0.022260003,0.08624,-0.03136
1,6,1,257.22058,2023-12-10 00:12:36.781335040,0.058604002,0.022652,0.08624,-0.03136
1,6,2,256.47223,2023-12-10 00:12:36.781335040,0.058996007,0.022652,0.08624,-0.03136
1,6,3,254.67621,2023-12-10 00:12:36.781335040,0.059388004,0.022652,0.08624,-0.03136
1,6,4,257.37024,2023-12-10 00:12:36.781335040,0.059388004,0.022260003,0.08624,-0.03136
1,6,5,258.368,2023-12-10 00:12:36.781335040,0.059388004,0.021867998,0.08624,-0.03136
1,6,6,258.3181,2023-12-10 00:12:36.781335040,0.058996007,0.021867998,0.08624,-0.03136
1,6,7,259.11633,2023-12-10 00:12:36.781335040,0.058604002,0.021867998,0.08624,-0.03136
1,7,0,258.8669,2023-12-10 00:12:36.781335040,0.058548003,0.022260003,0.08624,-0.03136
1,7,1,257.5698,2023-12-10 00:12:36.781335040,0.058548003,0.022707999,0.08624,-0.03136
1,7,2,256.92123,2023-12-10 00:12:36.781335040,0.058996007,0.022707999,0.08624,-0.03136
1,7,3,255.82367,2023-12-10 00:12:36.781335040,0.059444003,0.022707999,0.08624,-0.03136
1,7,4,256.87134,2023-12-10 00:12:36.781335040,0.059444003,0.022260003,0.08624,-0.03136
1,7,5,258.5177,2023-12-10 00:12:36.781335040,0.059444003,0.021812,0.08624,-0.03136
1,7,6,258.368,2023-12-10 00:12:36.781335040,0.058996007,0.021812,0.08624,-0.03136
1,7,7,259.31592,2023-12-10 00:12:36.781335040,0.058548003,0.021812,0.08624,-0.03136
1,8,0,258.8669,2023-12-10 00:12:36.781335040,0.058492005,0.022260003,0.08624,-0.03136
1,8,1,256.77155,2023-12-10 00:12:36.781335040,0.058492005,0.022763997,0.08624,-0.03136
1,8,2,256.82147,2023-12-10 00:12:36.781335040,0.058996007,0.022763997,0.08624,-0.03136
1,8,3,258.56757,2023-12-10 00:12:36.781335040,0.0595,0.022763997,0.08624,-0.03136
1,8,4,256.5221,2023-12-10 00:12:36.781335040,0.0595,0.022260003,0.08624,-0.03136
1,8,5,257.021,2023-12-10 00:12:36.781335040,0.0595,0.021756,0.08624,-0.03136
1,8,6,258.368,2023-12-10 00:12:36.781335040,0.058996007,0.021756,0.08624,-0.03136
1,8,7,259.36578,2023-12-10 00:12:36.781335040,0.058492005,0.021756,0.08624,-0.03136
1,9,0,258.8669,2023-12-10 00:12:36.781335040,0.058436006,0.022260003,0.08624,-0.03136
1,9,1,257.27045,2023-12-10 00:12:36.781335040,0.058436006,0.022820003,0.08624,-0.03136
1,9,2,256.42233,2023-12-10 00:12:36.781335040,0.058996007,0.022820003,0.08624,-0.03136
1,9,3,258.76715,2023-12-10 00:12:36.781335040,0.059556007,0.022820003,0.08624,-0.03136
1,9,4,257.37024,2023-12-10 00:12:36.781335040,0.059556007,0.022260003,0.08624,-0.03136
1,9,5,255.42455,2023-12-10 00:12:36.781335040,0.059556007,0.021700002,0.08624,-0.03136
1,9,6,258.4179,2023-12-10 00:12:36.781335040,0.058996007,0.021700002,0.08624,-0.03136
1,9,7,259.51547,2023-12-10 00:12:36.781335040,0.058436006,0.021700002,0.08624,-0.03136
1,10,0,259.06647,2023-12-10 00:12:36.781335040,0.05838,0.022260003,0.08624,-0.03136
1,10,1,258.06866,2023-12-10 00:12:36.781335040,0.05838,0.022876002,0.08624,-0.03136
1,10,2,256.82147,2023-12-10 00:12:36.781335040,0.058996007,0.022876002,0.08624,-0.03136
1,10,3,258.76715,2023-12-10 00:12:36.781335040,0.059612006,0.022876002,0.08624,-0.03136
1,10,4,257.5199,2023-12-10 00:12:36.781335040,0.059612006,0.022260003,0.08624,-0.03136
1,10,5,255.32477,2023-12-10 00:12:36.781335040,0.059612006,0.021644004,0.08624,-0.03136
1,10,6,258.368,2023-12-10 00:12:36.781335040,0.058996007,0.021644004,0.08624,-0.03136
1,10,7,259.56537,2023-12-10 00:12:36.781335040,0.05838,0.021644004,0.08624,-0.03136
1,11,0,259.21613,2023-12-10 00:12:36.781335040,0.058324,0.022260003,0.08624,-0.03136
1,11,1,258.06866,2023-12-10 00:12:36.781335040,0.058324,0.022932,0.08624,-0.03136
1,11,2,257.5199,2023-12-10 00:12:36.781335040,0.058996007,0.022932,0.08624,-0.03136
1,11,3,258.71722,2023-12-10 00:12:36.781335040,0.059668005,0.022932,0.08624,-0.03136
1,11,4,256.37244,2023-12-10 00:12:36.781335040,0.059668005,0.022260003,0.08624,-0.03136
1,11,5,255.674,2023-12-10 00:12:36.781335040,0.059668005,0.021587998,0.08624,-0.03136
1,11,6,258.4179,2023-12-10 00:12:36.781335040,0.058996007,0.021587998,0.08624,-0.03136
1,11,7,259.8647,2023-12-10 00:12:36.781335040,0.058324,0.021587998,0.08624,-0.03136
1,12,0,259.21613,2023-12-10 00:12:36.781335040,0.058268003,0.022260003,0.08624,-0.03136
1,12,1,258.06866,2023-12-10 00:12:36.781335040,0.058268003,0.022987999,0.08624,-0.03136
1,12,2,258.1186,2023-12-10 00:12:36.781335040,0.058996007,0.022987999,0.08624,-0.03136
1,12,3,258.81702,2023-12-10 00:12:36.781335040,0.059724003,0.022987999,0.08624,-0.03136
1,12,4,256.6219,2023-12-10 00:12:36.781335040,0.059724003,0.022260003,0.08624,-0.03136
1,12,5,256.07312,2023-12-10 00:12:36.781335040,0.059724003,0.021532,0.08624,-0.03136
1,12,6,258.46777,2023-12-10 00:12:36.781335040,0.058996007,0.021532,0.08624,-0.03136
1,12,7,259.7649,2023-12-10 00:12:36.781335040,0.058268003,0.021532,0.08624,-0.03136
1,13,0,259.21613,2023-12-10 00:12:36.781335040,0.058212005,0.022260003,0.08624,-0.03136
1,13,1,257.47003,2023-12-10 00:12:36.781335040,0.058212005,0.023043998,0.08624,-0.03136
1,13,2,258.368,2023-12-10 00:12:36.781335040,0.058996007,0.023043998,0.08624,-0.03136
1,13,3,258.76715,2023-12-10 00:12:36.781335040,0.05978,0.023043998,0.08624,-0.03136
1,13,4,256.92123,2023-12-10 00:12:36.781335040,0.05978,0.022260003,0.08624,-0.03136
1,13,5,256.07312,2023-12-10 00:12:36.781335040,0.05978,0.021476,0.08624,-0.03136
1,13,6,258.368,2023-12-10 00:12:36.781335040,0.058996007,0.021476,0.08624,-0.03136
1,13,7,259.66513,2023-12-10 00:12:36.781335040,0.058212005,0.021476,0.08624,-0.03136
1,14,0,259.26602,2023-12-10 00:12:36.781335040,0.058156006,0.022260003,0.08624,-0.03136
1,14,1,257.6197,2023-12-10 00:12:36.781335040,0.058156006,0.023100004,0.08624,-0.03136
1,14,2,258.46777,2023-12-10 00:12:36.781335040,0.058996007,0.023100004,0.08624,-0.03136
1,14,3,258.56757,2023-12-10 00:12:36.781335040,0.059836008,0.023100004,0.08624,-0.03136
1,14,4,255.22499,2023-12-10 00:12:36.781335040,0.059836008,0.022260003,0.08624,-0.03136
1,14,5,255.97333,2023-12-10 00:12:36.781335040,0.059836008,0.021420002,0.08624,-0.03136
1,14,6,258.368,2023-12-10 00:12:36.781335040,0.058996007,0.021420002,0.08624,-0.03136
1,14,7,259.66513,2023-12-10 00:12:36.781335040,0.058156006,0.021420002,0.08624,-0.03136
1,15,0,259.11633,2023-12-10 00:12:36.781335040,0.058100007,0.022260003,0.08624,-0.03136
1,15,1,258.56757,2023-12-10 00:12:36.781335040,0.058100007,0.023156002,0.08624,-0.03136
1,15,2,258.71722,2023-12-10 00:12:36.781335040,0.058996007,0.023156002,0.08624,-0.03136
