Timestamp,WDIR,WSPD,GST,WVHT,APD,ATMP,WTMP,sun_exposure,sun_exposure_shift,sun_exposure_modified
2024-10-10 16:20:00.000000000,0.5515580276119716,0.5561478322672434,0.6,0.611111111111111,0.857142857142857,0.7239682973490056,0.3646448018234772,63.27067190465856,63.27067190465856,0.0
2024-10-10 16:21:26.428670720,0.5468762697631424,0.5561478322672434,0.6,0.6084435595478795,0.857142857142857,0.7239682973490056,0.3646448018234772,63.24121768018427,63.27067190465856,0.0
2024-10-10 16:22:52.857341184,0.5421945119143132,0.5561478322672434,0.6,0.605776007984648,0.857142857142857,0.7239682973490056,0.3646448018234772,63.21176345570998,63.27067190465856,0.0
2024-10-10 16:24:19.286011904,0.537512754065484,0.5561478322672434,0.6,0.6031084564214165,0.857142857142857,0.7239682973490056,0.3646448018234772,63.182309231235685,63.27067190465856,0.0
2024-10-10 16:25:45.714682624,0.5328309962166548,0.5561478322672434,0.6,0.6004409048581849,0.857142857142857,0.7239682973490056,0.3646448018234772,63.1528550067614,63.27067190465856,0.0
2024-10-10 16:27:12.143353344,0.5281492383678256,0.5561478322672434,0.6,0.5977733532949534,0.857142857142857,0.7239682973490056,0.3646448018234772,63.123400782287106,63.27067190465856,0.0
2024-10-10 16:28:38.572023808,0.5234674805189964,0.5561478322672434,0.6,0.5951058017317219,0.857142857142857,0.7239682973490056,0.3646448018234772,63.093946557812814,63.27067190465856,0.0
2024-10-10 16:30:05.000694528,0.5190566054772355,0.5561478322672434,0.5991665509098486,0.5924382501684904,0.857142857142857,0.7239682973490056,0.3646448018234772,63.06265299252225,63.27067190465856,0.0
2024-10-10 16:31:31.429365248,0.5190566054772355,0.5561478322672434,0.5847617724683983,0.5897706986052588,0.857142857142857,0.7239682973490056,0.3646448018234772,63.00140882760674,63.27067190465856,0.0
2024-10-10 16:32:57.858035712,0.5190566054772355,0.5561478322672434,0.5703569940269482,0.5871031470420273,0.857142857142857,0.7239682973490056,0.3646448018234772,62.94016466269122,63.27067190465856,0.0
2024-10-10 16:34:24.286706432,0.5190566054772355,0.5561478322672434,0.555952215585498,0.5844355954787958,0.857142857142857,0.7239682973490056,0.3646448018234772,62.8789204977757,63.27067190465856,0.0
2024-10-10 16:35:50.715377152,0.5190566054772355,0.5561478322672434,0.5415474371440478,0.5817680439155642,0.857142857142857,0.7239682973490056,0.3646448018234772,62.81767633286019,63.27067190465856,0.0
2024-10-10 16:37:17.144047872,0.5190566054772355,0.5561478322672434,0.5271426587025976,0.5791004923523327,0.857142857142857,0.7239682973490056,0.3646448018234772,62.75643216794467,63.27067190465856,0.0
2024-10-10 16:38:43.572718336,0.5190566054772355,0.5561478322672434,0.5127378802611474,0.5764329407891011,0.857142857142857,0.7239682973490056,0.3646448018234772,62.69518800302916,63.27067190465856,0.0
2024-10-10 16:40:10.001389056,0.519598371091372,0.5561478322672434,0.5,0.5737653892258698,0.857142857142857,0.7245436630658396,0.3646448018234772,62.630432747065214,63.27067190465856,0.0
2024-10-10 16:41:36.430059776,0.5242801289402012,0.5561478322672434,0.5,0.5710978376626383,0.857142857142857,0.7295157818021443,0.3646448018234772,62.538846903672805,63.27067190465856,0.0
2024-10-10 16:43:02.858730496,0.5289618867890303,0.5561478322672434,0.5,0.5684302860994068,0.857142857142857,0.73448790053845,0.3646448018234772,62.4472610602804,63.27067190465856,0.0
2024-10-10 16:44:29.287400960,0.5336436446378595,0.5561478322672434,0.5,0.5657627345361753,0.857142857142857,0.7394600192747547,0.3646448018234772,62.355675216887995,63.27067190465856,0.0
2024-10-10 16:45:55.716071680,0.5383254024866887,0.5561478322672434,0.5,0.5630951829729437,0.857142857142857,0.7444321380110593,0.3646448018234772,62.26408937349559,63.27067190465856,0.0
2024-10-10 16:47:22.144742400,0.5430071603355179,0.5561478322672434,0.5,0.5604276314097122,0.857142857142857,0.7494042567473652,0.3646448018234772,62.172503530103185,63.27067190465856,0.0
2024-10-10 16:48:48.573412864,0.5476889181843471,0.5561478322672434,0.5,0.5577600798464807,0.857142857142857,0.7543763754836699,0.3646448018234772,62.08091768671078,63.27067190465856,0.0
2024-10-10 16:50:15.002083584,0.5515580276119716,0.5561478322672434,0.5025003472704542,0.5562500964640148,0.8566325821897032,0.7576223970694735,0.3646448018234772,61.98441444867286,63.27067190465856,0.0
2024-10-10 16:51:41.430754304,0.5515580276119716,0.5561478322672434,0.5169051257119044,0.5602514238088623,0.8536928314873663,0.7526502783331689,0.3646448018234772,61.86449894835047,63.27067190465856,0.0
2024-10-10 16:53:07.859425024,0.5515580276119716,0.5561478322672434,0.5313099041533546,0.5642527511537094,0.8507530807850293,0.7476781595968643,0.3646448018234772,61.744583448028095,63.27067190465856,0.0
2024-10-10 16:54:34.288095488,0.5515580276119716,0.5561478322672434,0.5457146825948047,0.5682540784985568,0.8478133300826929,0.7427060408605585,0.3646448018234772,61.62466794770571,63.27067190465856,0.0
2024-10-10 16:56:00.716766208,0.5515580276119716,0.5561478322672434,0.560119461036255,0.5722554058434041,0.844873579380356,0.7377339221242538,0.3646448018234772,61.504752447383325,63.27067190465856,0.0
2024-10-10 16:57:27.145436928,0.5515580276119716,0.5561478322672434,0.5745242394777053,0.5762567331882514,0.8419338286780191,0.7327618033879479,0.3646448018234772,61.38483694706094,63.27067190465856,0.0
2024-10-10 16:58:53.574107392,0.5515580276119716,0.5561478322672434,0.5889290179191554,0.5802580605330986,0.8389940779756826,0.7277896846516433,0.3646448018234772,61.264921446738555,63.27067190465856,0.0
