,depth,temperature
167,-71.98649175621657,20.514671294363026
168,-72.41455458110408,20.50959319793155
169,-72.84261740599162,20.50451510150008
170,-73.27068023087914,20.499437005068604
171,-73.69874305576666,20.49435890863713
172,-74.12680588065419,20.489280812205656
173,-74.55486870554171,20.48420271577418
174,-74.98293153042924,20.479124619342706
175,-75.41099435531676,20.47404652291123
176,-75.83905718020428,20.46896842647976
177,-76.26712000509181,20.463890330048283
178,-76.69518282997933,20.458812233616808
179,-77.12324565486686,20.453734137185336
180,-77.55130847975438,20.44865604075386
181,-77.9793713046419,20.4435636080264
182,-78.40743412952943,20.43805859007654
183,-78.83549695441695,20.432553572126686
184,-79.26355977930447,20.427048554176828
185,-79.691622604192,20.42154353622697
186,-80.11968542907952,20.416038518277116
187,-80.54774825396706,20.410533500327258
188,-80.97581107885458,20.4050284823774
189,-81.4038739037421,20.399523464427546
190,-81.83193672862963,20.394018446477688
191,-82.25999955351715,20.38851342852783
192,-82.68806237840468,20.383008410577975
193,-83.1161252032922,20.377503392628117
194,-83.54418802817972,20.37199837467826
195,-83.97225085306725,20.366493356728405
196,-84.40031367795477,20.360988338778547
197,-84.82837650284229,20.355483320828693
198,-85.25643932772982,20.349978302878835
199,-85.68450215261734,20.344473284928977
200,-86.11256497750487,20.338968266979123
201,-86.5406278023924,20.333463249029265
202,-86.96869062727991,20.327958231079407
203,-87.39675345216745,20.322453213129553
204,-87.82481627705496,20.316948195179695
205,-88.25287910194248,20.310913149671496
206,-88.68094192683002,20.302494698204175
207,-89.10900475171753,20.29407624673685
208,-89.53706757660507,20.285657795269525
209,-89.96513040149259,20.277239343802204
210,-90.3931932263801,20.26882089233488
211,-90.82125605126764,20.26040244086756
212,-91.24931887615516,20.251983989400234
213,-91.67738170104269,20.243565537932913
214,-92.10544452593021,20.235147086465588
215,-92.53350735081773,20.226728634998267
216,-92.96157017570526,20.218310183530942
217,-93.38963300059278,20.209891732063618
218,-93.8176958254803,20.201473280596296
219,-94.24575865036783,20.19305482912897
220,-94.67382147525535,20.18463637766165
221,-95.10188430014288,20.176217926194326
222,-95.5299471250304,20.167799474727005
223,-95.95800994991792,20.15938102325968
224,-96.38607277480546,20.150962571792356
225,-96.81413559969297,20.142544120325034
226,-97.24219842458051,20.13412566885771
227,-97.67026124946803,20.12570721739039
228,-98.09832407435555,20.117288765923064
229,-98.52638689924308,20.108870314455743
230,-98.9544497241306,20.100451862988418
231,-99.38251254901812,20.091919839372835
232,-99.81057537390565,20.079615246319772
233,-100.23863819879317,20.06731065326671
234,-100.6667010236807,20.055006060213643
235,-101.09476384856822,20.04270146716058
236,-101.52282667345574,20.030396874107517
237,-101.95088949834327,20.018092281054454
238,-102.37895232323079,20.005787688001387
239,-102.80701514811831,19.993483094948324
240,-103.23507797300584,19.98117850189526
241,-103.66314079789336,19.9688739088422
242,-104.0912036227809,19.95656931578913
243,-104.51926644766841,19.94426472273607
244,-104.94732927255593,19.931960129683006
245,-105.37539209744347,19.919655536629943
246,-105.80345492233099,19.90735094357688
247,-106.23151774721852,19.895046350523813
248,-106.65958057210604,19.88274175747075
249,-107.08764339699356,19.870437164417687
250,-107.51570622188109,19.858132571364624
251,-107.94376904676861,19.845827978311558
252,-108.37183187165613,19.833523385258495
253,-108.79989469654366,19.821218792205432
254,-109.22795752143118,19.80891419915237
255,-109.65602034631871,19.796609606099302
256,-110.08408317120623,19.78430501304624
257,-110.51214599609375,19.772000419993176
258,-110.94020882098128,19.759695826940114
259,-111.3682716458688,19.74739123388705
260,-111.79633447075634,19.734175998462536
261,-112.22439729564385,19.719885930659384
262,-112.65246012053137,19.70559586285623
263,-113.0805229454189,19.69130579505308
264,-113.50858577030642,19.677015727249923
265,-113.93664859519394,19.66272565944677
266,-114.36471142008148,19.64843559164362
267,-114.792774244969,19.634145523840466
268,-115.22083706985653,19.61985545603731
269,-115.64889989474405,19.605565388234158
270,-116.07696271963157,19.591275320431006
271,-116.5050255445191,19.576985252627853
272,-116.93308836940662,19.5626951848247
273,-117.36115119429415,19.548405117021545
274,-117.78921401918167,19.534115049218393
275,-118.21727684406919,19.51982498141524
276,-118.64533966895672,19.505534913612088
277,-119.07340249384424,19.491244845808932
278,-119.50146531873176,19.47695477800578
279,-119.9295281436193,19.462664710202628
280,-120.35759096850681,19.448374642399475
281,-120.78565379339435,19.43408457459632
282,-121.21371661828186,19.419794506793167
283,-121.64177944316938,19.405504438990015
284,-122.06984226805692,19.391214371186862
285,-122.49790509294444,19.37692430338371
286,-122.92596791783195,19.362634235580554
287,-123.35403074271949,19.3483441677774
288,-123.782093567607,19.33405409997425
289,-124.21015639249454,19.319764032171097
290,-124.63821921738206,19.30547396436794
291,-125.06628204226958,19.2916842023186
292,-125.49434486715711,19.278809824304393
293,-125.92240769204463,19.265935446290186
294,-126.35047051693216,19.25306106827598
295,-126.77853334181968,19.240186690261773
296,-127.2065961667072,19.227312312247566
297,-127.63465899159473,19.21443793423336
298,-128.06272181648225,19.201563556219153
299,-128.49078464136977,19.188689178204946
300,-128.9188474662573,19.17581480019074
301,-129.34691029114484,19.162940422176533
302,-129.77497311603236,19.150066044162326
303,-130.20303594091988,19.13719166614812
304,-130.6310987658074,19.124317288133913
305,-131.0591615906949,19.111442910119706
306,-131.48722441558246,19.0985685321055
307,-131.91528724046998,19.085694154091293
308,-132.3433500653575,19.072819776077086
309,-132.77141289024502,19.05994539806288
310,-133.19947571513254,19.047071020048673
311,-133.62753854002008,19.034196642034466
312,-134.0556013649076,19.02132226402026
313,-134.48366418979512,19.008447886006053
314,-134.91172701468264,18.995573507991846
315,-135.33978983957016,18.98269912997764
316,-135.76785266445768,18.969824751963433
317,-136.19591548934523,18.956950373949226
318,-136.62397831423274,18.94407599593502
319,-137.05204113912026,18.931201617920813
320,-137.48010396400778,18.918327239906606
321,-137.9081667888953,18.9054528618924
322,-138.33622961378285,18.892578483878193
323,-138.76429243867037,18.879704105863986
324,-139.1923552635579,18.86682972784978
325,-139.6204180884454,18.85630562697838
326,-140.04848091333292,18.847370233538957
327,-140.47654373822047,18.83843484009953
328,-140.904606563108,18.829499446660105
329,-141.3326693879955,18.820564053220682
330,-141.76073221288303,18.811628659781256
331,-142.18879503777055,18.802693266341834
332,-142.6168578626581,18.793757872902408
333,-143.0449206875456,18.78482247946298
334,-143.47298351243313,18.77588708602356
335,-143.90104633732065,18.766951692584133
336,-144.32910916220817,18.75801629914471
337,-144.75717198709572,18.749080905705284
338,-145.18523481198324,18.74014551226586
339,-145.61329763687075,18.731210118826436
340,-146.04136046175827,18.72227472538701
341,-146.4694232866458,18.713339331947587
342,-146.8974861115333,18.70440393850816
343,-147.32554893642086,18.695468545068735
344,-147.75361176130838,18.686533151629312
345,-148.1816745861959,18.677597758189886
346,-148.60973741108342,18.668662364750464
347,-149.03780023597093,18.659726971311038
348,-149.46586306085848,18.650791577871612
349,-149.893925885746,18.64185618443219
350,-150.32198871063352,18.632920790992763
351,-150.75005153552104,18.62398539755334
352,-151.17811436040856,18.615050004113915
353,-151.6061771852961,18.60611461067449
354,-152.03424001018362,18.597179217235066
355,-152.46230283507114,18.58824382379564
356,-152.89036565995866,18.579308430356217
357,-153.31842848484618,18.57037303691679
358,-153.74649130973373,18.561437643477365
359,-154.17455413462125,18.552502250037943
360,-154.60261695950877,18.543566856598517
361,-155.03067978439628,18.535025974977064
362,-155.4587426092838,18.530242413526167
363,-155.88680543417132,18.525458852075275
364,-156.31486825905887,18.52067529062438
365,-156.7429310839464,18.515891729173482
366,-157.1709939088339,18.511108167722586
367,-157.59905673372143,18.50632460627169
368,-158.02711955860894,18.501541044820794
369,-158.4551823834965,18.496757483369898
370,-158.883245208384,18.491973921919
371,-159.31130803327153,18.48719036046811
372,-159.73937085815905,18.482406799017213
373,-160.16743368304657,18.477623237566316
374,-160.59549650793412,18.47283967611542
375,-161.02355933282163,18.468056114664524
376,-161.45162215770915,18.463272553213628
377,-161.87968498259667,18.45848899176273
378,-162.3077478074842,18.45370543031184
379,-162.73581063237174,18.448921868860943
380,-163.16387345725926,18.444138307410046
381,-163.59193628214678,18.43935474595915
382,-164.0199991070343,18.434571184508254
383,-164.4480619319218,18.429787623057358
384,-164.87612475680936,18.42500406160646
385,-165.30418758169688,18.420220500155565
386,-165.7322504065844,18.415436938704673
387,-166.16031323147192,18.410653377253777
388,-166.58837605635944,18.40586981580288
389,-167.01643888124696,18.401086254351984
390,-167.4445017061345,18.396302692901088
391,-167.87256453102202,18.391519131450192
392,-168.30062735590954,18.386735569999296
393,-168.72869018079706,18.3819520085484
394,-169.15675300568458,18.377168447097507
395,-169.58481583057213,18.37238488564661
396,-170.01287865545964,18.367601324195714
397,-170.44094148034716,18.362817762744818
398,-170.86900430523468,18.358034201293922
399,-171.2970671301222,18.353250639843026
400,-171.72512995500975,18.34846707839213
401,-172.15319277989727,18.345033528244286
402,-172.5812556047848,18.342010777711813
403,-173.0093184296723,18.33898802717934
404,-173.43738125455982,18.33596527664687
405,-173.86544407944737,18.332942526114397
406,-174.2935069043349,18.329919775581924
407,-174.7215697292224,18.32689702504945
408,-175.14963255410993,18.323874274516978
409,-175.57769537899745,18.32085152398451
410,-176.00575820388497,18.317828773452035
411,-176.4338210287725,18.314806022919562
412,-176.86188385366003,18.31178327238709
413,-177.28994667854755,18.308760521854616
414,-177.71800950343507,18.305737771322146
415,-178.1460723283226,18.302715020789673
416,-178.57413515321014,18.2996922702572
417,-179.00219797809766,18.296669519724727
418,-179.43026080298517,18.293646769192254
419,-179.8583236278727,18.290624018659784
420,-180.2863864527602,18.28760126812731
421,-180.71444927764776,18.284578517594838
422,-181.14251210253528,18.281555767062365
423,-181.5705749274228,18.27853301652989
424,-181.99863775231032,18.27551026599742
425,-182.42670057719783,18.27248751546495
426,-182.85476340208538,18.269464764932476
427,-183.2828262269729,18.266442014400003
428,-183.71088905186042,18.26341926386753
429,-184.13895187674794,18.260396513335056
430,-184.56701470163546,18.257373762802587
431,-184.99507752652298,18.254351012270114
432,-185.42314035141052,18.25132826173764
433,-185.85120317629804,18.248305511205167
434,-186.27926600118556,18.245282760672694
435,-186.70732882607308,18.242260010140225
436,-187.1353916509606,18.23923725960775
437,-187.56345447584815,18.23621450907528
438,-187.99151730073567,18.233191758542805
439,-188.41958012562318,18.230169008010332
440,-188.8476429505107,18.227146257477862
441,-189.27570577539822,18.22412350694539
442,-189.70376860028577,18.221100756412916
443,-190.1318314251733,18.216685873880035
444,-190.5598942500608,18.211092699632
445,-190.98795707494833,18.205499525383964
446,-191.41601989983585,18.19990635113593
447,-191.8440827247234,18.194313176887892
448,-192.2721455496109,18.188720002639855
449,-192.70020837449843,18.183126828391817
450,-193.12827119938595,18.177533654143783
451,-193.55633402427347,18.171940479895746
452,-193.98439684916102,18.166347305647708
453,-194.41245967404853,18.160754131399674
454,-194.84052249893605,18.155160957151637
455,-195.26858532382357,18.1495677829036
456,-195.6966481487111,18.143974608655565
457,-196.1247109735986,18.138381434407528
458,-196.55277379848616,18.13278826015949
459,-196.98083662337368,18.127195085911456
460,-197.4088994482612,18.12160191166342
461,-197.8369622731487,18.11600873741538
462,-198.26502509803623,18.110415563167347
463,-198.69308792292378,18.10482238891931
464,-199.1211507478113,18.099229214671272
465,-199.54921357269882,18.093636040423238
466,-199.97727639758634,18.0880428661752
467,-200.40533922247386,18.082449691927163
468,-200.8334020473614,18.07685651767913
469,-201.26146487224892,18.07126334343109
470,-201.68952769713644,18.065670169183054
471,-202.11759052202396,18.06007699493502
472,-202.54565334691148,18.054483820686983
473,-202.97371617179903,18.048890646438945
474,-203.40177899668655,18.04329747219091
475,-203.82984182157406,18.037704297942874
476,-204.25790464646158,18.032111123694836
477,-204.6859674713491,18.026517949446802
478,-205.11403029623662,18.020924775198765
479,-205.54209312112417,18.015331600950727
480,-205.9701559460117,18.009738426702693
481,-206.3982187708992,18.004145252454656
482,-206.82628159578672,17.998552078206618
483,-207.25434442067424,17.992958903958584
484,-207.6824072455618,17.987365729710547
485,-208.1104700704493,17.98177255546251
486,-208.53853289533683,17.976179381214475
487,-208.96659572022435,17.970586206966438
488,-209.39465854511187,17.962621265468137
489,-209.8227213699994,17.950669117411405
490,-210.25078419488693,17.938716969354672
491,-210.67884701977445,17.92676482129794
492,-211.10690984466197,17.91481267324121
493,-211.5349726695495,17.90286052518448
494,-211.96303549443704,17.890908377127747
495,-212.39109831932456,17.878956229071015
496,-212.81916114421207,17.867004081014283
497,-213.2472239690996,17.85505193295755
498,-213.6752867939871,17.843099784900822
499,-214.10334961887466,17.83114763684409
500,-214.53141244376218,17.819195488787358
501,-214.9594752686497,17.807243340730626
502,-215.38753809353722,17.795291192673893
503,-215.81560091842474,17.78333904461716
504,-216.24366374331225,17.77138689656043
505,-216.6717265681998,17.759434748503697
506,-217.09978939308732,17.74748260044697
507,-217.52785221797484,17.735530452390236
508,-217.95591504286236,17.723578304333504
509,-218.38397786774988,17.711626156276772
510,-218.81204069263742,17.69967400822004
511,-219.24010351752494,17.687721860163307
512,-219.66816634241246,17.67576971210658
513,-220.09622916729998,17.663817564049847
514,-220.5242919921875,17.651865415993115
515,-220.95235481707505,17.639913267936382
516,-221.38041764196257,17.62796111987965
517,-221.80848046685009,17.616008971822918
518,-222.2365432917376,17.60405682376619
519,-222.66460611662512,17.592104675709457
520,-223.09266894151267,17.580152527652725
521,-223.5207317664002,17.568200379595993
522,-223.9487945912877,17.55624823153926
523,-224.37685741617523,17.54429608348253
524,-224.80492024106275,17.5323439354258
525,-225.23298306595026,17.520391787369068
526,-225.6610458908378,17.508439639312336
527,-226.08910871572533,17.496487491255603
528,-226.51717154061285,17.48453534319887
529,-226.94523436550037,17.47258319514214
530,-227.3732971903879,17.460631047085407
531,-227.80136001527543,17.448678899028675
532,-228.22942284016295,17.436726750971946
533,-228.65748566505047,17.424774602915214
534,-229.085548489938,17.412822454858482
535,-229.5136113148255,17.40087030680175
536,-229.94167413971306,17.38761435406058
537,-230.36973696460058,17.369223201478285
538,-230.7977997894881,17.350832048895988
539,-231.22586261437561,17.332440896313692
540,-231.65392543926313,17.314049743731395
541,-232.08198826415068,17.2956585911491
542,-232.5100510890382,17.277267438566803
543,-232.93811391392572,17.258876285984506
544,-233.36617673881324,17.24048513340221
545,-233.79423956370076,17.222093980819913
546,-234.2223023885883,17.203702828237617
547,-234.65036521347582,17.18531167565532
548,-235.07842803836334,17.166920523073024
549,-235.50649086325086,17.148529370490728
550,-235.93455368813838,17.13013821790843
551,-236.3626165130259,17.111747065326135
552,-236.79067933791345,17.093355912743835
553,-237.21874216280096,17.07496476016154
554,-237.64680498768848,17.056573607579242
555,-238.074867812576,17.038182454996946
556,-238.50293063746352,17.01979130241465
557,-238.93099346235107,17.001400149832353
558,-239.3590562872386,16.983008997250057
559,-239.7871191121261,16.96461784466776
560,-240.21518193701363,16.946226692085464
561,-240.64324476190114,16.927835539503167
562,-241.0713075867887,16.90944438692087
563,-241.4993704116762,16.891053234338575
564,-241.92743323656373,16.87266208175628
565,-242.35549606145125,16.854270929173982
566,-242.78355888633877,16.835879776591685
567,-243.21162171122631,16.817488624009385
568,-243.63968453611383,16.79909747142709
569,-244.06774736100135,16.780706318844793
570,-244.49581018588887,16.762315166262496
571,-244.9238730107764,16.7439240136802
572,-245.3519358356639,16.725532861097903
573,-245.77999866055146,16.707141708515607
574,-246.20806148543898,16.68875055593331
575,-246.6361243103265,16.670359403351014
576,-247.064187135214,16.651968250768718
577,-247.49224996010153,16.63357709818642
578,-247.92031278498908,16.615185945604125
579,-248.3483756098766,16.59679479302183
580,-248.77643843476412,16.578403640439532
581,-249.20450125965164,16.560012487857236
582,-249.63256408453915,16.54162133527494
583,-250.0606269094267,16.52323018269264
584,-250.48868973431422,16.504839030110343
585,-250.91675255920174,16.486447877528047
586,-251.34481538408926,16.46805672494575
587,-251.77287820897678,16.449648147604826
588,-252.20094103386432,16.42866587623036
589,-252.62900385875184,16.407683604855894
590,-253.05706668363936,16.386701333481426
591,-253.48512950852688,16.36571906210696
592,-253.9131923334144,16.344736790732494
593,-254.34125515830195,16.323754519358026
594,-254.76931798318947,16.30277224798356
595,-255.19738080807699,16.281789976609094
596,-255.6254436329645,16.26080770523463
597,-256.053506457852,16.239825433860165
598,-256.48156928273954,16.218843162485697
599,-256.9096321076271,16.19786089111123
600,-257.3376949325146,16.176878619736765
601,-257.7657577574021,16.155896348362297
602,-258.1938205822897,16.13491407698783
603,-258.62188340717717,16.113931805613365
604,-259.0499462320647,16.092949534238898
605,-259.4780090569522,16.07196726286443
606,-259.90607188183975,16.050984991489965
607,-260.3341347067273,16.030002720115498
608,-260.7621975316148,16.00902044874103
609,-261.19026035650234,15.988038177366564
610,-261.6183231813898,15.9670559059921
611,-262.0463860062774,15.946073634617631
612,-262.4744488311649,15.925091363243164
613,-262.9025116560524,15.9041090918687
614,-263.33057448093996,15.883126820494232
615,-263.75863730582745,15.862144549119765
616,-264.186700130715,15.8411622777453
617,-264.61476295560254,15.820180006370832
618,-265.04282578049003,15.799197734996365
619,-265.4708886053776,15.778215463621898
620,-265.8989514302651,15.757233192247433
621,-266.3270142551526,15.736250920872966
622,-266.75507708004017,15.715268649498498
623,-267.18313990492766,15.694286378124033
624,-267.6112027298152,15.673304106749566
625,-268.0392655547027,15.652321835375101
626,-268.46732837959024,15.631339564000633
627,-268.8953912044778,15.610357292626166
628,-269.3234540293653,15.589375021251701
629,-269.7515168542528,15.568392749877233
630,-270.1795796791403,15.54741047850277
631,-270.60764250402787,15.526428207128301
632,-271.03570532891536,15.505445935753835
633,-271.4637681538029,15.48446366437937
634,-271.89183097869045,15.463481393004901
635,-272.31989380357794,15.442499121630435
636,-272.7479566284655,15.42151685025597
637,-273.176019453353,15.400534578881503
638,-273.6040822782405,15.379552307507035
639,-274.0321451031281,15.358570036132567
640,-274.46020792801556,15.337587764758103
641,-274.8882707529031,15.316605493383635
642,-275.3163335777906,15.29801815714722
643,-275.74439640267815,15.280129844973777
644,-276.1724592275657,15.262241532800335
645,-276.6005220524532,15.244353220626893
646,-277.02858487734073,15.226464908453451
647,-277.4566477022282,15.208576596280011
648,-277.8847105271158,15.190688284106567
649,-278.3127733520033,15.172799971933124
650,-278.7408361768908,15.154911659759684
651,-279.16889900177836,15.137023347586242
652,-279.59696182666585,15.1191350354128
653,-280.0250246515534,15.101246723239358
654,-280.45308747644094,15.083358411065914
655,-280.88115030132843,15.065470098892474
656,-281.309213126216,15.047581786719032
657,-281.73727595110347,15.02969347454559
658,-282.165338775991,15.011805162372148
659,-282.59340160087856,14.993916850198705
660,-283.02146442576606,14.976028538025265
661,-283.4495272506536,14.958140225851821
662,-283.8775900755411,14.940251913678381
663,-284.30565290042864,14.922363601504939
664,-284.7337157253162,14.904475289331495
665,-285.1617785502037,14.886586977158055
666,-285.5898413750912,14.868698664984612
667,-286.0179041999787,14.850810352811171
668,-286.44596702486626,14.832922040637728
669,-286.8740298497538,14.815033728464286
670,-287.3020926746413,14.797145416290846
671,-287.73015549952885,14.779257104117402
672,-288.15821832441634,14.761368791943962
673,-288.5862811493039,14.743480479770518
674,-289.01434397419143,14.725592167597076
675,-289.4424067990789,14.707703855423635
676,-289.87046962396647,14.689815543250193
677,-290.29853244885396,14.671927231076753
678,-290.7265952737415,14.654038918903309
679,-291.154658098629,14.636150606729869
680,-291.58272092351655,14.618262294556425
681,-292.0107837484041,14.600373982382983
682,-292.4388465732916,14.582485670209541
683,-292.86690939817913,14.5645973580361
684,-293.2949722230666,14.54670904586266
685,-293.72303504795417,14.528820733689216
686,-294.1510978728417,14.510932421515774
687,-294.5791606977292,14.493044109342332
688,-295.00722352261675,14.47515579716889
689,-295.43528634750425,14.457267484995448
690,-295.8633491723918,14.439379172822006
691,-296.29141199727934,14.421490860648563
692,-296.71947482216683,14.403602548475122
693,-297.1475376470544,14.38571423630168
694,-297.57560047194187,14.367825924128239
695,-298.0036632968294,14.349937611954797
696,-298.43172612171696,14.332049299781353
697,-298.85978894660445,14.314160987607913
698,-299.287851771492,14.29627267543447
699,-299.7159145963795,14.281865412994154
700,-300.14397742126704,14.271042263072584
701,-300.5720402461546,14.260219113151011
702,-301.0001030710421,14.249395963229443
703,-301.4281658959296,14.23857281330787
704,-301.8562287208171,14.227749663386302
705,-302.28429154570466,14.21692651346473
706,-302.7123543705922,14.206103363543159
707,-303.1404171954797,14.195280213621588
708,-303.56848002036725,14.184457063700016
709,-303.99654284525474,14.173633913778447
710,-304.4246056701423,14.162810763856875
711,-304.85266849502983,14.151987613935304
712,-305.2807313199173,14.141164464013734
713,-305.70879414480487,14.130341314092163
714,-306.13685696969236,14.119518164170593
715,-306.5649197945799,14.108695014249022
716,-306.99298261946745,14.09787186432745
717,-307.42104544435495,14.08704871440588
718,-307.8491082692425,14.076225564484309
719,-308.27717109413,14.065402414562739
720,-308.70523391901753,14.054579264641168
721,-309.1332967439051,14.043756114719596
722,-309.56135956879257,14.032932964798027
723,-309.9894223936801,14.022109814876455
724,-310.4174852185676,14.011286664954886
725,-310.84554804345515,14.000463515033314
726,-311.27361086834264,13.989640365111743
727,-311.7016736932302,13.978817215190173
728,-312.12973651811774,13.967994065268602
729,-312.55779934300523,13.957170915347032
730,-312.9858621678928,13.94634776542546
731,-313.41392499278027,13.93552461550389
732,-313.8419878176678,13.924701465582318
733,-314.27005064255536,13.913878315660748
734,-314.69811346744285,13.903055165739177
735,-315.1261762923304,13.892232015817607
