depth,lat,lon,getitem-be70884a9fcd6b8bb0d4bffa99fceec4
-39.30582,25.012547,-79.979164,26.46197
-39.419285,25.012547,-79.979164,26.459143
-39.532753,25.012547,-79.979164,26.456318
-39.64622,25.012547,-79.979164,26.453491
-39.75969,25.012547,-79.979164,26.45076
-39.873154,25.012547,-79.979164,26.44824
-39.98662,25.012547,-79.979164,26.44572
-40.10009,25.012547,-79.979164,26.443203
-40.21356,25.012547,-79.979164,26.440683
-40.327023,25.012547,-79.979164,26.438164
-40.44049,25.012547,-79.979164,26.435644
-40.55396,25.012547,-79.979164,26.433125
-40.667427,25.012547,-79.979164,26.430605
-40.780895,25.012547,-79.979164,26.428087
-40.89436,25.012547,-79.979164,26.425568
-41.007828,25.012547,-79.979164,26.423048
-41.121296,25.012547,-79.979164,26.420528
-41.234764,25.012547,-79.979164,26.418009
-41.34823,25.012547,-79.979164,26.41549
-41.461697,25.012547,-79.979164,26.41297
-41.575165,25.012547,-79.979164,26.410452
-41.688633,25.012547,-79.979164,26.407932
-41.8021,25.012547,-79.979164,26.405413
-41.915565,25.012547,-79.979164,26.402893
-42.029034,25.012547,-79.979164,26.400373
-42.1425,25.012547,-79.979164,26.397854
-42.25597,25.012547,-79.979164,26.395336
-42.369434,25.012547,-79.979164,26.392817
-42.482903,25.012547,-79.979164,26.390297
-42.59637,25.012547,-79.979164,26.387777
-42.70984,25.012547,-79.979164,26.385258
-42.823303,25.012547,-79.979164,26.382738
-42.93677,25.012547,-79.979164,26.380219
-43.05024,25.012547,-79.979164,26.3777
-43.163708,25.012547,-79.979164,26.375181
-43.277176,25.012547,-79.979164,26.372662
-43.39064,25.012547,-79.979164,26.370142
-43.50411,25.012547,-79.979164,26.367622
-43.617577,25.012547,-79.979164,26.365103
-43.731045,25.012547,-79.979164,26.362583
-43.84451,25.012547,-79.979164,26.360065
-43.957977,25.012547,-79.979164,26.357546
-44.071445,25.012547,-79.979164,26.355026
-44.184914,25.012547,-79.979164,26.352507
-44.29838,25.012547,-79.979164,26.349987
-44.411846,25.012547,-79.979164,26.347467
-44.525314,25.012547,-79.979164,26.34495
-44.638783,25.012547,-79.979164,26.34243
-44.75225,25.012547,-79.979164,26.33991
-44.865715,25.012547,-79.979164,26.33739
-44.979183,25.012547,-79.979164,26.334871
-45.09265,25.012547,-79.979164,26.332352
-45.20612,25.012547,-79.979164,26.329832
-45.319588,25.012547,-79.979164,26.327314
-45.433052,25.012547,-79.979164,26.324795
-45.54652,25.012547,-79.979164,26.322275
-45.65999,25.012547,-79.979164,26.319756
-45.773457,25.012547,-79.979164,26.317236
-45.88692,25.012547,-79.979164,26.314495
-46.00039,25.012547,-79.979164,26.311182
-46.113857,25.012547,-79.979164,26.30787
-46.227325,25.012547,-79.979164,26.30456
-46.34079,25.012547,-79.979164,26.301247
-46.454258,25.012547,-79.979164,26.297935
-46.567726,25.012547,-79.979164,26.294624
-46.681194,25.012547,-79.979164,26.291311
-46.794662,25.012547,-79.979164,26.288
-46.908127,25.012547,-79.979164,26.284689
-47.021595,25.012547,-79.979164,26.281378
-47.135063,25.012547,-79.979164,26.278065
-47.24853,25.012547,-79.979164,26.274754
-47.361996,25.012547,-79.979164,26.271442
-47.475464,25.012547,-79.979164,26.26813
-47.588932,25.012547,-79.979164,26.264818
-47.7024,25.012547,-79.979164,26.261507
-47.81587,25.012547,-79.979164,26.258196
-47.929333,25.012547,-79.979164,26.254883
-48.0428,25.012547,-79.979164,26.251572
-48.15627,25.012547,-79.979164,26.24826
-48.269737,25.012547,-79.979164,26.244947
-48.3832,25.012547,-79.979164,26.241636
-48.49667,25.012547,-79.979164,26.238325
-48.610138,25.012547,-79.979164,26.235014
-48.723606,25.012547,-79.979164,26.2317
-48.83707,25.012547,-79.979164,26.22839
-48.95054,25.012547,-79.979164,26.225079
-49.064007,25.012547,-79.979164,26.221766
-49.177475,25.012547,-79.979164,26.218454
-49.290943,25.012547,-79.979164,26.215143
-49.404408,25.012547,-79.979164,26.211832
-49.517876,25.012547,-79.979164,26.208519
-49.631344,25.012547,-79.979164,26.205208
-49.744812,25.012547,-79.979164,26.201897
-49.858276,25.012547,-79.979164,26.198584
-49.971745,25.012547,-79.979164,26.195272
-50.085213,25.012547,-79.979164,26.191961
-50.19868,25.012547,-79.979164,26.188648
-50.31215,25.012547,-79.979164,26.185337
-50.425613,25.012547,-79.979164,26.182026
-50.53908,25.012547,-79.979164,26.178715
-50.65255,25.012547,-79.979164,26.175402
-50.766018,25.012547,-79.979164,26.17209
-50.879482,25.012547,-79.979164,26.16878
-50.99295,25.012547,-79.979164,26.165466
-51.10642,25.012547,-79.979164,26.162155
-51.219887,25.012547,-79.979164,26.158844
-51.33335,25.012547,-79.979164,26.155533
-51.44682,25.012547,-79.979164,26.15222
-51.560287,25.012547,-79.979164,26.148909
-51.673756,25.012547,-79.979164,26.145597
-51.787224,25.012547,-79.979164,26.142284
-51.90069,25.012547,-79.979164,26.138973
-52.014156,25.012547,-79.979164,26.135662
-52.127625,25.012547,-79.979164,26.13235
-52.241093,25.012547,-79.979164,26.129038
-52.354557,25.012547,-79.979164,26.125727
-52.468025,25.012547,-79.979164,26.122416
-52.581493,25.012547,-79.979164,26.119102
-52.69496,25.012547,-79.979164,26.11561
-52.80843,25.012547,-79.979164,26.108164
-52.921894,25.012547,-79.979164,26.10072
-53.035362,25.012547,-79.979164,26.093273
-53.14883,25.012547,-79.979164,26.085827
-53.2623,25.012547,-79.979164,26.07838
-53.375763,25.012547,-79.979164,26.070934
-53.48923,25.012547,-79.979164,26.063488
-53.6027,25.012547,-79.979164,26.056042
-53.716167,25.012547,-79.979164,26.048595
-53.829636,25.012547,-79.979164,26.04115
-53.9431,25.012547,-79.979164,26.033705
-54.05657,25.012547,-79.979164,26.026258
-54.170036,25.012547,-79.979164,26.018812
-54.283504,25.012547,-79.979164,26.011366
-54.39697,25.012547,-79.979164,26.00392
-54.510437,25.012547,-79.979164,25.996473
-54.623905,25.012547,-79.979164,25.989027
-54.737373,25.012547,-79.979164,25.981583
-54.850838,25.012547,-79.979164,25.974136
-54.964306,25.012547,-79.979164,25.96669
-55.077774,25.012547,-79.979164,25.959244
-55.191242,25.012547,-79.979164,25.951797
-55.30471,25.012547,-79.979164,25.944351
-55.418175,25.012547,-79.979164,25.936905
-55.531643,25.012547,-79.979164,25.929459
-55.64511,25.012547,-79.979164,25.922014
-55.75858,25.012547,-79.979164,25.914568
-55.872044,25.012547,-79.979164,25.907122
-55.98551,25.012547,-79.979164,25.899675
-56.09898,25.012547,-79.979164,25.89223
-56.21245,25.012547,-79.979164,25.884783
-56.325916,25.012547,-79.979164,25.877337
-56.43938,25.012547,-79.979164,25.869892
-56.55285,25.012547,-79.979164,25.862446
-56.666317,25.012547,-79.979164,25.855
-56.779785,25.012547,-79.979164,25.847553
-56.89325,25.012547,-79.979164,25.840107
-57.006718,25.012547,-79.979164,25.83266
-57.120186,25.012547,-79.979164,25.825214
-57.233654,25.012547,-79.979164,25.817768
-57.34712,25.012547,-79.979164,25.810324
-57.460587,25.012547,-79.979164,25.802877
-57.574055,25.012547,-79.979164,25.795431
-57.687523,25.012547,-79.979164,25.787985
-57.80099,25.012547,-79.979164,25.780539
-57.914455,25.012547,-79.979164,25.773092
-58.027924,25.012547,-79.979164,25.765646
-58.14139,25.012547,-79.979164,25.7582
-58.25486,25.012547,-79.979164,25.750753
-58.368324,25.012547,-79.979164,25.743309
-58.481792,25.012547,-79.979164,25.735863
-58.59526,25.012547,-79.979164,25.728416
-58.70873,25.012547,-79.979164,25.72097
-58.822197,25.012547,-79.979164,25.713524
-58.93566,25.012547,-79.979164,25.706078
-59.04913,25.012547,-79.979164,25.698631
-59.162598,25.012547,-79.979164,25.691185
-59.276066,25.012547,-79.979164,25.68374
-59.38953,25.012547,-79.979164,25.676294
-59.503,25.012547,-79.979164,25.668848
-59.616467,25.012547,-79.979164,25.661402
-59.729935,25.012547,-79.979164,25.653955
-59.843403,25.012547,-79.979164,25.64651
-59.956867,25.012547,-79.979164,25.639063
-60.070335,25.012547,-79.979164,25.631618
-60.183804,25.012547,-79.979164,25.624172
-60.29727,25.012547,-79.979164,25.615786
-60.410736,25.012547,-79.979164,25.602165
-60.524204,25.012547,-79.979164,25.588547
-60.637672,25.012547,-79.979164,25.574926
-60.75114,25.012547,-79.979164,25.561306
-60.864605,25.012547,-79.979164,25.547688
-60.978073,25.012547,-79.979164,25.534067
-61.09154,25.012547,-79.979164,25.520447
-61.20501,25.012547,-79.979164,25.506826
-61.318478,25.012547,-79.979164,25.493206
-61.431942,25.012547,-79.979164,25.479588
-61.54541,25.012547,-79.979164,25.465967
-61.65888,25.012547,-79.979164,25.452347
-61.772346,25.012547,-79.979164,25.438728
-61.88581,25.012547,-79.979164,25.425108
-61.99928,25.012547,-79.979164,25.411488
-62.112747,25.012547,-79.979164,25.39787
-62.226215,25.012547,-79.979164,25.384249
-62.339684,25.012547,-79.979164,25.370628
-62.453148,25.012547,-79.979164,25.357008
-62.566616,25.012547,-79.979164,25.34339
-62.680084,25.012547,-79.979164,25.32977
-62.793552,25.012547,-79.979164,25.316149
-62.907017,25.012547,-79.979164,25.30253
-63.020485,25.012547,-79.979164,25.28891
-63.133953,25.012547,-79.979164,25.27529
-63.24742,25.012547,-79.979164,25.26167
-63.360886,25.012547,-79.979164,25.24805
-63.474354,25.012547,-79.979164,25.23443
-63.587822,25.012547,-79.979164,25.22081
-63.70129,25.012547,-79.979164,25.20719
-63.81476,25.012547,-79.979164,25.193571
-63.928223,25.012547,-79.979164,25.17995
-64.04169,25.012547,-79.979164,25.166332
-64.15516,25.012547,-79.979164,25.152712
-64.26863,25.012547,-79.979164,25.139091
-64.382095,25.012547,-79.979164,25.125471
-64.49556,25.012547,-79.979164,25.11185
-64.609024,25.012547,-79.979164,25.098232
-64.722496,25.012547,-79.979164,25.084612
-64.83596,25.012547,-79.979164,25.070992
-64.94943,25.012547,-79.979164,25.057371
-65.0629,25.012547,-79.979164,25.043753
-65.17636,25.012547,-79.979164,25.030132
-65.28983,25.012547,-79.979164,25.016512
-65.4033,25.012547,-79.979164,25.002893
-65.51677,25.012547,-79.979164,24.989273
-65.63023,25.012547,-79.979164,24.975653
-65.7437,25.012547,-79.979164,24.962034
-65.85717,25.012547,-79.979164,24.948414
-65.970634,25.012547,-79.979164,24.934793
-66.08411,25.012547,-79.979164,24.921173
-66.19757,25.012547,-79.979164,24.907555
-66.311035,25.012547,-79.979164,24.893934
-66.42451,25.012547,-79.979164,24.880314
-66.53797,25.012547,-79.979164,24.866695
-66.651436,25.012547,-79.979164,24.853075
-66.76491,25.012547,-79.979164,24.839455
-66.87837,25.012547,-79.979164,24.825834
-66.991844,25.012547,-79.979164,24.812214
-67.10531,25.012547,-79.979164,24.798595
-67.21877,25.012547,-79.979164,24.784975
-67.332245,25.012547,-79.979164,24.771355
-67.44571,25.012547,-79.979164,24.757736
-67.55918,25.012547,-79.979164,24.744116
-67.672646,25.012547,-79.979164,24.730495
-67.78611,25.012547,-79.979164,24.716877
-67.89958,25.012547,-79.979164,24.703257
