CHANNEL,EVENT,CLIP NAME,START TIME,END TIME,DURATION,STATE,Frames,Runtime,Beats
1,1,Rising Tone 3mins Phaz4_1.L.wav-02,00:11:45:27,00:11:58:26,00:00:12:28,Unmuted,21177,388,1
