timestep,depth,Salinity,lat,lon
1477,-168.09122,36.57575,25.601171,-79.479164
1478,-168.20468,36.57614,25.601171,-79.479164
1479,-168.31815,36.57653,25.601171,-79.479164
1480,-168.43161,36.576923,25.601171,-79.479164
1481,-168.54507,36.577312,25.601171,-79.479164
1482,-168.65855,36.577705,25.601171,-79.479164
1483,-168.77202,36.5781,25.601171,-79.479164
1484,-168.88548,36.578487,25.601171,-79.479164
1485,-168.99895,36.57888,25.601171,-79.479164
1486,-169.11241,36.57927,25.601171,-79.479164
1487,-169.22589,36.579662,25.601171,-79.479164
1488,-169.33936,36.580055,25.601171,-79.479164
1489,-169.45282,36.580444,25.601171,-79.479164
1490,-169.56628,36.580837,25.601171,-79.479164
1491,-169.67975,36.581226,25.601171,-79.479164
1492,-169.79321,36.58162,25.601171,-79.479164
1493,-169.9067,36.58201,25.601171,-79.479164
1494,-170.02016,36.5824,25.601171,-79.479164
1495,-170.13362,36.582794,25.601171,-79.479164
1496,-170.24709,36.583183,25.601171,-79.479164
1497,-170.36055,36.583576,25.601171,-79.479164
1498,-170.47403,36.583965,25.601171,-79.479164
1499,-170.5875,36.58436,25.601171,-79.479164
1500,-170.70096,36.58475,25.601171,-79.479164
1501,-170.81442,36.58514,25.601171,-79.479164
1502,-170.92789,36.585533,25.601171,-79.479164
1503,-171.04137,36.585922,25.601171,-79.479164
1504,-171.15483,36.586315,25.601171,-79.479164
1505,-171.2683,36.586708,25.601171,-79.479164
1506,-171.38176,36.587097,25.601171,-79.479164
1507,-171.49522,36.58749,25.601171,-79.479164
1508,-171.6087,36.58788,25.601171,-79.479164
1509,-171.72217,36.588272,25.601171,-79.479164
1510,-171.83563,36.588646,25.601171,-79.479164
1511,-171.9491,36.58885,25.601171,-79.479164
1512,-172.06256,36.589054,25.601171,-79.479164
1513,-172.17604,36.589256,25.601171,-79.479164
1514,-172.2895,36.58946,25.601171,-79.479164
1515,-172.40297,36.589664,25.601171,-79.479164
1516,-172.51643,36.589867,25.601171,-79.479164
1517,-172.6299,36.59007,25.601171,-79.479164
1518,-172.74338,36.590275,25.601171,-79.479164
1519,-172.85684,36.590477,25.601171,-79.479164
1520,-172.9703,36.59068,25.601171,-79.479164
1521,-173.08377,36.59088,25.601171,-79.479164
1522,-173.19724,36.591087,25.601171,-79.479164
1523,-173.3107,36.59129,25.601171,-79.479164
1524,-173.42418,36.59149,25.601171,-79.479164
1525,-173.53764,36.591698,25.601171,-79.479164
1526,-173.65111,36.5919,25.601171,-79.479164
1527,-173.76457,36.592102,25.601171,-79.479164
1528,-173.87804,36.592308,25.601171,-79.479164
1529,-173.99152,36.59251,25.601171,-79.479164
1530,-174.10498,36.592712,25.601171,-79.479164
1531,-174.21844,36.59292,25.601171,-79.479164
1532,-174.33191,36.59312,25.601171,-79.479164
1533,-174.44537,36.593323,25.601171,-79.479164
1534,-174.55885,36.59353,25.601171,-79.479164
1535,-174.67232,36.59373,25.601171,-79.479164
1536,-174.78578,36.593933,25.601171,-79.479164
1537,-174.89925,36.59414,25.601171,-79.479164
1538,-175.01271,36.59434,25.601171,-79.479164
1539,-175.12619,36.594543,25.601171,-79.479164
1540,-175.23965,36.594746,25.601171,-79.479164
1541,-175.35312,36.59495,25.601171,-79.479164
1542,-175.46658,36.595154,25.601171,-79.479164
1543,-175.58005,36.595356,25.601171,-79.479164
1544,-175.69353,36.595562,25.601171,-79.479164
1545,-175.80699,36.595764,25.601171,-79.479164
1546,-175.92046,36.595966,25.601171,-79.479164
1547,-176.03392,36.596172,25.601171,-79.479164
1548,-176.14738,36.596375,25.601171,-79.479164
1549,-176.26086,36.596577,25.601171,-79.479164
1550,-176.37433,36.596783,25.601171,-79.479164
1551,-176.4878,36.596985,25.601171,-79.479164
1552,-176.60126,36.597187,25.601171,-79.479164
1553,-176.71472,36.597393,25.601171,-79.479164
1554,-176.82819,36.597595,25.601171,-79.479164
1555,-176.94167,36.597797,25.601171,-79.479164
1556,-177.05513,36.598003,25.601171,-79.479164
1557,-177.1686,36.598206,25.601171,-79.479164
1558,-177.28206,36.598408,25.601171,-79.479164
1559,-177.39552,36.59861,25.601171,-79.479164
1560,-177.509,36.598816,25.601171,-79.479164
1561,-177.62247,36.59902,25.601171,-79.479164
1562,-177.73593,36.59922,25.601171,-79.479164
1563,-177.8494,36.599426,25.601171,-79.479164
1564,-177.96286,36.59963,25.601171,-79.479164
1565,-178.07634,36.59983,25.601171,-79.479164
1566,-178.1898,36.600037,25.601171,-79.479164
1567,-178.30327,36.60024,25.601171,-79.479164
1568,-178.41673,36.60044,25.601171,-79.479164
1569,-178.5302,36.600647,25.601171,-79.479164
1570,-178.64368,36.60085,25.601171,-79.479164
1571,-178.75714,36.60105,25.601171,-79.479164
1572,-178.8706,36.601257,25.601171,-79.479164
1573,-178.98407,36.60146,25.601171,-79.479164
1574,-179.09753,36.60166,25.601171,-79.479164
1575,-179.21101,36.601868,25.601171,-79.479164
1576,-179.32448,36.60207,25.601171,-79.479164
1577,-179.43794,36.602272,25.601171,-79.479164
1578,-179.5514,36.602474,25.601171,-79.479164
1579,-179.66487,36.60268,25.601171,-79.479164
1580,-179.77835,36.602882,25.601171,-79.479164
1581,-179.89182,36.603085,25.601171,-79.479164
1582,-180.00528,36.60329,25.601171,-79.479164
1583,-180.11874,36.603493,25.601171,-79.479164
1584,-180.23221,36.603695,25.601171,-79.479164
1585,-180.34567,36.6039,25.601171,-79.479164
1586,-180.45915,36.604103,25.601171,-79.479164
1587,-180.57262,36.604305,25.601171,-79.479164
1588,-180.68608,36.60451,25.601171,-79.479164
1589,-180.79955,36.604713,25.601171,-79.479164
1590,-180.91301,36.604916,25.601171,-79.479164
1591,-181.02649,36.60512,25.601171,-79.479164
1592,-181.13995,36.605324,25.601171,-79.479164
1593,-181.25342,36.605526,25.601171,-79.479164
1594,-181.36688,36.60573,25.601171,-79.479164
1595,-181.48035,36.605934,25.601171,-79.479164
1596,-181.59383,36.606136,25.601171,-79.479164
1597,-181.70729,36.60634,25.601171,-79.479164
1598,-181.82076,36.606544,25.601171,-79.479164
1599,-181.93422,36.606747,25.601171,-79.479164
1600,-182.04768,36.60695,25.601171,-79.479164
1601,-182.16116,36.607155,25.601171,-79.479164
1602,-182.27463,36.607357,25.601171,-79.479164
1603,-182.38809,36.60756,25.601171,-79.479164
1604,-182.50156,36.607765,25.601171,-79.479164
1605,-182.61502,36.607967,25.601171,-79.479164
1606,-182.7285,36.60817,25.601171,-79.479164
1607,-182.84196,36.608376,25.601171,-79.479164
1608,-182.95543,36.608578,25.601171,-79.479164
1609,-183.0689,36.60878,25.601171,-79.479164
1610,-183.18236,36.608986,25.601171,-79.479164
1611,-183.29584,36.609188,25.601171,-79.479164
1612,-183.4093,36.60939,25.601171,-79.479164
1613,-183.52277,36.609592,25.601171,-79.479164
1614,-183.63623,36.6098,25.601171,-79.479164
1615,-183.7497,36.61,25.601171,-79.479164
1616,-183.86316,36.610203,25.601171,-79.479164
1617,-183.97664,36.61041,25.601171,-79.479164
1618,-184.0901,36.61061,25.601171,-79.479164
1619,-184.20357,36.610813,25.601171,-79.479164
1620,-184.31703,36.61102,25.601171,-79.479164
1621,-184.4305,36.61122,25.601171,-79.479164
1622,-184.54398,36.611423,25.601171,-79.479164
1623,-184.65744,36.61163,25.601171,-79.479164
1624,-184.7709,36.61183,25.601171,-79.479164
1625,-184.88437,36.612034,25.601171,-79.479164
1626,-184.99783,36.61224,25.601171,-79.479164
1627,-185.11131,36.612442,25.601171,-79.479164
1628,-185.22478,36.612644,25.601171,-79.479164
1629,-185.33824,36.61285,25.601171,-79.479164
1630,-185.4517,36.613052,25.601171,-79.479164
1631,-185.56517,36.613255,25.601171,-79.479164
1632,-185.67865,36.613457,25.601171,-79.479164
1633,-185.79211,36.613663,25.601171,-79.479164
1634,-185.90558,36.613865,25.601171,-79.479164
1635,-186.01904,36.614067,25.601171,-79.479164
1636,-186.1325,36.614273,25.601171,-79.479164
1637,-186.24599,36.614475,25.601171,-79.479164
1638,-186.35945,36.614677,25.601171,-79.479164
1639,-186.47292,36.614883,25.601171,-79.479164
1640,-186.58638,36.615086,25.601171,-79.479164
1641,-186.69984,36.615288,25.601171,-79.479164
1642,-186.81331,36.615494,25.601171,-79.479164
1643,-186.92679,36.615696,25.601171,-79.479164
1644,-187.04025,36.6159,25.601171,-79.479164
1645,-187.15372,36.616104,25.601171,-79.479164
1646,-187.26718,36.616306,25.601171,-79.479164
1647,-187.38065,36.61651,25.601171,-79.479164
1648,-187.49413,36.616714,25.601171,-79.479164
1649,-187.60759,36.616917,25.601171,-79.479164
1650,-187.72105,36.61712,25.601171,-79.479164
1651,-187.83452,36.61732,25.601171,-79.479164
1652,-187.94798,36.617527,25.601171,-79.479164
1653,-188.06146,36.61773,25.601171,-79.479164
1654,-188.17493,36.61793,25.601171,-79.479164
1655,-188.28839,36.618137,25.601171,-79.479164
1656,-188.40186,36.61834,25.601171,-79.479164
1657,-188.51532,36.61854,25.601171,-79.479164
1658,-188.6288,36.618748,25.601171,-79.479164
1659,-188.74226,36.61895,25.601171,-79.479164
1660,-188.85573,36.619152,25.601171,-79.479164
1661,-188.9692,36.619358,25.601171,-79.479164
1662,-189.08266,36.61956,25.601171,-79.479164
1663,-189.19614,36.619762,25.601171,-79.479164
1664,-189.3096,36.61997,25.601171,-79.479164
1665,-189.42307,36.62017,25.601171,-79.479164
1666,-189.53653,36.620373,25.601171,-79.479164
1667,-189.65,36.62058,25.601171,-79.479164
1668,-189.76347,36.62078,25.601171,-79.479164
1669,-189.87694,36.620983,25.601171,-79.479164
1670,-189.9904,36.621,25.601171,-79.479164
1671,-190.10387,36.620964,25.601171,-79.479164
1672,-190.21733,36.62093,25.601171,-79.479164
1673,-190.3308,36.620895,25.601171,-79.479164
1674,-190.44427,36.620865,25.601171,-79.479164
1675,-190.55774,36.62083,25.601171,-79.479164
1676,-190.6712,36.620796,25.601171,-79.479164
1677,-190.78467,36.62076,25.601171,-79.479164
1678,-190.89813,36.620728,25.601171,-79.479164
1679,-191.01161,36.620693,25.601171,-79.479164
1680,-191.12508,36.620663,25.601171,-79.479164
1681,-191.23854,36.62063,25.601171,-79.479164
1682,-191.352,36.620594,25.601171,-79.479164
1683,-191.46547,36.62056,25.601171,-79.479164
1684,-191.57895,36.620525,25.601171,-79.479164
1685,-191.69241,36.62049,25.601171,-79.479164
1686,-191.80588,36.62046,25.601171,-79.479164
1687,-191.91934,36.620426,25.601171,-79.479164
1688,-192.0328,36.62039,25.601171,-79.479164
1689,-192.14629,36.620358,25.601171,-79.479164
1690,-192.25975,36.620323,25.601171,-79.479164
1691,-192.37321,36.62029,25.601171,-79.479164
1692,-192.48668,36.62026,25.601171,-79.479164
1693,-192.60014,36.620224,25.601171,-79.479164
1694,-192.71362,36.62019,25.601171,-79.479164
1695,-192.82709,36.620155,25.601171,-79.479164
1696,-192.94055,36.62012,25.601171,-79.479164
1697,-193.05402,36.620087,25.601171,-79.479164
1698,-193.16748,36.620056,25.601171,-79.479164
1699,-193.28096,36.62002,25.601171,-79.479164
1700,-193.39442,36.619987,25.601171,-79.479164
1701,-193.50789,36.619953,25.601171,-79.479164
1702,-193.62135,36.61992,25.601171,-79.479164
1703,-193.73482,36.61989,25.601171,-79.479164
1704,-193.84828,36.619854,25.601171,-79.479164
1705,-193.96176,36.61982,25.601171,-79.479164
1706,-194.07523,36.619785,25.601171,-79.479164
1707,-194.18869,36.61975,25.601171,-79.479164
1708,-194.30215,36.619717,25.601171,-79.479164
1709,-194.41562,36.619686,25.601171,-79.479164
1710,-194.5291,36.61965,25.601171,-79.479164
1711,-194.64256,36.619617,25.601171,-79.479164
1712,-194.75603,36.619583,25.601171,-79.479164
1713,-194.86949,36.61955,25.601171,-79.479164
1714,-194.98296,36.619514,25.601171,-79.479164
1715,-195.09644,36.619484,25.601171,-79.479164
1716,-195.2099,36.61945,25.601171,-79.479164
1717,-195.32336,36.619415,25.601171,-79.479164
1718,-195.43683,36.61938,25.601171,-79.479164
1719,-195.5503,36.619347,25.601171,-79.479164
1720,-195.66377,36.619312,25.601171,-79.479164
1721,-195.77724,36.61928,25.601171,-79.479164
1722,-195.8907,36.619247,25.601171,-79.479164
1723,-196.00417,36.619213,25.601171,-79.479164
1724,-196.11763,36.61918,25.601171,-79.479164
1725,-196.23111,36.619144,25.601171,-79.479164
1726,-196.34457,36.61911,25.601171,-79.479164
1727,-196.45804,36.61908,25.601171,-79.479164
1728,-196.5715,36.619045,25.601171,-79.479164
1729,-196.68497,36.61901,25.601171,-79.479164
1730,-196.79845,36.618977,25.601171,-79.479164
1731,-196.91191,36.618942,25.601171,-79.479164
1732,-197.02538,36.618908,25.601171,-79.479164
1733,-197.13884,36.618877,25.601171,-79.479164
1734,-197.2523,36.618843,25.601171,-79.479164
1735,-197.36577,36.61881,25.601171,-79.479164
1736,-197.47925,36.618774,25.601171,-79.479164
1737,-197.59271,36.61874,25.601171,-79.479164
1738,-197.70618,36.618706,25.601171,-79.479164
1739,-197.81964,36.618675,25.601171,-79.479164
1740,-197.9331,36.61864,25.601171,-79.479164
1741,-198.04659,36.618607,25.601171,-79.479164
1742,-198.16005,36.618572,25.601171,-79.479164
1743,-198.27351,36.618538,25.601171,-79.479164
1744,-198.38698,36.618504,25.601171,-79.479164
1745,-198.50044,36.618473,25.601171,-79.479164
1746,-198.61392,36.61844,25.601171,-79.479164
1747,-198.72739,36.618404,25.601171,-79.479164
1748,-198.84085,36.61837,25.601171,-79.479164
1749,-198.95432,36.618336,25.601171,-79.479164
1750,-199.06778,36.6183,25.601171,-79.479164
1751,-199.18126,36.61827,25.601171,-79.479164
1752,-199.29472,36.618237,25.601171,-79.479164
1753,-199.40819,36.618202,25.601171,-79.479164
1754,-199.52165,36.618168,25.601171,-79.479164
1755,-199.63512,36.618134,25.601171,-79.479164
1756,-199.7486,36.6181,25.601171,-79.479164
1757,-199.86206,36.61807,25.601171,-79.479164
1758,-199.97552,36.618034,25.601171,-79.479164
1759,-200.08899,36.618,25.601171,-79.479164
1760,-200.20245,36.617966,25.601171,-79.479164
1761,-200.31593,36.61793,25.601171,-79.479164
1762,-200.4294,36.617897,25.601171,-79.479164
1763,-200.54286,36.617867,25.601171,-79.479164
1764,-200.65633,36.617832,25.601171,-79.479164
1765,-200.76979,36.617798,25.601171,-79.479164
1766,-200.88326,36.617764,25.601171,-79.479164
1767,-200.99673,36.61773,25.601171,-79.479164
1768,-201.1102,36.617695,25.601171,-79.479164
1769,-201.22366,36.617664,25.601171,-79.479164
1770,-201.33713,36.61763,25.601171,-79.479164
1771,-201.45059,36.617596,25.601171,-79.479164
1772,-201.56407,36.61756,25.601171,-79.479164
1773,-201.67754,36.617527,25.601171,-79.479164
1774,-201.791,36.617493,25.601171,-79.479164
1775,-201.90446,36.617462,25.601171,-79.479164
1776,-202.01793,36.617428,25.601171,-79.479164
1777,-202.13141,36.617393,25.601171,-79.479164
1778,-202.24487,36.61736,25.601171,-79.479164
1779,-202.35834,36.617325,25.601171,-79.479164
1780,-202.4718,36.61729,25.601171,-79.479164
1781,-202.58527,36.61726,25.601171,-79.479164
1782,-202.69875,36.617226,25.601171,-79.479164
1783,-202.81221,36.61719,25.601171,-79.479164
1784,-202.92567,36.617157,25.601171,-79.479164
1785,-203.03914,36.617123,25.601171,-79.479164
1786,-203.1526,36.61709,25.601171,-79.479164
1787,-203.26608,36.617058,25.601171,-79.479164
1788,-203.37955,36.617023,25.601171,-79.479164
1789,-203.49301,36.61699,25.601171,-79.479164
1790,-203.60648,36.616955,25.601171,-79.479164
1791,-203.71994,36.61692,25.601171,-79.479164
1792,-203.8334,36.616886,25.601171,-79.479164
1793,-203.94688,36.616856,25.601171,-79.479164
1794,-204.06035,36.61682,25.601171,-79.479164
1795,-204.17381,36.616787,25.601171,-79.479164
1796,-204.28728,36.616753,25.601171,-79.479164
1797,-204.40074,36.61672,25.601171,-79.479164
1798,-204.51422,36.616684,25.601171,-79.479164
1799,-204.62769,36.616653,25.601171,-79.479164
1800,-204.74115,36.61662,25.601171,-79.479164
1801,-204.85461,36.616585,25.601171,-79.479164
1802,-204.96808,36.61655,25.601171,-79.479164
1803,-205.08156,36.616516,25.601171,-79.479164
1804,-205.19502,36.61648,25.601171,-79.479164
1805,-205.30849,36.61645,25.601171,-79.479164
1806,-205.42195,36.616417,25.601171,-79.479164
1807,-205.53542,36.616383,25.601171,-79.479164
1808,-205.6489,36.61635,25.601171,-79.479164
1809,-205.76236,36.616314,25.601171,-79.479164
1810,-205.87582,36.61628,25.601171,-79.479164
1811,-205.98929,36.61625,25.601171,-79.479164
1812,-206.10275,36.616215,25.601171,-79.479164
1813,-206.21623,36.61618,25.601171,-79.479164
1814,-206.3297,36.616146,25.601171,-79.479164
1815,-206.44316,36.61611,25.601171,-79.479164
1816,-206.55663,36.616077,25.601171,-79.479164
1817,-206.67009,36.616047,25.601171,-79.479164
1818,-206.78357,36.616013,25.601171,-79.479164
1819,-206.89703,36.61598,25.601171,-79.479164
1820,-207.0105,36.615944,25.601171,-79.479164
1821,-207.12396,36.61591,25.601171,-79.479164
1822,-207.23743,36.615875,25.601171,-79.479164
1823,-207.35089,36.615845,25.601171,-79.479164
1824,-207.46437,36.61581,25.601171,-79.479164
1825,-207.57784,36.615776,25.601171,-79.479164
1826,-207.6913,36.61574,25.601171,-79.479164
1827,-207.80476,36.615707,25.601171,-79.479164
1828,-207.91823,36.615673,25.601171,-79.479164
1829,-208.03171,36.615643,25.601171,-79.479164
1830,-208.14517,36.61561,25.601171,-79.479164
1831,-208.25864,36.615574,25.601171,-79.479164
1832,-208.3721,36.61554,25.601171,-79.479164
1833,-208.48557,36.615505,25.601171,-79.479164
1834,-208.59904,36.615475,25.601171,-79.479164
1835,-208.71251,36.61544,25.601171,-79.479164
1836,-208.82597,36.615406,25.601171,-79.479164
1837,-208.93944,36.61537,25.601171,-79.479164
1838,-209.0529,36.615337,25.601171,-79.479164
1839,-209.16638,36.615303,25.601171,-79.479164
1840,-209.27985,36.615204,25.601171,-79.479164
1841,-209.39331,36.615005,25.601171,-79.479164
1842,-209.50677,36.614803,25.601171,-79.479164
1843,-209.62024,36.6146,25.601171,-79.479164
1844,-209.73372,36.614403,25.601171,-79.479164
1845,-209.84718,36.6142,25.601171,-79.479164
1846,-209.96065,36.614002,25.601171,-79.479164
1847,-210.07411,36.6138,25.601171,-79.479164
1848,-210.18758,36.613598,25.601171,-79.479164
1849,-210.30106,36.6134,25.601171,-79.479164
1850,-210.41452,36.613197,25.601171,-79.479164
1851,-210.52798,36.613,25.601171,-79.479164
1852,-210.64145,36.612797,25.601171,-79.479164
1853,-210.75491,36.612595,25.601171,-79.479164
1854,-210.86838,36.612396,25.601171,-79.479164
1855,-210.98186,36.612194,25.601171,-79.479164
1856,-211.09532,36.611996,25.601171,-79.479164
1857,-211.20879,36.611794,25.601171,-79.479164
1858,-211.32225,36.61159,25.601171,-79.479164
1859,-211.43571,36.611393,25.601171,-79.479164
1860,-211.5492,36.61119,25.601171,-79.479164
1861,-211.66266,36.61099,25.601171,-79.479164
1862,-211.77612,36.61079,25.601171,-79.479164
1863,-211.88959,36.610588,25.601171,-79.479164
1864,-212.00305,36.61039,25.601171,-79.479164
1865,-212.11653,36.610188,25.601171,-79.479164
1866,-212.23,36.609985,25.601171,-79.479164
1867,-212.34346,36.609787,25.601171,-79.479164
1868,-212.45692,36.609585,25.601171,-79.479164
1869,-212.57039,36.609386,25.601171,-79.479164
1870,-212.68387,36.609184,25.601171,-79.479164
1871,-212.79733,36.608982,25.601171,-79.479164
1872,-212.9108,36.608784,25.601171,-79.479164
1873,-213.02426,36.60858,25.601171,-79.479164
1874,-213.13773,36.608383,25.601171,-79.479164
1875,-213.2512,36.60818,25.601171,-79.479164
1876,-213.36467,36.60798,25.601171,-79.479164
1877,-213.47813,36.60778,25.601171,-79.479164
1878,-213.5916,36.60758,25.601171,-79.479164
1879,-213.70506,36.60738,25.601171,-79.479164
1880,-213.81854,36.607178,25.601171,-79.479164
1881,-213.932,36.606976,25.601171,-79.479164
1882,-214.04547,36.606777,25.601171,-79.479164
1883,-214.15894,36.606575,25.601171,-79.479164
1884,-214.2724,36.606377,25.601171,-79.479164
1885,-214.38586,36.606174,25.601171,-79.479164
1886,-214.49934,36.605972,25.601171,-79.479164
1887,-214.61281,36.605774,25.601171,-79.479164
1888,-214.72627,36.60557,25.601171,-79.479164
1889,-214.83974,36.60537,25.601171,-79.479164
1890,-214.9532,36.60517,25.601171,-79.479164
1891,-215.06668,36.60497,25.601171,-79.479164
1892,-215.18015,36.60477,25.601171,-79.479164
1893,-215.29361,36.60457,25.601171,-79.479164
1894,-215.40707,36.604366,25.601171,-79.479164
1895,-215.52054,36.604168,25.601171,-79.479164
1896,-215.63402,36.603966,25.601171,-79.479164
1897,-215.74748,36.603767,25.601171,-79.479164
1898,-215.86095,36.603565,25.601171,-79.479164
1899,-215.97441,36.603363,25.601171,-79.479164
1900,-216.08788,36.603165,25.601171,-79.479164
1901,-216.20135,36.602962,25.601171,-79.479164
1902,-216.31482,36.602764,25.601171,-79.479164
1903,-216.42828,36.602562,25.601171,-79.479164
1904,-216.54175,36.60236,25.601171,-79.479164
1905,-216.65521,36.60216,25.601171,-79.479164
1906,-216.76869,36.60196,25.601171,-79.479164
1907,-216.88216,36.60176,25.601171,-79.479164
1908,-216.99562,36.60156,25.601171,-79.479164
1909,-217.10909,36.601357,25.601171,-79.479164
1910,-217.22255,36.60116,25.601171,-79.479164
1911,-217.33603,36.600956,25.601171,-79.479164
1912,-217.4495,36.600758,25.601171,-79.479164
1913,-217.56296,36.600555,25.601171,-79.479164
1914,-217.67642,36.600353,25.601171,-79.479164
1915,-217.78989,36.600155,25.601171,-79.479164
1916,-217.90335,36.599953,25.601171,-79.479164
1917,-218.01683,36.599754,25.601171,-79.479164
1918,-218.1303,36.599552,25.601171,-79.479164
1919,-218.24376,36.59935,25.601171,-79.479164
1920,-218.35722,36.59915,25.601171,-79.479164
1921,-218.47069,36.59895,25.601171,-79.479164
1922,-218.58417,36.598747,25.601171,-79.479164
1923,-218.69763,36.59855,25.601171,-79.479164
1924,-218.8111,36.598347,25.601171,-79.479164
1925,-218.92456,36.59815,25.601171,-79.479164
1926,-219.03802,36.597946,25.601171,-79.479164
1927,-219.1515,36.597744,25.601171,-79.479164
1928,-219.26497,36.597546,25.601171,-79.479164
1929,-219.37843,36.597343,25.601171,-79.479164
1930,-219.4919,36.597145,25.601171,-79.479164
1931,-219.60536,36.596943,25.601171,-79.479164
1932,-219.71884,36.59674,25.601171,-79.479164
1933,-219.8323,36.596542,25.601171,-79.479164
1934,-219.94577,36.59634,25.601171,-79.479164
1935,-220.05923,36.59614,25.601171,-79.479164
1936,-220.1727,36.59594,25.601171,-79.479164
1937,-220.28618,36.595737,25.601171,-79.479164
1938,-220.39964,36.59554,25.601171,-79.479164
1939,-220.5131,36.595337,25.601171,-79.479164
1940,-220.62657,36.59514,25.601171,-79.479164
1941,-220.74004,36.594936,25.601171,-79.479164
1942,-220.85352,36.594734,25.601171,-79.479164
1943,-220.96698,36.594536,25.601171,-79.479164
1944,-221.08044,36.594334,25.601171,-79.479164
1945,-221.19391,36.594135,25.601171,-79.479164
1946,-221.30737,36.593933,25.601171,-79.479164
1947,-221.42084,36.59373,25.601171,-79.479164
1948,-221.53432,36.593533,25.601171,-79.479164
1949,-221.64778,36.59333,25.601171,-79.479164
1950,-221.76125,36.59313,25.601171,-79.479164
1951,-221.87471,36.59293,25.601171,-79.479164
1952,-221.98817,36.592728,25.601171,-79.479164
1953,-222.10165,36.59253,25.601171,-79.479164
1954,-222.21512,36.592327,25.601171,-79.479164
1955,-222.32858,36.592125,25.601171,-79.479164
1956,-222.44205,36.591927,25.601171,-79.479164
1957,-222.55551,36.591724,25.601171,-79.479164
1958,-222.66899,36.591526,25.601171,-79.479164
1959,-222.78246,36.591324,25.601171,-79.479164
1960,-222.89592,36.59112,25.601171,-79.479164
1961,-223.00938,36.590923,25.601171,-79.479164
1962,-223.12285,36.59072,25.601171,-79.479164
1963,-223.23633,36.590523,25.601171,-79.479164
1964,-223.3498,36.59032,25.601171,-79.479164
1965,-223.46326,36.59012,25.601171,-79.479164
1966,-223.57672,36.58992,25.601171,-79.479164
1967,-223.69019,36.589718,25.601171,-79.479164
1968,-223.80367,36.58952,25.601171,-79.479164
1969,-223.91713,36.589317,25.601171,-79.479164
1970,-224.0306,36.589115,25.601171,-79.479164
1971,-224.14406,36.588917,25.601171,-79.479164
1972,-224.25752,36.588715,25.601171,-79.479164
1973,-224.37099,36.588516,25.601171,-79.479164
1974,-224.48447,36.588314,25.601171,-79.479164
1975,-224.59793,36.58811,25.601171,-79.479164
1976,-224.7114,36.587914,25.601171,-79.479164
1977,-224.82486,36.58771,25.601171,-79.479164
1978,-224.93832,36.587513,25.601171,-79.479164
1979,-225.0518,36.58731,25.601171,-79.479164
1980,-225.16527,36.58711,25.601171,-79.479164
1981,-225.27873,36.58691,25.601171,-79.479164
1982,-225.3922,36.586708,25.601171,-79.479164
1983,-225.50566,36.586506,25.601171,-79.479164
1984,-225.61914,36.586308,25.601171,-79.479164
1985,-225.7326,36.586105,25.601171,-79.479164
1986,-225.84607,36.585907,25.601171,-79.479164
1987,-225.95953,36.585705,25.601171,-79.479164
1988,-226.073,36.585503,25.601171,-79.479164
1989,-226.18648,36.585304,25.601171,-79.479164
1990,-226.29994,36.585102,25.601171,-79.479164
1991,-226.4134,36.584904,25.601171,-79.479164
1992,-226.52687,36.5847,25.601171,-79.479164
1993,-226.64034,36.5845,25.601171,-79.479164
1994,-226.75381,36.5843,25.601171,-79.479164
1995,-226.86728,36.5841,25.601171,-79.479164
1996,-226.98074,36.5839,25.601171,-79.479164
1997,-227.09421,36.5837,25.601171,-79.479164
1998,-227.20767,36.583496,25.601171,-79.479164
1999,-227.32115,36.583298,25.601171,-79.479164
2000,-227.43462,36.583096,25.601171,-79.479164
2001,-227.54808,36.582897,25.601171,-79.479164
2002,-227.66154,36.582695,25.601171,-79.479164
2003,-227.77501,36.582493,25.601171,-79.479164
2004,-227.88847,36.582294,25.601171,-79.479164
2005,-228.00195,36.582092,25.601171,-79.479164
2006,-228.11542,36.581894,25.601171,-79.479164
2007,-228.22888,36.58169,25.601171,-79.479164
2008,-228.34235,36.58149,25.601171,-79.479164
2009,-228.45581,36.58129,25.601171,-79.479164
2010,-228.56929,36.58109,25.601171,-79.479164
2011,-228.68275,36.580887,25.601171,-79.479164
2012,-228.79622,36.58069,25.601171,-79.479164
2013,-228.90968,36.580486,25.601171,-79.479164
2014,-229.02315,36.580288,25.601171,-79.479164
2015,-229.13663,36.580086,25.601171,-79.479164
2016,-229.25009,36.579884,25.601171,-79.479164
2017,-229.36356,36.579685,25.601171,-79.479164
2018,-229.47702,36.579483,25.601171,-79.479164
2019,-229.59048,36.579285,25.601171,-79.479164
2020,-229.70396,36.579082,25.601171,-79.479164
2021,-229.81743,36.57888,25.601171,-79.479164
2022,-229.9309,36.578682,25.601171,-79.479164
2023,-230.04436,36.57848,25.601171,-79.479164
2024,-230.15782,36.578278,25.601171,-79.479164
2025,-230.2713,36.578075,25.601171,-79.479164
2026,-230.38477,36.577873,25.601171,-79.479164
2027,-230.49823,36.577675,25.601171,-79.479164
2028,-230.6117,36.577473,25.601171,-79.479164
2029,-230.72516,36.57727,25.601171,-79.479164
2030,-230.83864,36.57707,25.601171,-79.479164
2031,-230.9521,36.576866,25.601171,-79.479164
2032,-231.06557,36.576668,25.601171,-79.479164
2033,-231.17903,36.576466,25.601171,-79.479164
2034,-231.2925,36.576263,25.601171,-79.479164
2035,-231.40596,36.57606,25.601171,-79.479164
