timestep,depth,Theta
0,-0.5,26.47888
1,-0.6504278,26.479834
2,-0.8008557,26.480785
3,-0.9512836,26.481739
4,-1.1017114,26.48269
5,-1.2521392,26.483644
6,-1.4025671,26.484596
7,-1.552995,26.48555
8,-1.7034228,26.48605
9,-1.8538506,26.486494
10,-2.0042784,26.486938
11,-2.1547065,26.487381
12,-2.3051343,26.487825
13,-2.455562,26.48827
14,-2.60599,26.488712
15,-2.7564178,26.489157
16,-2.9068456,26.48944
17,-3.0572734,26.489677
18,-3.2077012,26.489914
19,-3.358129,26.490152
20,-3.5085568,26.490389
21,-3.658985,26.490625
22,-3.8094127,26.490864
23,-3.9598405,26.4911
24,-4.1102686,26.491337
25,-4.2606964,26.49147
26,-4.411124,26.491499
27,-4.561552,26.49153
28,-4.71198,26.49156
29,-4.8624077,26.491589
30,-5.0128355,26.49162
31,-5.1632633,26.491648
32,-5.313691,26.491678
33,-5.464119,26.491707
34,-5.614547,26.491737
35,-5.7649746,26.491766
36,-5.9154024,26.491308
37,-6.06583,26.490797
38,-6.216258,26.490284
39,-6.366686,26.489773
40,-6.5171137,26.489262
41,-6.667542,26.488749
42,-6.81797,26.488237
43,-6.9683976,26.487724
44,-7.1188254,26.487213
45,-7.2692533,26.4867
46,-7.419681,26.486189
47,-7.570109,26.485676
48,-7.7205367,26.484264
49,-7.8709645,26.482676
50,-8.021393,26.481085
51,-8.17182,26.479494
52,-8.322248,26.477905
53,-8.472675,26.476315
54,-8.623104,26.474724
55,-8.773532,26.473135
56,-8.92396,26.471544
57,-9.074388,26.469954
58,-9.224815,26.468365
59,-9.375243,26.466774
60,-9.525671,26.465183
61,-9.676099,26.463676
62,-9.826527,26.462862
63,-9.976954,26.462046
64,-10.127382,26.46123
65,-10.27781,26.460415
66,-10.428238,26.459599
67,-10.578666,26.458782
68,-10.729094,26.457968
69,-10.879521,26.457151
70,-11.029949,26.456335
71,-11.180377,26.45552
72,-11.330805,26.454704
73,-11.481233,26.453888
74,-11.63166,26.453074
75,-11.782088,26.452257
76,-11.932516,26.45144
77,-12.082944,26.450056
78,-12.233372,26.448067
79,-12.3838,26.446075
80,-12.534227,26.444086
81,-12.684656,26.442097
82,-12.835084,26.440105
83,-12.985512,26.438116
84,-13.13594,26.436127
85,-13.286367,26.434135
86,-13.436795,26.432146
87,-13.587223,26.430155
88,-13.737651,26.428165
89,-13.888079,26.426176
90,-14.0385065,26.424185
91,-14.188934,26.422195
92,-14.339362,26.420206
93,-14.48979,26.418215
94,-14.640218,26.416225
95,-14.790646,26.41369
96,-14.941073,26.41096
97,-15.091501,26.408228
98,-15.241929,26.405497
99,-15.392357,26.402765
100,-15.542785,26.400034
101,-15.6932125,26.397303
102,-15.84364,26.394571
103,-15.994068,26.39184
104,-16.144497,26.389107
105,-16.294924,26.386375
106,-16.44535,26.383644
107,-16.59578,26.380913
108,-16.746208,26.378181
109,-16.896635,26.37545
110,-17.047064,26.372719
111,-17.19749,26.369987
112,-17.34792,26.367256
113,-17.498346,26.364525
114,-17.648775,26.361794
115,-17.799202,26.358723
116,-17.94963,26.355446
117,-18.100058,26.35217
118,-18.250486,26.348896
119,-18.400913,26.34562
120,-18.551342,26.342344
121,-18.701769,26.33907
122,-18.852198,26.335793
123,-19.002625,26.332518
124,-19.153053,26.32924
125,-19.30348,26.325966
126,-19.453909,26.322691
127,-19.604336,26.319414
128,-19.754765,26.31614
129,-19.905193,26.312864
130,-20.05562,26.309587
131,-20.206049,26.306313
132,-20.356476,26.303038
133,-20.506905,26.29976
134,-20.657331,26.296486
135,-20.80776,26.293211
136,-20.958187,26.289934
137,-21.108616,26.28666
138,-21.259043,26.28344
139,-21.409472,26.280226
140,-21.559898,26.277012
141,-21.710327,26.273798
142,-21.860754,26.270584
143,-22.011183,26.26737
144,-22.16161,26.264156
145,-22.312038,26.260942
146,-22.462465,26.257729
147,-22.612894,26.254515
148,-22.76332,26.2513
149,-22.91375,26.248087
150,-23.064177,26.244873
151,-23.214605,26.24166
152,-23.365032,26.238445
153,-23.515461,26.235231
154,-23.665888,26.232018
155,-23.816317,26.228804
156,-23.966743,26.225592
157,-24.117172,26.222378
158,-24.2676,26.219164
159,-24.418028,26.21595
160,-24.568455,26.212736
161,-24.718884,26.209522
162,-24.869312,26.206308
163,-25.01974,26.203123
164,-25.170168,26.200058
165,-25.320595,26.196995
166,-25.471024,26.19393
167,-25.62145,26.190865
168,-25.77188,26.1878
169,-25.922306,26.184734
170,-26.072735,26.18167
171,-26.223162,26.178604
172,-26.37359,26.17554
173,-26.524017,26.172476
174,-26.674446,26.16941
175,-26.824873,26.166346
176,-26.975302,26.16328
177,-27.125729,26.160215
178,-27.276157,26.15715
179,-27.426584,26.154085
180,-27.577013,26.151022
181,-27.72744,26.147957
182,-27.877869,26.144892
183,-28.028296,26.141827
184,-28.178724,26.138762
185,-28.329151,26.135696
186,-28.47958,26.132631
187,-28.630007,26.129568
188,-28.780436,26.126503
189,-28.930862,26.123438
190,-29.081291,26.120373
191,-29.231718,26.117308
192,-29.382147,26.11391
193,-29.532576,26.109503
194,-29.683002,26.105095
195,-29.833431,26.100687
196,-29.983858,26.09628
197,-30.134287,26.091871
198,-30.284714,26.087463
199,-30.435143,26.083055
200,-30.58557,26.078648
201,-30.735998,26.07424
202,-30.886425,26.069832
203,-31.036854,26.065424
204,-31.18728,26.061016
205,-31.33771,26.056608
206,-31.488136,26.0522
207,-31.638565,26.047792
208,-31.788992,26.043385
209,-31.93942,26.038977
210,-32.089848,26.034569
211,-32.240276,26.03016
212,-32.3907,26.025753
213,-32.54113,26.021345
214,-32.69156,26.016937
215,-32.841988,26.01253
216,-32.992416,26.008121
217,-33.14284,26.003714
218,-33.29327,25.999306
219,-33.4437,25.994898
220,-33.594128,25.99049
221,-33.744553,25.986082
222,-33.89498,25.981674
223,-34.04541,25.977266
224,-34.19584,25.972857
225,-34.346268,25.966898
226,-34.496693,25.960293
227,-34.64712,25.953688
228,-34.79755,25.947083
229,-34.94798,25.94048
230,-35.098404,25.933874
231,-35.248833,25.927269
232,-35.39926,25.920664
233,-35.54969,25.914059
234,-35.700115,25.907455
235,-35.850544,25.90085
236,-36.000973,25.894245
237,-36.1514,25.88764
238,-36.301826,25.881035
239,-36.452255,25.874432
240,-36.602684,25.867826
241,-36.753113,25.861221
242,-36.903538,25.854616
243,-37.053967,25.848011
244,-37.204395,25.841408
245,-37.354824,25.834803
246,-37.50525,25.828197
247,-37.655678,25.821592
248,-37.806107,25.814987
249,-37.956535,25.808382
250,-38.10696,25.801779
251,-38.25739,25.795174
252,-38.407818,25.788568
253,-38.558247,25.781963
254,-38.70867,25.77536
255,-38.8591,25.768755
256,-39.00953,25.76215
257,-39.159958,25.755545
258,-39.310387,25.74894
259,-39.46081,25.742336
260,-39.61124,25.735731
261,-39.76167,25.72885
262,-39.912098,25.72111
263,-40.062523,25.71337
264,-40.21295,25.705631
265,-40.36338,25.697891
266,-40.51381,25.690151
267,-40.664234,25.682413
268,-40.814663,25.674673
269,-40.96509,25.666933
270,-41.11552,25.659193
271,-41.265945,25.651455
272,-41.416374,25.643715
273,-41.566803,25.635975
274,-41.71723,25.628235
275,-41.867657,25.620497
276,-42.018085,25.612757
277,-42.168514,25.605017
278,-42.318943,25.597279
279,-42.469368,25.589539
280,-42.619797,25.581799
281,-42.770226,25.574059
282,-42.920654,25.56632
283,-43.07108,25.55858
284,-43.221508,25.55084
285,-43.371937,25.5431
286,-43.522366,25.535362
287,-43.67279,25.527622
288,-43.82322,25.519882
289,-43.973648,25.512144
290,-44.124077,25.504404
291,-44.274506,25.496664
292,-44.42493,25.488924
293,-44.57536,25.481186
294,-44.72579,25.473446
295,-44.876217,25.465706
296,-45.02664,25.457968
297,-45.17707,25.450228
298,-45.3275,25.442488
299,-45.47793,25.434748
300,-45.628353,25.42701
301,-45.77878,25.41927
302,-45.92921,25.411942
303,-46.07964,25.405039
304,-46.230064,25.398136
305,-46.380493,25.391232
306,-46.530922,25.384329
307,-46.68135,25.377426
308,-46.831776,25.370522
309,-46.982204,25.363619
310,-47.132633,25.356714
311,-47.283062,25.349812
312,-47.433487,25.342909
313,-47.583916,25.336004
314,-47.734344,25.329102
315,-47.884773,25.322197
316,-48.0352,25.315294
317,-48.185627,25.308392
318,-48.336056,25.301487
319,-48.486485,25.294584
320,-48.63691,25.287682
321,-48.78734,25.280777
322,-48.937767,25.273874
323,-49.088196,25.26697
324,-49.238625,25.260067
325,-49.38905,25.253164
326,-49.53948,25.24626
327,-49.689907,25.239357
328,-49.840336,25.232454
329,-49.99076,25.22555
330,-50.14119,25.218647
331,-50.29162,25.211742
332,-50.442047,25.20484
333,-50.592472,25.197937
334,-50.7429,25.191032
335,-50.89333,25.18413
336,-51.04376,25.177225
337,-51.194183,25.170322
338,-51.344612,25.16342
339,-51.49504,25.156515
340,-51.64547,25.149612
341,-51.795895,25.14271
342,-51.946323,25.135805
343,-52.096752,25.128902
344,-52.24718,25.121998
345,-52.397606,25.115095
346,-52.548035,25.108192
347,-52.698463,25.101357
348,-52.848892,25.095663
349,-52.999317,25.08997
350,-53.149746,25.084276
351,-53.300175,25.078583
352,-53.450603,25.072891
353,-53.601032,25.067198
354,-53.751457,25.061504
355,-53.901886,25.05581
356,-54.052315,25.050117
357,-54.202744,25.044424
358,-54.35317,25.03873
359,-54.503597,25.033037
360,-54.654026,25.027344
361,-54.804455,25.021652
362,-54.95488,25.015959
363,-55.10531,25.010265
364,-55.255737,25.004572
365,-55.406166,24.998878
366,-55.55659,24.993185
367,-55.70702,24.987492
368,-55.85745,24.981798
369,-56.007877,24.976105
370,-56.158302,24.970413
371,-56.30873,24.96472
372,-56.45916,24.959026
373,-56.60959,24.953333
374,-56.760014,24.94764
375,-56.910442,24.941946
376,-57.06087,24.936253
377,-57.2113,24.93056
378,-57.361725,24.924866
379,-57.512154,24.919172
380,-57.662582,24.91348
381,-57.81301,24.907787
382,-57.963436,24.902094
383,-58.113865,24.8964
384,-58.264294,24.890707
385,-58.414722,24.885014
386,-58.56515,24.87932
387,-58.715576,24.873627
388,-58.866005,24.867933
389,-59.016434,24.862242
390,-59.166862,24.856548
391,-59.317287,24.850855
392,-59.467716,24.845161
393,-59.618145,24.839468
394,-59.768574,24.833775
395,-59.919,24.828081
396,-60.069427,24.822388
397,-60.219856,24.816694
398,-60.370285,24.81157
399,-60.52071,24.806822
400,-60.67114,24.802074
401,-60.821568,24.797327
402,-60.971996,24.79258
403,-61.12242,24.787832
404,-61.27285,24.783085
405,-61.42328,24.778337
406,-61.573708,24.77359
407,-61.724133,24.768843
408,-61.87456,24.764095
409,-62.02499,24.759348
410,-62.17542,24.7546
411,-62.325844,24.749853
412,-62.476273,24.745106
413,-62.6267,24.740358
414,-62.77713,24.735611
415,-62.927555,24.730865
416,-63.077984,24.726118
417,-63.228413,24.72137
418,-63.37884,24.716623
419,-63.52927,24.711876
420,-63.679695,24.707129
421,-63.830124,24.702381
422,-63.980553,24.697634
423,-64.13098,24.692886
424,-64.2814,24.688139
425,-64.43184,24.683392
426,-64.58226,24.678644
427,-64.73269,24.673897
428,-64.88312,24.66915
429,-65.03355,24.664402
430,-65.183975,24.659655
431,-65.334404,24.654907
432,-65.48483,24.65016
433,-65.63526,24.645412
434,-65.78568,24.640665
435,-65.93611,24.635918
436,-66.08654,24.63117
437,-66.23697,24.626423
438,-66.3874,24.621675
439,-66.53783,24.616928
440,-66.688255,24.61218
441,-66.838684,24.607433
442,-66.989105,24.602686
443,-67.139534,24.597939
444,-67.28996,24.593191
445,-67.44039,24.588444
446,-67.59082,24.583696
447,-67.74125,24.578949
448,-67.89168,24.574202
449,-68.04211,24.569454
450,-68.192535,24.564707
451,-68.34296,24.55996
452,-68.493385,24.555212
453,-68.643814,24.550465
454,-68.79424,24.547228
455,-68.94467,24.54456
456,-69.0951,24.54189
457,-69.24553,24.53922
458,-69.39596,24.536552
459,-69.54638,24.533884
460,-69.69681,24.531214
461,-69.84724,24.528545
462,-69.997665,24.525877
463,-70.148094,24.523209
464,-70.29852,24.520538
465,-70.44895,24.51787
466,-70.59938,24.515202
467,-70.7498,24.512533
468,-70.90023,24.509863
469,-71.05066,24.507195
470,-71.20109,24.504526
471,-71.35152,24.501856
472,-71.501945,24.499187
473,-71.652374,24.49652
474,-71.8028,24.49385
475,-71.953224,24.49118
476,-72.10365,24.488512
477,-72.25408,24.485844
478,-72.40451,24.483175
479,-72.55494,24.480505
480,-72.70537,24.477837
481,-72.8558,24.475168
482,-73.006226,24.4725
483,-73.156654,24.46983
484,-73.307076,24.467161
485,-73.457504,24.464493
486,-73.60793,24.461824
487,-73.75836,24.459154
488,-73.90879,24.456486
489,-74.05922,24.453817
490,-74.20965,24.451149
491,-74.36008,24.448479
492,-74.5105,24.44581
493,-74.66093,24.443142
494,-74.811356,24.440474
495,-74.961784,24.437803
496,-75.11221,24.435135
497,-75.26264,24.432467
498,-75.41307,24.429798
499,-75.5635,24.427128
500,-75.71392,24.42446
501,-75.86435,24.421791
502,-76.01478,24.419123
503,-76.16521,24.416452
504,-76.315636,24.413784
505,-76.466064,24.411116
506,-76.61649,24.408447
507,-76.76692,24.405777
508,-76.91734,24.403109
509,-77.06777,24.40044
510,-77.2182,24.397772
511,-77.36863,24.395102
512,-77.51906,24.392433
513,-77.66949,24.389765
514,-77.819916,24.387096
515,-77.970345,24.384483
516,-78.12077,24.383404
517,-78.271194,24.382326
518,-78.42162,24.381247
519,-78.57205,24.380169
520,-78.72248,24.37909
521,-78.87291,24.378012
522,-79.02334,24.376932
523,-79.17377,24.375854
524,-79.324196,24.374775
525,-79.47462,24.373697
526,-79.625046,24.372618
527,-79.775475,24.37154
528,-79.9259,24.37046
529,-80.07633,24.369383
530,-80.22676,24.368303
531,-80.37719,24.367224
532,-80.52762,24.366146
533,-80.67804,24.365067
534,-80.82847,24.363989
535,-80.9789,24.36291
536,-81.129326,24.361832
537,-81.279755,24.360752
538,-81.43018,24.359674
539,-81.58061,24.358595
540,-81.73104,24.357517
541,-81.88146,24.356438
542,-82.03189,24.35536
543,-82.18232,24.35428
544,-82.33275,24.353203
545,-82.48318,24.352123
546,-82.633606,24.351046
547,-82.784035,24.349966
548,-82.93446,24.348888
549,-83.08489,24.347809
550,-83.23531,24.346731
551,-83.38574,24.345652
552,-83.53617,24.344572
553,-83.6866,24.343494
554,-83.83703,24.342415
555,-83.98746,24.341337
556,-84.137886,24.340258
557,-84.288315,24.33918
558,-84.438736,24.3381
559,-84.589165,24.337023
560,-84.73959,24.335943
561,-84.89002,24.334866
562,-85.04045,24.333786
563,-85.19088,24.332708
564,-85.34131,24.331629
565,-85.49174,24.330551
566,-85.64216,24.329472
567,-85.79259,24.328394
568,-85.943016,24.327314
569,-86.093445,24.326237
570,-86.24387,24.325157
571,-86.3943,24.324078
572,-86.54473,24.323
573,-86.69516,24.32192
574,-86.84558,24.320843
575,-86.99601,24.319763
576,-87.14644,24.318686
577,-87.29687,24.317606
578,-87.447296,24.316528
579,-87.597725,24.315449
580,-87.74815,24.314371
581,-87.89858,24.313292
582,-88.04901,24.312214
583,-88.19943,24.311264
584,-88.34986,24.31098
585,-88.50029,24.310694
586,-88.65072,24.31041
587,-88.80115,24.310125
588,-88.95158,24.309841
589,-89.102005,24.309557
590,-89.25243,24.309273
591,-89.402855,24.308987
592,-89.55328,24.308702
593,-89.70371,24.308418
594,-89.85414,24.308134
595,-90.00457,24.30785
596,-90.155,24.307564
597,-90.30543,24.30728
598,-90.45586,24.306995
599,-90.60628,24.306711
600,-90.75671,24.306427
601,-90.907135,24.306143
602,-91.05756,24.305857
603,-91.20799,24.305573
604,-91.35842,24.305288
605,-91.50885,24.305004
606,-91.65928,24.30472
607,-91.8097,24.304434
608,-91.96013,24.30415
609,-92.11056,24.303865
610,-92.26099,24.303581
611,-92.411415,24.303297
612,-92.561844,24.303013
613,-92.71227,24.302727
614,-92.8627,24.302443
615,-93.01313,24.302158
616,-93.16355,24.301874
617,-93.31398,24.30159
618,-93.46441,24.301306
619,-93.61484,24.30102
620,-93.76527,24.300735
621,-93.915695,24.300451
622,-94.066124,24.300167
623,-94.21655,24.299883
624,-94.366974,24.299597
625,-94.5174,24.299313
626,-94.66783,24.299028
627,-94.81826,24.298744
628,-94.96869,24.29846
629,-95.11912,24.298176
630,-95.26955,24.29789
631,-95.419975,24.297606
632,-95.5704,24.297321
633,-95.720825,24.297037
634,-95.871254,24.296753
635,-96.02168,24.296469
636,-96.17211,24.296183
637,-96.32254,24.295898
638,-96.47297,24.295614
639,-96.6234,24.29533
640,-96.77382,24.295046
641,-96.92425,24.29476
642,-97.07468,24.294476
643,-97.225105,24.294191
644,-97.375534,24.293907
645,-97.52596,24.293623
646,-97.67639,24.293339
647,-97.82682,24.293053
648,-97.97725,24.292768
649,-98.12767,24.292484
650,-98.2781,24.2922
651,-98.42853,24.291916
652,-98.57896,24.29163
653,-98.729385,24.291346
654,-98.879814,24.291061
655,-99.03024,24.290777
656,-99.18067,24.290493
657,-99.33109,24.290209
658,-99.48152,24.288988
659,-99.63195,24.287443
660,-99.78238,24.285896
661,-99.93281,24.28435
662,-100.08324,24.282804
663,-100.233665,24.281258
664,-100.384094,24.279713
665,-100.534515,24.278166
666,-100.684944,24.27662
667,-100.83537,24.275074
668,-100.9858,24.27353
669,-101.13623,24.271982
670,-101.28666,24.270435
671,-101.43709,24.26889
672,-101.58752,24.267344
673,-101.737946,24.265799
674,-101.88837,24.264252
675,-102.038795,24.262707
676,-102.189224,24.26116
677,-102.33965,24.259615
678,-102.49008,24.258068
679,-102.64051,24.256521
680,-102.79094,24.254976
681,-102.94137,24.25343
682,-103.09179,24.251884
683,-103.24222,24.250338
684,-103.39265,24.248793
685,-103.543076,24.247246
686,-103.693504,24.2457
687,-103.84393,24.244154
688,-103.99436,24.242609
689,-104.14479,24.241062
690,-104.29521,24.239515
691,-104.44564,24.23797
692,-104.59607,24.236423
693,-104.7465,24.234879
694,-104.89693,24.233332
695,-105.047356,24.231787
696,-105.197784,24.23024
697,-105.34821,24.228695
698,-105.498634,24.227148
699,-105.64906,24.225601
700,-105.79949,24.224056
701,-105.94992,24.22251
702,-106.10035,24.220964
703,-106.25078,24.219418
704,-106.40121,24.217873
705,-106.551636,24.216326
706,-106.702065,24.21478
707,-106.852486,24.213234
708,-107.002914,24.211689
709,-107.15334,24.210142
710,-107.30377,24.208595
711,-107.4542,24.20705
712,-107.60463,24.205503
713,-107.75506,24.203959
714,-107.90549,24.202412
715,-108.05591,24.200867
716,-108.20634,24.19932
717,-108.356766,24.197775
718,-108.507195,24.196228
719,-108.65762,24.194681
720,-108.80805,24.193136
721,-108.95848,24.19159
722,-109.10891,24.190044
723,-109.25933,24.188498
724,-109.40976,24.186953
725,-109.56019,24.185406
726,-109.71062,24.18386
727,-109.861046,24.182314
728,-110.011475,24.180767
729,-110.1619,24.179222
730,-110.31233,24.177675
731,-110.46275,24.17613
732,-110.61318,24.174583
733,-110.76361,24.173038
734,-110.91404,24.171492
735,-111.06447,24.169947
736,-111.2149,24.1684
737,-111.365326,24.166853
738,-111.515755,24.165308
739,-111.66618,24.162113
740,-111.816605,24.156822
741,-111.96703,24.151531
742,-112.11746,24.14624
743,-112.26789,24.14095
744,-112.41832,24.135658
745,-112.56875,24.130365
746,-112.71918,24.125074
747,-112.869606,24.119783
748,-113.02003,24.114492
749,-113.170456,24.109201
750,-113.320885,24.10391
751,-113.47131,24.09862
752,-113.62174,24.093327
753,-113.77217,24.088036
754,-113.9226,24.082745
755,-114.07303,24.077454
756,-114.22345,24.072163
757,-114.37388,24.066872
758,-114.52431,24.061579
759,-114.674736,24.056288
760,-114.825165,24.050997
761,-114.97559,24.045706
762,-115.12602,24.040415
763,-115.27645,24.035122
764,-115.42687,24.02983
765,-115.5773,24.02454
766,-115.72773,24.019249
767,-115.87816,24.013958
768,-116.02859,24.008667
769,-116.179016,24.003376
770,-116.329445,23.998083
771,-116.47987,23.992792
772,-116.6303,23.987501
773,-116.78072,23.98221
774,-116.93115,23.97692
775,-117.08158,23.971628
776,-117.23201,23.966335
777,-117.38244,23.961044
778,-117.53287,23.955753
779,-117.6833,23.950462
780,-117.833725,23.945171
781,-117.984146,23.93988
782,-118.134575,23.934587
783,-118.285,23.929296
784,-118.43543,23.924006
785,-118.58586,23.918715
786,-118.73629,23.913424
787,-118.88672,23.908133
788,-119.03715,23.90284
789,-119.18757,23.897549
790,-119.338,23.892258
791,-119.48843,23.886967
792,-119.638855,23.881676
793,-119.78928,23.876385
794,-119.93971,23.871092
795,-120.09014,23.8658
796,-120.24057,23.86051
797,-120.39099,23.855219
798,-120.54142,23.849928
799,-120.69185,23.844637
800,-120.84228,23.839344
801,-120.99271,23.834053
802,-121.143135,23.828762
803,-121.293564,23.823471
804,-121.44399,23.81818
805,-121.59442,23.81289
806,-121.74484,23.807598
807,-121.89527,23.802305
808,-122.0457,23.797014
809,-122.19613,23.791723
810,-122.34656,23.786432
811,-122.49699,23.781141
812,-122.647415,23.775848
813,-122.797844,23.770557
814,-122.948265,23.765266
815,-123.098694,23.759975
816,-123.24912,23.754684
817,-123.39955,23.749393
818,-123.54998,23.7441
819,-123.70041,23.73881
820,-123.85084,23.733519
821,-124.00127,23.728228
822,-124.15169,23.722937
823,-124.30212,23.717646
824,-124.452545,23.712355
825,-124.602974,23.707062
826,-124.7534,23.70177
827,-124.90383,23.69648
828,-125.05426,23.687387
829,-125.20469,23.67799
830,-125.35511,23.668592
831,-125.50554,23.659195
832,-125.65597,23.6498
833,-125.8064,23.640402
834,-125.956825,23.631004
835,-126.107254,23.621607
836,-126.25768,23.61221
837,-126.40811,23.602812
838,-126.55854,23.593414
839,-126.70896,23.584019
840,-126.85939,23.574621
841,-127.00982,23.565224
842,-127.16025,23.555826
843,-127.31068,23.546429
844,-127.461105,23.537031
845,-127.611534,23.527634
846,-127.76196,23.518236
847,-127.912384,23.50884
848,-128.0628,23.499443
849,-128.21324,23.490046
850,-128.36368,23.480648
851,-128.5141,23.47125
852,-128.66452,23.461853
853,-128.81496,23.452456
854,-128.96538,23.44306
855,-129.11581,23.43366
856,-129.26624,23.424265
857,-129.41667,23.414867
858,-129.5671,23.40547
859,-129.71751,23.396072
860,-129.86795,23.386675
861,-130.01837,23.377277
862,-130.16881,23.36788
863,-130.31923,23.358484
864,-130.46967,23.349087
865,-130.62009,23.33969
866,-130.77052,23.330292
867,-130.92094,23.320894
868,-131.07137,23.311497
869,-131.2218,23.3021
870,-131.37222,23.292704
871,-131.52266,23.283304
872,-131.67308,23.273909
873,-131.82352,23.264511
874,-131.97394,23.255114
875,-132.12437,23.245716
876,-132.2748,23.236319
877,-132.42522,23.226923
878,-132.57565,23.217524
879,-132.72607,23.208128
880,-132.87651,23.19873
881,-133.02693,23.189333
882,-133.17737,23.179935
883,-133.32779,23.170538
884,-133.47821,23.161142
885,-133.62865,23.151743
886,-133.77907,23.142347
887,-133.9295,23.13295
888,-134.07993,23.123552
889,-134.23036,23.114155
890,-134.38078,23.104757
891,-134.53122,23.09536
892,-134.68164,23.085962
893,-134.83206,23.076567
894,-134.9825,23.06717
895,-135.13292,23.057772
896,-135.28336,23.048374
897,-135.43378,23.038977
898,-135.58421,23.02958
899,-135.73463,23.020182
900,-135.88507,23.010784
901,-136.03549,23.001387
902,-136.18591,22.991991
903,-136.33635,22.982594
904,-136.48677,22.973196
905,-136.6372,22.963799
906,-136.78763,22.954401
907,-136.93806,22.945004
908,-137.08849,22.935606
909,-137.2389,22.92621
910,-137.38934,22.916813
911,-137.53976,22.907415
912,-137.6902,22.898018
913,-137.84062,22.88862
914,-137.99106,22.879223
915,-138.14148,22.869825
916,-138.29192,22.860428
917,-138.44234,22.851032
918,-138.59276,22.841635
919,-138.7432,22.832237
920,-138.89362,22.82284
921,-139.04405,22.813442
922,-139.19447,22.804045
923,-139.34491,22.794647
924,-139.49533,22.78507
925,-139.64575,22.775463
926,-139.79619,22.765858
927,-139.94661,22.75625
928,-140.09705,22.746643
929,-140.24747,22.737038
930,-140.3979,22.72743
931,-140.54832,22.717825
932,-140.69876,22.708218
933,-140.84918,22.698612
934,-140.9996,22.689007
935,-141.15004,22.6794
936,-141.30046,22.669794
937,-141.4509,22.660187
938,-141.60132,22.650581
939,-141.75175,22.640974
940,-141.90218,22.631369
941,-142.05261,22.621761
942,-142.20303,22.612156
943,-142.35345,22.602549
944,-142.50389,22.592941
945,-142.65431,22.583336
946,-142.80475,22.573729
947,-142.95517,22.564123
948,-143.1056,22.554516
949,-143.25603,22.54491
950,-143.40645,22.535305
951,-143.55688,22.525698
952,-143.7073,22.516092
953,-143.85774,22.506485
954,-144.00816,22.49688
955,-144.1586,22.487272
956,-144.30902,22.477667
957,-144.45946,22.46806
958,-144.60988,22.458454
959,-144.7603,22.448847
960,-144.91074,22.439241
961,-145.06116,22.429634
962,-145.2116,22.420029
963,-145.36201,22.410421
964,-145.51245,22.400814
965,-145.66287,22.391209
966,-145.81331,22.381601
967,-145.96373,22.371996
968,-146.11415,22.36239
969,-146.26459,22.352783
970,-146.41501,22.343178
971,-146.56544,22.33357
972,-146.71587,22.323965
973,-146.8663,22.314358
974,-147.01672,22.304752
975,-147.16714,22.295145
976,-147.31758,22.28554
977,-147.468,22.275932
978,-147.61844,22.266327
979,-147.76886,22.25672
980,-147.9193,22.247112
981,-148.06972,22.237507
982,-148.22015,22.2279
983,-148.37057,22.218294
984,-148.521,22.208689
985,-148.67143,22.199081
986,-148.82185,22.189476
987,-148.97229,22.179869
988,-149.12271,22.170263
989,-149.27315,22.160656
990,-149.42357,22.15105
991,-149.57399,22.141443
992,-149.72443,22.131838
993,-149.87485,22.12223
994,-150.02528,22.112625
995,-150.1757,22.103018
996,-150.32614,22.093412
997,-150.47656,22.083805
998,-150.627,22.074198
999,-150.77742,22.064592
1000,-150.92784,22.054987
1001,-151.07828,22.04538
1002,-151.2287,22.035774
1003,-151.37914,22.026167
1004,-151.52956,22.016562
1005,-151.68,22.006954
1006,-151.83041,21.997349
1007,-151.98085,21.987741
1008,-152.13127,21.978136
1009,-152.2817,21.968529
1010,-152.43213,21.958923
1011,-152.58255,21.949316
1012,-152.73299,21.93971
1013,-152.8834,21.930103
1014,-153.03384,21.920498
1015,-153.18427,21.91089
1016,-153.33469,21.901285
1017,-153.48512,21.891678
1018,-153.63554,21.882072
1019,-153.78598,21.872465
1020,-153.9364,21.86286
1021,-154.08684,21.853252
1022,-154.23726,21.843647
1023,-154.3877,21.83404
1024,-154.53812,21.824434
1025,-154.68854,21.814827
1026,-154.83897,21.805222
1027,-154.9894,21.795614
1028,-155.13983,21.788504
1029,-155.29025,21.781403
1030,-155.44069,21.774302
1031,-155.59111,21.767202
1032,-155.74155,21.760101
1033,-155.89197,21.753
1034,-156.04239,21.745901
1035,-156.19283,21.7388
1036,-156.34325,21.731699
1037,-156.49368,21.724598
1038,-156.6441,21.717497
1039,-156.79454,21.710396
1040,-156.94496,21.703297
1041,-157.09538,21.696196
1042,-157.24582,21.689095
1043,-157.39624,21.681993
1044,-157.54668,21.674892
1045,-157.6971,21.667793
1046,-157.84753,21.660692
1047,-157.99796,21.653591
1048,-158.14839,21.64649
1049,-158.29881,21.639389
1050,-158.44923,21.63229
1051,-158.59967,21.625189
1052,-158.75009,21.618088
1053,-158.90053,21.610987
1054,-159.05095,21.603888
1055,-159.20139,21.596786
1056,-159.3518,21.589685
1057,-159.50224,21.582584
1058,-159.65266,21.575483
1059,-159.80309,21.568384
1060,-159.95352,21.561283
1061,-160.10394,21.554182
1062,-160.25438,21.547081
1063,-160.4048,21.53998
1064,-160.55524,21.532879
1065,-160.70566,21.52578
1066,-160.85608,21.518679
1067,-161.00652,21.511578
1068,-161.15694,21.504478
