,depth,pressure,temperature,glitter,salinity,U_current,V_current,W_current,buoy_height,buoy_temp,buoy_windspeed,seismic,rain,N,NE,E,SE,S,SW,W,NW,Lizzy,Perry,BentHighNick
0,1.0,0.0,0.9994265742196546,0.15247839323790938,0.837472288074765,0.0,0.8676844116697328,1.0,0.5217391304347826,0.7825681942447509,0.1440923920658107,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,0.9994265742196546,0.15304665700833528,0.837472288074765,0.0,0.8676844116697328,1.0,0.5280201960417208,0.7852007857273047,0.1440923920658107,0.0,1,0.966710682347428,0.9537042281442044,0.9716719490034252,0.9577268219178174,0.9528219507906892,0.9525466568491404,0.979166548667554,0.9867182518552278,0.0,0.0,0.0
2,1.0,0.0,0.9994265742196546,0.15361492077876118,0.837472288074765,0.0,0.8676844116697328,1.0,0.534301261648659,0.787833377209859,0.1440923920658107,0.0,1,0.9669882197736596,0.9537042281442044,0.971116874150962,0.9582818967702807,0.9530994882169208,0.9525466568491404,0.979166548667554,0.9861631770027643,0.0,0.0,0.0
3,1.0,0.0,0.9994265742196546,0.1541831845491871,0.837472288074765,0.0,0.8676844116697328,1.0,0.5405823272555971,0.7904659686924128,0.1440923920658107,0.0,1,0.9672657571998912,0.9537042281442044,0.9705617992984986,0.958836971622744,0.9533770256431524,0.9525466568491404,0.979166548667554,0.9856081021503011,0.0,0.0,0.0
4,1.0,0.0,0.9994265742196546,0.15475144831961304,0.837472288074765,0.0,0.8676844116697328,1.0,0.5468633928625353,0.7930985601749666,0.1440923920658107,0.0,1,0.9675432946261228,0.9537042281442044,0.9700067244460352,0.9593920464752074,0.953654563069384,0.9525466568491404,0.979166548667554,0.9850530272978378,0.0,0.0,0.0
5,1.0,0.0,0.9994265742196546,0.15531971209003892,0.837472288074765,0.0,0.8676844116697328,1.0,0.5531444584694735,0.7957311516575204,0.1440923920658107,0.0,1,0.9673646528186016,0.9534759212618628,0.970364008061078,0.9594913766248476,0.9537042281442044,0.9525466568491404,0.9787100745401076,0.9854103109128808,0.0,0.0,0.0
6,1.0,0.0,0.9994265742196546,0.15588797586046485,0.837472288074765,0.0,0.8676844116697328,1.0,0.5594255240764117,0.7983637431400749,0.1440923920658107,0.0,1,0.9670865861548592,0.9531978545981208,0.9709201413885624,0.9594913766248476,0.9537042281442044,0.9525466568491404,0.9781541112839774,0.9859664442403648,0.0,0.0,0.0
7,1.0,0.0,0.9994265742196546,0.15645233172496892,0.837472288074765,0.0,0.8676844116697328,1.0,0.5657065896833499,0.8005862578724614,0.1440923920658107,0.0,1,0.9668085194911172,0.9529197879343786,0.9714762747160466,0.9594913766248476,0.9537042281442044,0.9525466568491404,0.9775981480278472,0.9865225775678492,0.0,0.0,0.0
8,1.0,0.0,0.9994265742196546,0.15697041991318827,0.837472288074765,0.0,0.8676844116697328,1.0,0.5719876552902878,0.7979536663899076,0.1440923920658107,0.0,1,0.966530452827375,0.9526417212706364,0.9720324080435307,0.9594913766248476,0.9537042281442044,0.9525466568491404,0.9770421847717168,0.9870787108953332,0.0,0.0,0.0
9,1.0,0.0,0.9994265742196546,0.1574885081014077,0.837472288074765,0.0,0.8676844116697328,1.0,0.578268720897226,0.7953210749073538,0.1440923920658107,0.0,0,0.966252898252192,0.9530943506763628,0.9720399350497548,0.9598564686153024,0.9544344121251136,0.9525466568491404,0.9766695122353344,0.98690363606479,0.0,0.0,0.0
10,1.0,0.0,0.9994265742196546,0.15800659628962704,0.837472288074765,0.0,0.8676844116697328,1.0,0.5845497865041642,0.7926884834247994,0.1440923920658107,0.0,0,0.9659756096923432,0.9539265557543912,0.9717624767906652,0.960411215434241,0.9555439057629908,0.9525466568491404,0.9763920539762448,0.9863487195466104,0.0,0.0,0.0
11,1.0,0.0,0.9994265742196546,0.15852468447784643,0.837472288074765,0.0,0.8676844116697328,1.0,0.5908308521111022,0.7900558919422456,0.1440923920658107,0.0,0,0.9656983211324944,0.9547587608324196,0.9714850185315752,0.9609659622531797,0.956653399400868,0.9525466568491404,0.9761145957171548,0.9857938030284308,0.0,0.0,0.0
12,1.0,0.0,0.9994265742196546,0.15904277266606578,0.837472288074765,0.0,0.8676844116697328,1.0,0.5971119177180405,0.7874233004596918,0.1440923920658107,0.0,0,0.9654210325726458,0.955590965910448,0.9712075602724856,0.9615207090721182,0.9577628930387452,0.9525466568491404,0.9758371374580652,0.985238886510251,0.0,0.0,0.0
13,1.0,0.0,0.9994265742196546,0.1595608608542852,0.837472288074765,0.0,0.8676844116697328,1.0,0.6033929833249787,0.784790708977138,0.1440923920658107,0.0,0,0.965413247145404,0.9560186627396562,0.9709301611023172,0.9614013977528753,0.958063570806054,0.952411852359999,0.9756945427770384,0.9849536971481976,0.0,0.0,0.0
14,1.0,0.0,0.9994265742196546,0.1600701482335503,0.837472288074765,0.0,0.8676844116697328,1.0,0.608695652173913,0.7825681942447509,0.1440923920658107,0.0,0,0.9656904142144678,0.9560186627396562,0.970652824408364,0.9605693876710154,0.9575090670430366,0.9521345156660458,0.9756945427770384,0.9849536971481976,0.0,0.0,0.0
15,1.0,0.0,0.9994265742196546,0.16053173740132284,0.837472288074765,0.0,0.8676844116697328,1.0,0.608695652173913,0.7825681942447509,0.1440923920658107,0.0,0,0.9659675812835355,0.9560186627396562,0.970375487714407,0.959737377589144,0.9569545632800116,0.9518571789720888,0.9756945427770384,0.9849536971481976,0.0,0.0,0.0
16,1.0,0.0,0.9994265742196546,0.16099332656909532,0.837472288074765,0.0,0.8676844116697328,1.0,0.608695652173913,0.7825681942447509,0.1440923920658107,0.0,0,0.9662447483525995,0.9560186627396562,0.9700981510204536,0.9589053675072844,0.9564000595169944,0.9515798422781354,0.9756945427770384,0.9849536971481976,0.0,0.0,0.0
17,1.0,0.0,0.9994265742196546,0.16145491573686782,0.837472288074765,0.0,0.8676844116697328,1.0,0.608695652173913,0.7825681942447509,0.1440923920658107,0.0,0,0.9664353884058792,0.9558452590119052,0.9699941226827128,0.9586800108803796,0.9562788478986096,0.9514758139403944,0.9756945427770384,0.9848670218067642,0.0,0.0,0.0
18,1.0,0.0,0.9994265742196546,0.1619165049046403,0.837472288074765,0.0,0.8676844116697328,1.0,0.608695652173913,0.7825681942447509,0.1440923920658107,0.0,0,0.9664353884058792,0.9552898047118832,0.9702719347905548,0.959791259311748,0.957112284222136,0.9517536260482368,0.9756945427770384,0.9845893796145844,0.0,0.0,0.0
19,1.0,0.0,0.9994265742196546,0.16237809407241277,0.837472288074765,0.0,0.8676844116697328,1.0,0.608695652173913,0.7825681942447509,0.1440923920658107,0.0,0,0.9664353884058792,0.954734350411861,0.970549746898397,0.9609025077431166,0.9579457205456624,0.9520314381560788,0.9756945427770384,0.9843117374224044,0.0,0.0,0.0
20,1.0,0.0,0.9994265742196546,0.16283968324018527,0.837472288074765,0.0,0.8676844116697328,1.0,0.608695652173913,0.7825681942447509,0.1440923920658107,0.0,0,0.9664353884058792,0.9541788961118391,0.9708275590062392,0.962013756174485,0.9587791568691888,0.9523092502639208,0.9756945427770384,0.9840340952302248,0.0,0.0,0.0
21,1.0,0.0,0.9994265742196546,0.16328653888236916,0.837472288074765,0.0,0.8676844116697328,1.0,0.6091848505529149,0.7825681942447509,0.1440923920658107,0.0,0,0.96647575348353,0.953744568533734,0.971024600513808,0.9629633825153636,0.959450986859076,0.9525466568491404,0.9756945427770384,0.9838371742373392,0.0,0.0,0.0
22,1.0,0.0,0.9994265742196546,0.16368507098589413,0.837472288074765,0.0,0.8676844116697328,1.0,0.6112785390885609,0.7825681942447509,0.1440923920658107,0.0,0,0.966753287508027,0.9540219328126506,0.9707470664893108,0.9629633825153636,0.9591732830889984,0.9525466568491404,0.9756945427770384,0.9841145385162556,0.0,0.0,0.0
23,1.0,0.0,0.9994265742196546,0.16408360308941916,0.837472288074765,0.0,0.8676844116697328,1.0,0.6133722276242068,0.7825681942447509,0.1440923920658107,0.0,0,0.9670308215325242,0.954299297091567,0.9704695324648136,0.9629633825153636,0.9588955793189204,0.9525466568491404,0.9756945427770384,0.9843919027951722,0.0,0.0,0.0
24,1.0,0.0,0.9994265742196546,0.16448213519294416,0.837472288074765,0.0,0.8676844116697328,1.0,0.6154659161598529,0.7825681942447509,0.1440923920658107,0.0,0,0.9673083555570214,0.9545766613704836,0.9701919984403166,0.9629633825153636,0.9586178755488424,0.9525466568491404,0.9756945427770384,0.9846692670740886,0.0,0.0,0.0
25,1.0,0.0,0.9994265742196546,0.16488066729646916,0.837472288074765,0.0,0.8676844116697328,1.0,0.6175596046954991,0.7825681942447509,0.1440923920658107,0.0,0,0.9675858895815186,0.9548540256494,0.9699144644158194,0.9629633825153636,0.9583401717787646,0.9525466568491404,0.9756945427770384,0.9849466313530052,0.0,0.0,0.0
26,1.0,0.0,0.9994265742196546,0.16527919939999414,0.837472288074765,0.0,0.8676844116697328,1.0,0.6196532932311452,0.7825681942447509,0.1440923920658107,0.0,0,0.9673230373229332,0.955131013822602,0.9696376370085246,0.963233139803234,0.9586031848032572,0.9522767344711308,0.9756945427770384,0.9849536971481976,0.0,0.0,0.0
27,1.0,0.0,0.9994265742196546,0.16567773150351914,0.837472288074765,0.0,0.8676844116697328,1.0,0.6217469817667911,0.7825681942447509,0.1440923920658107,0.0,0,0.9670460589814026,0.9554079921641327,0.9693608280727074,0.963509948739051,0.9588803325505014,0.9519997561296,0.9756945427770384,0.9849536971481976,0.0,0.0,0.0
28,1.0,0.0,0.9994265742196546,0.16605459622021704,0.837472288074765,0.0,0.8676844116697328,1.0,0.6238406703024371,0.7825681942447509,0.1440923920658107,0.0,0,0.966769080639872,0.9556849705056634,0.9690840191368904,0.963786757674868,0.9591574802977456,0.9517227777880696,0.9756945427770384,0.9849536971481976,0.0,0.0,0.0
29,1.0,0.0,0.9994265742196546,0.1663835786870131,0.837472288074765,0.0,0.8676844116697328,1.0,0.6259343588380833,0.7825681942447509,0.1440923920658107,0.0,0,0.9664921022983414,0.955961948847194,0.9688072102010732,0.9640635666106852,0.9594346280449896,0.9514457994465388,0.9756945427770384,0.9849536971481976,0.0,0.0,0.0
30,1.0,0.0,0.9994265742196546,0.16671256115380914,0.837472288074765,0.0,0.8676844116697328,1.0,0.6280280473737293,0.7825681942447509,0.1440923920658107,0.0,0,0.9662143738794085,0.9555764984269064,0.968308231423449,0.9643415308618386,0.9594913766248476,0.9522735494393844,0.9756945427770384,0.9851748469344764,0.0,0.0,0.0
31,1.0,0.0,0.9994265742196546,0.16704154362060517,0.837472288074765,0.0,0.8676844116697328,1.0,0.6301217359093753,0.7825681942447509,0.1440923920658107,0.0,0,0.965936452329862,0.9550204852411864,0.9677520481511016,0.96461979258464,0.9594913766248476,0.9533857458974516,0.9756945427770384,0.9854529385706502,0.0,0.0,0.0
32,1.0,0.0,0.9994265742196546,0.16737052608740122,0.837472288074765,0.0,0.8676844116697328,1.0,0.6322154244450215,0.7825681942447509,0.1440923920658107,0.0,0,0.965658530780316,0.9544644720554666,0.967195864878754,0.9648980543074414,0.9594913766248476,0.9544979423555192,0.9756945427770384,0.985731030206824,0.0,0.0,0.0
33,1.0,0.0,0.9994265742196546,0.16769950855419724,0.837472288074765,0.0,0.8676844116697328,1.0,0.6343091129806675,0.7825681942447509,0.1440923920658107,0.0,0,0.96538060923077,0.9539084588697468,0.9666396816064065,0.9651763160302428,0.9594913766248476,0.9556101388135864,0.9756945427770384,0.9860091218429976,0.0,0.0,0.0
34,1.0,0.0,0.9994265742196546,0.1680284910209933,0.837472288074765,0.0,0.8676844116697328,1.0,0.6364028015163137,0.7825681942447509,0.1440923920658107,0.0,0,0.96510282562682,0.9535286360613028,0.9664353884058792,0.9654540097926236,0.9600180454777836,0.9558430706567544,0.9756945427770384,0.9857601916732274,0.0,0.0,0.0
35,1.0,0.0,0.9994265742196546,0.17306292200677637,0.837472288074765,0.0,0.8676844116697328,1.0,0.6384964900519597,0.7825681942447509,0.1481455535317541,0.0,0,0.9648251221085268,0.953251102288436,0.9664353884058792,0.9657313738200634,0.9608504770509566,0.955565536883888,0.9756945427770384,0.9852052938729208,0.0,0.0,0.0
36,1.0,0.0,0.9994265742196546,0.1855004626343199,0.837472288074765,0.0,0.8676844116697328,1.0,0.6405901785876057,0.7825681942447509,0.1585536718640533,0.0,0,0.9645474185902332,0.9529735685155694,0.9664353884058792,0.9660087378475032,0.9616829086241296,0.9552880031110212,0.9756945427770384,0.9846503960726144,0.0,0.0,0.0
37,1.0,0.0,0.9994265742196546,0.1979746099658503,0.837472288074765,0.0,0.8676844116697328,1.0,0.6426838671232518,0.7825681942447509,0.1689617901963525,0.0,0,0.9642697150719398,0.9526960347427028,0.9664353884058792,0.9662861018749428,0.9625153401973028,0.9550104693381546,0.9756945427770384,0.984095498272308,0.0,0.0,0.0
38,1.0,0.0,0.9994265742196546,0.21048536400136755,0.837472288074765,0.0,0.8676844116697328,1.0,0.6447775556588979,0.7825681942447509,0.1793699085286516,0.0,0,0.9637358589027928,0.9525466568491404,0.9664353884058792,0.9661790782090246,0.963347769428322,0.9549892465430196,0.9756945427770384,0.983668678749382,0.0,0.0,0.0
39,1.0,0.0,0.9994265742196546,0.22303272474087182,0.837472288074765,0.0,0.8676844116697328,1.0,0.6468712441945439,0.7825681942447509,0.1897780268609508,0.0,0,0.9629034324017768,0.9525466568491404,0.9664353884058792,0.965624014045419,0.964180195929338,0.9552667786248225,0.9756945427770384,0.9833911466675792,0.0,0.0,0.0
40,1.0,0.0,0.9994265742196546,0.23561669218436293,0.837472288074765,0.0,0.8676844116697328,1.0,0.64896493273019,0.7825681942447509,0.2001861451932499,0.0,0,0.962071005900761,0.9525466568491404,0.9664353884058792,0.9650689498818134,0.965012622430354,0.9555443107066252,0.9756945427770384,0.9831136145857764,0.0,0.0,0.0
41,1.0,0.0,0.9994265742196546,0.2482372663318411,0.837472288074765,0.0,0.8676844116697328,1.0,0.6510586212658359,0.7825681942447509,0.2105942635255491,0.0,0,0.9612385793997452,0.9525466568491404,0.9664353884058792,0.9645138857182076,0.9658450489313698,0.955821842788428,0.9756945427770384,0.9828360825039736,0.0,0.0,0.0
42,1.0,0.0,0.9994265742196546,0.25509612965826944,0.837472288074765,0.0,0.8676844116697328,1.0,0.6492387227694666,0.7825681942447509,0.2161385880987161,0.0,0,0.9607289527437628,0.9524659440306136,0.9662739627688252,0.9643623842713324,0.9661932993159366,0.9559379499211292,0.9757752555955652,0.9827199753712724,0.0,0.0,0.0
43,1.0,0.0,0.9994265742196546,0.25535513828874795,0.837472288074765,0.0,0.8676844116697328,1.0,0.6429576571625286,0.7825681942447509,0.2161385880987161,0.0,0,0.9610064871911188,0.9521884095832576,0.9657188938741134,0.9651949876134002,0.965360865719708,0.9556604154737732,0.9760527900429212,0.9829975098186284,0.0,0.0,0.0
44,1.0,0.0,0.9994265742196546,0.25561414691922646,0.837472288074765,0.0,0.8676844116697328,1.0,0.6366765915555904,0.7825681942447509,0.2161385880987161,0.0,0,0.9612840216384746,0.9519108751359016,0.9651638249794016,0.966027590955468,0.9645284321234796,0.9553828810264172,0.9763303244902772,0.9832750442659844,0.0,0.0,0.0
45,1.0,0.0,0.9994265742196546,0.25587315554970497,0.837472288074765,0.0,0.8676844116697328,1.0,0.6303955259486522,0.7825681942447509,0.2161385880987161,0.0,0,0.9615615560858344,0.951633340688542,0.964608756084682,0.9668601942975474,0.9636959985272396,0.9551053465790575,0.9766078589376368,0.9835525787133442,0.0,0.0,0.0
46,1.0,0.0,0.9994265742196546,0.2561321641801834,0.837472288074765,0.0,0.8676844116697328,1.0,0.624114460341714,0.7825681942447509,0.2161385880987161,0.0,0,0.9618390906062736,0.9513890855540766,0.9641868045876998,0.9675929597009432,0.9629966415469732,0.9548610914445924,0.976918652489686,0.9837635544618354,0.0,0.0,0.0
47,1.0,0.0,0.9994265742196546,0.25639117281066187,0.837472288074765,0.0,0.8676844116697328,1.0,0.6178333947347758,0.7825681942447509,0.2161385880987161,0.0,0,0.9621166256631122,0.9513890855540766,0.9647418747013768,0.9675929597009432,0.9632740068575996,0.9548610914445924,0.9774735528571508,0.9834860194049968,0.0,0.0,0.0
48,1.0,0.0,0.9994265742196546,0.2566501814411404,0.837472288074765,0.0,0.8676844116697328,1.0,0.6115523291278377,0.7825681942447509,0.2161385880987161,0.0,0,0.9623941607199508,0.9513890855540766,0.9652969448150536,0.9675929597009432,0.9635513721682258,0.9548610914445924,0.9780284532246156,0.9832084843481584,0.0,0.0,0.0
49,1.0,0.0,0.9994265742196546,0.25684010121421735,0.837472288074765,0.0,0.8676844116697328,1.0,0.6052712635208995,0.7840034628703356,0.2161385880987161,0.0,0,0.9626716957767892,0.9513890855540766,0.9658520149287304,0.9675929597009432,0.963828737478852,0.9548610914445924,0.9785833535920804,0.98293094929132,0.0,0.0,0.0
50,1.0,0.0,0.9994265742196546,0.2569723860145413,0.837472288074765,0.0,0.8676844116697328,1.0,0.5989901979139614,0.7866360543528894,0.2161385880987161,0.0,0,0.9629492308336276,0.9513890855540766,0.9664070850424076,0.9675929597009432,0.9641061027894784,0.9548610914445924,0.9791382539595452,0.9826534142344816,0.0,0.0,0.0
51,1.0,0.0,0.9994265742196546,0.2571046708148654,0.837472288074765,0.0,0.8676844116697328,1.0,0.5927091323070234,0.7892686458354432,0.2161385880987161,0.0,0,0.96322607427454,0.9511263937949004,0.9656469915962091,0.9673301071756962,0.9641202458157516,0.954598399685416,0.9786410043831308,0.9831648068371688,0.0,0.0,0.0
52,1.0,0.0,0.9994265742196546,0.2572369556151894,0.837472288074765,0.0,0.8676844116697328,1.0,0.5864280667000852,0.7919012373179977,0.2161385880987161,0.0,0,0.963502880554684,0.950849587514756,0.9648162339476,0.9670531314914635,0.9641202458157516,0.9543215934052716,0.978087222418754,0.9837185888015456,0.0,0.0,0.0
53,1.0,0.0,0.9994265742196546,0.2573692404155134,0.837472288074765,0.0,0.8676844116697328,1.0,0.580147001093147,0.7945338288005515,0.2161385880987161,0.0,0,0.9637796868348284,0.9505727812346116,0.9639854762989905,0.9667761558072312,0.9641202458157516,0.9540447871251272,0.9775334404543772,0.9842723707659224,0.0,0.0,0.0
54,1.0,0.0,0.9994265742196546,0.25750152521583736,0.837472288074765,0.0,0.8676844116697328,1.0,0.5738659354862088,0.7971664202831051,0.2161385880987161,0.0,0,0.9640564931149728,0.9502959749544674,0.9631547186503812,0.9664991801229986,0.9641202458157516,0.953767980844983,0.9769796584900003,0.9848261527302992,0.0,0.0,0.0
55,1.0,0.0,0.9994265742196546,0.25763381001616137,0.837472288074765,0.0,0.8676844116697328,1.0,0.5675848698792708,0.7997990117656589,0.2161385880987161,0.0,0,0.9636927019047492,0.9500182541171333,0.9627495451661776,0.9666492257550652,0.9643342139523068,0.9539179347060208,0.977065951421288,0.9843123158880092,0.0,0.0,0.0
56,1.0,0.0,0.9994265742196546,0.2576852494151635,0.837472288074765,0.0,0.8676844116697328,1.0,0.5652173913043479,0.800791296247545,0.2161385880987161,0.0,0,0.9631372226682338,0.9497402596139398,0.9624717205862746,0.966927050334968,0.9646122084555004,0.9541955893626332,0.977343776001191,0.9834790120715908,0.0,0.0,0.0
57,1.0,0.0,0.9994265742196546,0.25768778233682277,0.837472288074765,0.0,0.8676844116697328,1.0,0.5652173913043479,0.800791296247545,0.2161385880987161,0.0,0,0.9625817434317184,0.9494622651107464,0.9621938960063716,0.9672048749148712,0.9648902029586938,0.9544732440192456,0.977621600581094,0.9826457082551724,0.0,0.0,0.0
58,1.0,0.0,0.9994265742196546,0.25769031525848207,0.837472288074765,0.0,0.8676844116697328,1.0,0.5652173913043479,0.800791296247545,0.2161385880987161,0.0,0,0.9620262641952028,0.949184270607553,0.9619160714264688,0.967482699494774,0.9651681974618872,0.9547508986758582,0.9778994251609968,0.981812404438754,0.0,0.0,0.0
59,1.0,0.0,0.9994265742196546,0.2576928481801413,0.837472288074765,0.0,0.8676844116697328,1.0,0.5652173913043479,0.800791296247545,0.2161385880987161,0.0,0,0.9619732004957966,0.9485718775162196,0.9619732004957966,0.967425570425446,0.9649437465544972,0.9550284807200892,0.977674906816172,0.9813144043609464,0.0,0.0,0.0
60,1.0,0.0,0.9994265742196546,0.25769538110180057,0.837472288074765,0.0,0.8676844116697328,1.0,0.5652173913043479,0.800791296247545,0.2161385880987161,0.0,0,0.9622507347598503,0.9477394444697856,0.9622507347598503,0.9671480361613924,0.9643886780263896,0.955306014984143,0.9771198382880644,0.98103703984262,0.0,0.0,0.0
61,1.0,0.0,0.9994265742196546,0.2576979140234598,0.837472288074765,0.0,0.8676844116697328,1.0,0.5652173913043479,0.800791296247545,0.2161385880987161,0.0,0,0.9625282690239004,0.9469070114233632,0.9625282690239004,0.9668705018973424,0.96383360949829,0.955583549248193,0.9765647697599648,0.9807596753242974,0.0,0.0,0.0
62,1.0,0.0,0.9994265742196546,0.25770044694511907,0.837472288074765,0.0,0.8676844116697328,1.0,0.5652173913043479,0.800791296247545,0.2161385880987161,0.0,0,0.9628058032879502,0.9460745783769408,0.9628058032879502,0.9665929676332924,0.9632785409701902,0.9558610835122427,0.9760097012318648,0.9804823108059748,0.0,0.0,0.0
63,1.0,0.0,0.9994265742196546,0.257611991502329,0.837472288074765,0.0,0.8676844116697328,1.0,0.5681525815783592,0.8026366416232971,0.2161385880987161,0.0,0,0.9627232378131828,0.9456019370734332,0.9627232378131828,0.9664353884058792,0.9629633825153636,0.9560186627396562,0.9756945427770384,0.9802046821674568,0.0,0.0,0.0
