,depth,U
1176,-503.90188206772865,-0.07053977369498952
1177,-504.32994489261614,-0.07048202401091438
1178,-504.7580077175037,-0.07042427432683926
1179,-505.1860705423912,-0.07036652464276412
1180,-505.6141333672787,-0.07030877495868898
1181,-506.0421961921663,-0.07025102527461384
1182,-506.47025901705376,-0.07019327559053871
1183,-506.8983218419413,-0.07013123653959681
1184,-507.3263846668288,-0.07006836252077712
1185,-507.75444749171635,-0.07000548850195744
1186,-508.1825103166039,-0.06994261448313775
1187,-508.6105731414914,-0.06987974046431808
1188,-509.03863596637893,-0.0698168664454984
1189,-509.4666987912664,-0.06975399242667871
1190,-509.89476161615397,-0.06969111840785902
1191,-510.32282444104146,-0.06962824438903935
1192,-510.750887265929,-0.06956537037021966
1193,-511.17895009081656,-0.06950249635139998
1194,-511.60701291570405,-0.06943962233258029
1195,-512.0350757405915,-0.06937674831376062
1196,-512.4631385654791,-0.06931387429494093
1197,-512.8912013903666,-0.06925100027612124
1198,-513.3192642152542,-0.06918812625730156
1199,-513.7473270401417,-0.06912525223848187
1200,-514.1753898650292,-0.0690623782196622
1201,-514.6034526899167,-0.06899950420084251
1202,-515.0315155148043,-0.06893663018202283
1203,-515.4595783396918,-0.06887375616320314
1204,-515.8876411645793,-0.06881088214438345
1205,-516.3157039894668,-0.06874800812556378
1206,-516.7437668143543,-0.0686851341067441
1207,-517.1718296392419,-0.06862226008792441
1208,-517.5998924641294,-0.06855938606910472
1209,-518.027955289017,-0.06849651205028504
1210,-518.4560181139044,-0.06843363803146536
1211,-518.884080938792,-0.06837076401264568
1212,-519.3121437636795,-0.06830788999382599
1213,-519.740206588567,-0.0682450159750063
1214,-520.1682694134546,-0.06818214195618662
1215,-520.596332238342,-0.06811926793736695
1216,-521.0243950632296,-0.06805639391854726
1217,-521.4524578881171,-0.06799351989972757
1218,-521.8805207130047,-0.06793064588090789
1219,-522.3085835378922,-0.0678677718620882
1220,-522.7366463627797,-0.06780489784326854
1221,-523.1647091876672,-0.06774202382444885
1222,-523.5927720125547,-0.06767914980562915
1223,-524.0208348374423,-0.06761627578680947
1224,-524.4488976623298,-0.06755340176798978
1225,-524.8769604872173,-0.06749052774917012
1226,-525.3050233121048,-0.06742765373035044
1227,-525.7330861369924,-0.06736477971153075
1228,-526.1611489618799,-0.06730190569271106
1229,-526.5892117867675,-0.06723903167389138
1230,-527.0172746116549,-0.0671761576550717
1231,-527.4453374365424,-0.06711328363625202
1232,-527.87340026143,-0.06705040961743233
1233,-528.3014630863175,-0.06698753559861265
1234,-528.7295259112051,-0.06692466157979296
1235,-529.1575887360925,-0.06686178756097329
1236,-529.5856515609801,-0.0667989135421536
1237,-530.0137143858676,-0.06673603952333391
1238,-530.4417772107552,-0.06667316550451423
1239,-530.8698400356427,-0.06661029148569454
1240,-531.2979028605301,-0.06654741746687487
1241,-531.7259656854177,-0.06648454344805518
1242,-532.1540285103052,-0.0664216694292355
1243,-532.5820913351928,-0.06635879541041581
1244,-533.0101541600803,-0.06629592139159612
1245,-533.4382169849678,-0.06623304737277645
1246,-533.8662798098553,-0.06617017335395677
1247,-534.2943426347429,-0.06610729933513708
1248,-534.7224054596304,-0.06604442531631739
1249,-535.150468284518,-0.0659815512974977
1250,-535.5785311094054,-0.06591867727867803
1251,-536.0065939342929,-0.06585580325985835
1252,-536.4346567591805,-0.06579292924103866
1253,-536.862719584068,-0.06573005522221897
1254,-537.2907824089556,-0.06566718120339929
1255,-537.718845233843,-0.06560430718457962
1256,-538.1469080587306,-0.06554143316575993
1257,-538.5749708836181,-0.06547855914694024
1258,-539.0030337085057,-0.06541568512812056
1259,-539.4310965333931,-0.06535281110930088
1260,-539.8591593582806,-0.0652899370904812
1261,-540.2872221831682,-0.06522706307166151
1262,-540.7152850080557,-0.06516418905284183
1263,-541.1433478329433,-0.06510645606355209
1264,-541.5714106578307,-0.0650541447186343
1265,-541.9994734827183,-0.0650018333737165
1266,-542.4275363076058,-0.0649495220287987
1267,-542.8555991324934,-0.06489721068388091
1268,-543.2836619573809,-0.0648448993389631
1269,-543.7117247822683,-0.06479258799404532
1270,-544.1397876071559,-0.06474027664912752
1271,-544.5678504320434,-0.06468796530420973
1272,-544.995913256931,-0.06463565395929192
1273,-545.4239760818185,-0.06458334261437412
1274,-545.852038906706,-0.06453103126945633
1275,-546.2801017315935,-0.06447871992453855
1276,-546.708164556481,-0.06442640857962074
1277,-547.1362273813686,-0.06437409723470294
1278,-547.5642902062561,-0.06432178588978514
1279,-547.9923530311436,-0.06426947454486737
1280,-548.4204158560311,-0.06421716319994956
1281,-548.8484786809187,-0.06416485185503176
1282,-549.2765415058062,-0.06411254051011396
1283,-549.7046043306938,-0.06406022916519617
1284,-550.1326671555812,-0.06400791782027838
1285,-550.5607299804688,-0.06395560647536058
1286,-550.9887928053563,-0.06390329513044278
1287,-551.4168556302438,-0.06385098378552498
1288,-551.8449184551314,-0.06379867244060719
1289,-552.2729812800188,-0.0637463610956894
1290,-552.7010441049064,-0.0636940497507716
1291,-553.1291069297939,-0.0636417384058538
1292,-553.5571697546815,-0.06358942706093601
1293,-553.985232579569,-0.06353711571601821
1294,-554.4132954044564,-0.06348480437110042
1295,-554.841358229344,-0.06343249302618262
1296,-555.2694210542315,-0.06338018168126483
1297,-555.6974838791191,-0.06332787033634703
1298,-556.1255467040066,-0.06327555899142923
1299,-556.5536095288941,-0.06322324764651144
1300,-556.9816723537816,-0.06317093630159365
1301,-557.4097351786692,-0.06311862495667585
1302,-557.8377980035567,-0.06306631361175805
1303,-558.2658608284443,-0.06301400226684024
1304,-558.6939236533317,-0.06296169092192247
1305,-559.1219864782192,-0.06290937957700467
1306,-559.5500493031068,-0.06285706823208687
1307,-559.9781121279943,-0.06280475688716906
1308,-560.4061749528819,-0.06275244554225126
1309,-560.8342377777693,-0.06270013419733349
1310,-561.2623006026569,-0.06264782285241569
1311,-561.6903634275444,-0.06259551150749788
1312,-562.118426252432,-0.06254320016258008
1313,-562.5464890773195,-0.062490888817662286
1314,-562.9745519022069,-0.062438577472744505
1315,-563.4026147270945,-0.0623862661278267
1316,-563.830677551982,-0.06233395478290891
1317,-564.2587403768696,-0.062281643437991106
1318,-564.6868032017571,-0.06222933209307331
1319,-565.1148660266446,-0.06217702074815552
1320,-565.5429288515321,-0.06212470940323773
1321,-565.9709916764197,-0.062072398058319926
1322,-566.3990545013072,-0.06202008671340213
1323,-566.8271173261948,-0.06196777536848433
1324,-567.2551801510822,-0.06191546402356654
1325,-567.6832429759697,-0.061863152678648746
1326,-568.1113058008573,-0.061810841333730944
1327,-568.5393686257448,-0.06175852998881315
1328,-568.9674314506324,-0.06170621864389535
1329,-569.3954942755198,-0.061653907298977566
1330,-569.8235571004074,-0.061601595954059764
1331,-570.2516199252949,-0.06154928460914197
1332,-570.6796827501825,-0.06149697326422417
1333,-571.10774557507,-0.06144466191930637
1334,-571.5358083999574,-0.061392350574388584
1335,-571.963871224845,-0.06134003922947079
1336,-572.3919340497325,-0.06128772788455299
1337,-572.8199968746201,-0.06123541653963519
1338,-573.2480596995076,-0.06118310519471739
1339,-573.676122524395,-0.06113079384979961
1340,-574.1041853492826,-0.061078482504881806
1341,-574.5322481741701,-0.06102617115996401
1342,-574.9603109990577,-0.06097385981504621
1343,-575.3883738239452,-0.060921548470128414
1344,-575.8164366488327,-0.060869237125210626
1345,-576.2444994737202,-0.060816925780292824
1346,-576.6725622986078,-0.060794468265817886
1347,-577.1006251234953,-0.06080373352635901
1348,-577.5286879483829,-0.060812998786900135
1349,-577.9567507732703,-0.06082226404744126
1350,-578.3848135981578,-0.060831529307982385
1351,-578.8128764230454,-0.06084079456852351
1352,-579.2409392479329,-0.06085005982906464
1353,-579.6690020728204,-0.060859325089605766
1354,-580.0970648977079,-0.06086859035014689
1355,-580.5251277225955,-0.060877855610688016
1356,-580.953190547483,-0.06088712087122914
1357,-581.3812533723706,-0.06089638613177027
1358,-581.809316197258,-0.0609056513923114
1359,-582.2373790221455,-0.06091491665285252
1360,-582.6654418470331,-0.060924181913393646
1361,-583.0935046719206,-0.06093344717393477
1362,-583.5215674968082,-0.0609427124344759
1363,-583.9496303216956,-0.06095197769501702
1364,-584.3776931465832,-0.06096124295555815
1365,-584.8057559714707,-0.06097050821609928
1366,-585.2338187963583,-0.0609797734766404
1367,-585.6618816212458,-0.06098903873718153
1368,-586.0899444461332,-0.06099830399772265
1369,-586.5180072710208,-0.06100756925826378
1370,-586.9460700959083,-0.06101683451880491
1371,-587.3741329207959,-0.06102609977934603
1372,-587.8021957456834,-0.06103536503988716
1373,-588.2302585705709,-0.06104463030042828
1374,-588.6583213954584,-0.061053895560969414
1375,-589.086384220346,-0.06106316082151054
1376,-589.5144470452335,-0.06107242608205166
1377,-589.9425098701211,-0.06108169134259279
1378,-590.3705726950085,-0.06109095660313391
1379,-590.798635519896,-0.061100221863675044
1380,-591.2266983447836,-0.06110948712421617
1381,-591.6547611696711,-0.061118752384757294
1382,-592.0828239945587,-0.06112801764529842
1383,-592.5108868194461,-0.06113728290583954
1384,-592.9389496443337,-0.06114654816638067
1385,-593.3670124692212,-0.0611558134269218
1386,-593.7950752941088,-0.061165078687462925
1387,-594.2231381189963,-0.06117434394800405
1388,-594.6512009438837,-0.061183609208545174
1389,-595.0792637687713,-0.0611928744690863
1390,-595.5073265936588,-0.06120213972962743
1391,-595.9353894185464,-0.061211404990168555
1392,-596.3634522434339,-0.06122067025070968
1393,-596.7915150683214,-0.061229935511250805
1394,-597.2195778932089,-0.06123920077179193
1395,-597.6476407180965,-0.06124846603233306
1396,-598.075703542984,-0.061257731292874186
1397,-598.5037663678715,-0.06126699655341531
1398,-598.931829192759,-0.061276261813956436
1399,-599.3598920176465,-0.06128552707449756
1400,-599.7879548425341,-0.06129479233503869
1401,-600.2160176674216,-0.06130405759557982
1402,-600.6440804923092,-0.06131332285612094
1403,-601.0721433171966,-0.061322588116662066
1404,-601.5002061420842,-0.06133185337720319
1405,-601.9282689669717,-0.06134111863774432
1406,-602.3563317918592,-0.06135038389828545
1407,-602.7843946167468,-0.06135964915882657
1408,-603.2124574416342,-0.0613689144193677
1409,-603.6405202665218,-0.06137817967990882
1410,-604.0685830914093,-0.061387444940449946
1411,-604.4966459162969,-0.06139671020099108
1412,-604.9247087411844,-0.0614059754615322
1413,-605.3527715660719,-0.06141524072207333
1414,-605.7808343909594,-0.06142450598261445
1415,-606.208897215847,-0.06143377124315558
1416,-606.6369600407345,-0.06144303650369671
1417,-607.065022865622,-0.061452301764237834
1418,-607.4930856905095,-0.06146156702477896
1419,-607.921148515397,-0.06147083228532008
1420,-608.3492113402846,-0.06148009754586121
1421,-608.7772741651721,-0.06148936280640234
1422,-609.2053369900597,-0.061498628066943464
1423,-609.6333998149471,-0.06150789332748459
1424,-610.0614626398346,-0.061517158588025714
1425,-610.4895254647222,-0.06152642384856684
1426,-610.9175882896097,-0.06153568910910797
1427,-611.3456511144973,-0.061544954369649095
1428,-611.7737139393847,-0.06155421963019022
1429,-612.2017767642723,-0.061563484890731345
1430,-612.6298395891598,-0.06157275015127247
1431,-613.0579024140474,-0.061582015411813594
1432,-613.4859652389349,-0.06164180339787585
1433,-613.9140280638223,-0.06170859033438792
1434,-614.3420908887099,-0.0617753772709
1435,-614.7701537135974,-0.06184216420741209
1436,-615.198216538485,-0.061908951143924175
1437,-615.6262793633725,-0.06197573808043626
1438,-616.05434218826,-0.062042525016948326
1439,-616.4824050131475,-0.062109311953460415
1440,-616.9104678380351,-0.0621760988899725
1441,-617.3385306629226,-0.06224288582648458
1442,-617.7665934878102,-0.06230967276299667
1443,-618.1946563126976,-0.06237645969950874
1444,-618.6227191375851,-0.06244324663602082
1445,-619.0507819624727,-0.0625100335725329
1446,-619.4788447873602,-0.06257682050904499
1447,-619.9069076122477,-0.06264360744555705
1448,-620.3349704371352,-0.06271039438206914
1449,-620.7630332620228,-0.06277718131858123
1450,-621.1910960869103,-0.06284396825509331
1451,-621.6191589117979,-0.0629107551916054
1452,-622.0472217366853,-0.06297754212811746
1453,-622.4752845615728,-0.06304432906462955
1454,-622.9033473864604,-0.06311111600114164
1455,-623.3314102113479,-0.06317790293765373
1456,-623.7594730362355,-0.0632446898741658
1457,-624.1875358611229,-0.06331147681067788
1458,-624.6155986860105,-0.06337826374718995
1459,-625.043661510898,-0.06344505068370204
1460,-625.4717243357856,-0.06351183762021413
1461,-625.8997871606731,-0.06357862455672621
1462,-626.3278499855605,-0.06364541149323828
1463,-626.7559128104481,-0.06371219842975037
1464,-627.1839756353356,-0.06377898536626245
1465,-627.6120384602232,-0.06384577230277454
1466,-628.0401012851107,-0.06391255923928663
1467,-628.4681641099982,-0.06397934617579869
1468,-628.8962269348857,-0.06404613311231078
1469,-629.3242897597733,-0.06411292004882285
1470,-629.7523525846608,-0.06417970698533494
1471,-630.1804154095483,-0.06424649392184703
1472,-630.6084782344358,-0.06431328085835909
1473,-631.0365410593233,-0.06438006779487118
1474,-631.4646038842109,-0.06444685473138327
1475,-631.8926667090984,-0.06451364166789535
1476,-632.320729533986,-0.06458042860440744
1477,-632.7487923588734,-0.0646472155409195
1478,-633.176855183761,-0.06471400247743159
1479,-633.6049180086485,-0.06478078941394368
1480,-634.032980833536,-0.06484757635045577
1481,-634.4610436584236,-0.06491436328696784
1482,-634.889106483311,-0.06498115022347992
1483,-635.3171693081986,-0.06504793715999199
1484,-635.7452321330861,-0.06511472409650408
1485,-636.1732949579737,-0.06518151103301617
1486,-636.6013577828612,-0.06524829796952825
1487,-637.0294206077486,-0.06531508490604032
1488,-637.4574834326362,-0.06538187184255241
1489,-637.8855462575237,-0.06544865877906449
1490,-638.3136090824113,-0.06551544571557658
1491,-638.7416719072988,-0.06558223265208867
1492,-639.1697347321863,-0.06564901958860073
1493,-639.5977975570738,-0.06571580652511282
1494,-640.0258603819614,-0.06578259346162489
1495,-640.4539232068489,-0.06584938039813698
1496,-640.8819860317365,-0.06591616733464907
1497,-641.3100488566239,-0.06598295427116113
1498,-641.7381116815114,-0.06604974120767322
1499,-642.166174506399,-0.06611652814418531
1500,-642.5942373312865,-0.06618331508069739
1501,-643.0223001561741,-0.06625010201720948
1502,-643.4503629810615,-0.06631688895372154
1503,-643.8784258059491,-0.06638367589023363
1504,-644.3064886308366,-0.06645046282674572
1505,-644.7345514557242,-0.0665172497632578
1506,-645.1626142806117,-0.06658403669976988
1507,-645.5906771054991,-0.06665082363628196
1508,-646.0187399303867,-0.06671761057279403
1509,-646.4468027552742,-0.06678439750930612
1510,-646.8748655801618,-0.06685118444581821
1511,-647.3029284050493,-0.06691797138233029
1512,-647.7309912299368,-0.06698475831884236
1513,-648.1590540548243,-0.06705154525535445
1514,-648.5871168797119,-0.06711833219186653
1515,-649.0151797045994,-0.06718511912837861
1516,-649.443242529487,-0.0672519060648907
1517,-649.8713053543744,-0.06731869300140277
1518,-650.2993681792619,-0.06738547993791486
1519,-650.7274310041495,-0.06745226687442693
1520,-651.155493829037,-0.0675286150349267
1521,-651.5835566539246,-0.06760902142463521
1522,-652.011619478812,-0.06768942781434369
1523,-652.4396823036996,-0.06776983420405218
1524,-652.8677451285871,-0.06785024059376069
1525,-653.2958079534747,-0.06793064698346918
1526,-653.7238707783622,-0.06801105337317769
1527,-654.1519336032496,-0.06809145976288616
1528,-654.5799964281372,-0.06817186615259466
1529,-655.0080592530247,-0.06825227254230315
1530,-655.4361220779123,-0.06833267893201166
1531,-655.8641849027998,-0.06841308532172015
1532,-656.2922477276873,-0.06849349171142863
1533,-656.7203105525748,-0.06857389810113713
1534,-657.1483733774623,-0.06865430449084563
1535,-657.5764362023499,-0.06873471088055413
1536,-658.0044990272374,-0.06881511727026263
1537,-658.4325618521249,-0.0688955236599711
1538,-658.8606246770124,-0.06897593004967961
1539,-659.2886875019,-0.0690563364393881
1540,-659.7167503267875,-0.06913674282909661
1541,-660.144813151675,-0.06921714921880509
1542,-660.5728759765625,-0.06929755560851358
1543,-661.00093880145,-0.06937796199822208
1544,-661.4290016263376,-0.06945836838793058
1545,-661.8570644512251,-0.06953877477763908
1546,-662.2851272761126,-0.06961918116734755
1547,-662.7131901010001,-0.06969958755705606
1548,-663.1412529258877,-0.06977999394676455
1549,-663.5693157507752,-0.06986040033647306
1550,-663.9973785756628,-0.06994080672618155
1551,-664.4254414005502,-0.07002121311589003
1552,-664.8535042254377,-0.07010161950559854
1553,-665.2815670503253,-0.07018202589530703
1554,-665.7096298752128,-0.07026243228501554
1555,-666.1376927001004,-0.07034283867472403
1556,-666.5657555249878,-0.07042324506443251
1557,-666.9938183498754,-0.070503651454141
1558,-667.4218811747629,-0.07058405784384951
1559,-667.8499439996505,-0.070664464233558
1560,-668.278006824538,-0.07074487062326651
1561,-668.7060696494254,-0.07082527701297499
1562,-669.134132474313,-0.07090568340268348
1563,-669.5621952992005,-0.07098608979239199
1564,-669.9902581240881,-0.07106649618210048
1565,-670.4183209489756,-0.07114690257180899
1566,-670.8463837738631,-0.07122730896151747
1567,-671.2744465987506,-0.07130771535122596
1568,-671.7025094236382,-0.07138812174093447
1569,-672.1305722485257,-0.07146852813064296
1570,-672.5586350734133,-0.07154893452035146
1571,-672.9866978983007,-0.07162934091005994
1572,-673.4147607231882,-0.07170974729976844
1573,-673.8428235480758,-0.07179015368947694
1574,-674.2708863729633,-0.07187056007918544
1575,-674.6989491978509,-0.07195096646889393
1576,-675.1270120227383,-0.07203137285860241
1577,-675.5550748476259,-0.07211177924831091
1578,-675.9831376725134,-0.07219218563801941
1579,-676.411200497401,-0.07227259202772791
1580,-676.8392633222885,-0.0723529984174364
1581,-677.2673261471759,-0.07243340480714489
1582,-677.6953889720635,-0.07251381119685339
1583,-678.123451796951,-0.07259421758656188
1584,-678.5515146218386,-0.07267462397627039
1585,-678.9795774467261,-0.07275503036597888
1586,-679.4076402716136,-0.07283543675568736
1587,-679.8357030965011,-0.07291584314539587
1588,-680.2637659213887,-0.07299624953510436
1589,-680.6918287462762,-0.07307665592481286
1590,-681.1198915711637,-0.07315706231452136
1591,-681.5479543960512,-0.07323746870422984
1592,-681.9760172209387,-0.07331787509393833
1593,-682.4040800458263,-0.07339828148364684
1594,-682.8321428707138,-0.07347868787335533
1595,-683.2602056956014,-0.07355909426306384
1596,-683.6882685204888,-0.07363950065277232
1597,-684.1163313453764,-0.07371990704248081
1598,-684.5443941702639,-0.07380031343218932
1599,-684.9724569951514,-0.07388071982189781
1600,-685.400519820039,-0.07396112621160632
1601,-685.8285826449264,-0.0740415326013148
1602,-686.256645469814,-0.07412193899102329
1603,-686.6847082947015,-0.07420234538073178
1604,-687.1127711195891,-0.07428275177044029
1605,-687.5408339444766,-0.07436315816014878
1606,-687.968896769364,-0.07444356454985726
1607,-688.3969595942516,-0.07452397093956577
1608,-688.8250224191391,-0.07460437732927426
1609,-689.2530852440267,-0.07468478371898277
1610,-689.6811480689142,-0.07476519010869126
1611,-690.1092108938017,-0.07484539957781552
1612,-690.5372737186892,-0.07492560738896314
1613,-690.9653365435768,-0.07500581520011076
1614,-691.3933993684643,-0.07508602301125838
1615,-691.8214621933519,-0.075166230822406
1616,-692.2495250182393,-0.07524643863355361
1617,-692.6775878431268,-0.07532664644470123
1618,-693.1056506680144,-0.07540685425584885
1619,-693.5337134929019,-0.07548706206699647
1620,-693.9617763177895,-0.07556726987814409
1621,-694.3898391426769,-0.07564747768929168
1622,-694.8179019675645,-0.0757276855004393
1623,-695.245964792452,-0.07580789331158692
1624,-695.6740276173396,-0.07588810112273454
1625,-696.1020904422271,-0.07596830893388216
1626,-696.5301532671145,-0.07604851674502977
1627,-696.9582160920021,-0.07612872455617739
1628,-697.3862789168896,-0.07620893236732501
1629,-697.8143417417772,-0.07628914017847263
1630,-698.2424045666646,-0.07636934798962022
1631,-698.6704673915522,-0.07644955580076784
1632,-699.0985302164397,-0.07652976361191546
1633,-699.5265930413273,-0.07660997142306308
1634,-699.9546558662148,-0.0766901792342107
1635,-700.3827186911022,-0.07677038704535831
1636,-700.8107815159898,-0.07685059485650593
1637,-701.2388443408773,-0.07693080266765355
1638,-701.6669071657649,-0.07701101047880117
1639,-702.0949699906524,-0.07709121828994879
1640,-702.5230328155399,-0.0771714261010964
1641,-702.9510956404274,-0.07725163391224402
1642,-703.379158465315,-0.07733184172339164
1643,-703.8072212902025,-0.07741204953453926
1644,-704.23528411509,-0.07749225734568688
1645,-704.6633469399775,-0.07757246515683447
1646,-705.091409764865,-0.07765267296798209
1647,-705.5194725897526,-0.07773288077912971
1648,-705.9475354146401,-0.07781308859027733
1649,-706.3755982395277,-0.07789329640142495
1650,-706.8036610644151,-0.07797350421257256
1651,-707.2317238893027,-0.07805371202372018
1652,-707.6597867141902,-0.0781339198348678
1653,-708.0878495390778,-0.07821412764601542
1654,-708.5159123639653,-0.07829433545716304
1655,-708.9439751888527,-0.07837454326831063
1656,-709.3720380137403,-0.07845475107945825
1657,-709.8001008386278,-0.07853495889060587
1658,-710.2281636635154,-0.07861516670175349
1659,-710.6562264884029,-0.07869537451290111
1660,-711.0842893132904,-0.07877558232404872
1661,-711.5123521381779,-0.07885579013519634
1662,-711.9404149630655,-0.07893599794634396
1663,-712.368477787953,-0.07901620575749158
1664,-712.7965406128405,-0.0790964135686392
1665,-713.224603437728,-0.07917662137978679
1666,-713.6526662626155,-0.07925682919093441
1667,-714.0807290875031,-0.07933703700208203
1668,-714.5087919123906,-0.07941724481322965
1669,-714.9368547372782,-0.07949745262437727
1670,-715.3649175621656,-0.07957766043552487
1671,-715.7929803870531,-0.0796578682466725
1672,-716.2210432119407,-0.07973807605782011
1673,-716.6491060368282,-0.07981828386896773
1674,-717.0771688617158,-0.07989849168011535
1675,-717.5052316866032,-0.07997869949126296
1676,-717.9332945114908,-0.08005890730241058
1677,-718.3613573363783,-0.0801391151135582
1678,-718.7894201612659,-0.08021932292470582
1679,-719.2174829861534,-0.08029953073585344
1680,-719.6455458110408,-0.08037973854700103
1681,-720.0736086359284,-0.08045994635814865
1682,-720.5016714608159,-0.08054015416929627
1683,-720.9297342857035,-0.0806203619804439
1684,-721.357797110591,-0.08070056979159151
1685,-721.7858599354785,-0.08078077760273912
1686,-722.213922760366,-0.08086098541388674
1687,-722.6419855852536,-0.08094119322503436
1688,-723.0700484101411,-0.08102140103618198
1689,-723.4981112350287,-0.0811016088473296
1690,-723.9261740599161,-0.0811818166584772
1691,-724.3542368848036,-0.08126202446962481
1692,-724.7822997096912,-0.08134223228077243
1693,-725.2103625345787,-0.08142244009192005
1694,-725.6384253594663,-0.08150264790306767
1695,-726.0664881843537,-0.08158285571421528
1696,-726.4945510092413,-0.0816630635253629
1697,-726.9226138341288,-0.08174327133651052
1698,-727.3506766590164,-0.08182347914765814
1699,-727.7787394839039,-0.08190368695880576
1700,-728.2068023087913,-0.08198389476995335
1701,-728.6348651336789,-0.08206410258110097
1702,-729.0629279585664,-0.0821443103922486
1703,-729.490990783454,-0.08222451820339623
1704,-729.9190536083415,-0.08232561192540543
1705,-730.347116433229,-0.08243340734986382
1706,-730.7751792581165,-0.08254120277432224
1707,-731.203242083004,-0.08264899819878066
1708,-731.6313049078916,-0.08275679362323908
1709,-732.0593677327792,-0.0828645890476975
1710,-732.4874305576666,-0.0829723844721559
1711,-732.9154933825541,-0.08308017989661431
1712,-733.3435562074417,-0.08318797532107274
1713,-733.7716190323292,-0.08329577074553116
1714,-734.1996818572168,-0.08340356616998958
1715,-734.6277446821042,-0.08351136159444797
1716,-735.0558075069918,-0.08361915701890639
1717,-735.4838703318793,-0.08372695244336481
1718,-735.9119331567668,-0.08383474786782322
1719,-736.3399959816544,-0.08394254329228165
1720,-736.7680588065418,-0.08405033871674003
1721,-737.1961216314294,-0.08415813414119845
1722,-737.6241844563169,-0.08426592956565687
1723,-738.0522472812045,-0.08437372499011529
1724,-738.4803101060919,-0.08448152041457369
1725,-738.9083729309795,-0.0845893158390321
1726,-739.336435755867,-0.08469711126349053
1727,-739.7644985807545,-0.08480490668794895
1728,-740.1925614056421,-0.08491270211240737
1729,-740.6206242305295,-0.08502049753686576
1730,-741.0486870554171,-0.08512829296132418
1731,-741.4767498803046,-0.0852360883857826
1732,-741.9048127051922,-0.08534388381024102
1733,-742.3328755300797,-0.08545167923469944
1734,-742.7609383549672,-0.08555947465915784
1735,-743.1890011798547,-0.08566727008361626
1736,-743.6170640047422,-0.08577506550807468
1737,-744.0451268296298,-0.0858828609325331
1738,-744.4731896545173,-0.08599065635699152
1739,-744.9012524794048,-0.08609845178144991
1740,-745.3293153042923,-0.08620624720590833
1741,-745.7573781291799,-0.08631404263036674
1742,-746.1854409540674,-0.08642183805482517
1743,-746.613503778955,-0.08652963347928358
1744,-747.0415666038424,-0.08663742890374197
1745,-747.46962942873,-0.0867452243282004
1746,-747.8976922536175,-0.08685301975265881
1747,-748.325755078505,-0.08696081517711723
1748,-748.7538179033926,-0.08706861060157566
1749,-749.18188072828,-0.08717640602603405
1750,-749.6099435531676,-0.08728420145049247
1751,-750.0380063780551,-0.08739199687495089
1752,-750.4660692029427,-0.08749979229940931
1753,-750.8941320278302,-0.08760758772386773
1754,-751.3221948527176,-0.08771538314832612
1755,-751.7502576776052,-0.08782317857278454
1756,-752.1783205024927,-0.08793097399724296
1757,-752.6063833273803,-0.08803876942170138
1758,-753.0344461522678,-0.0881465648461598
1759,-753.4625089771553,-0.0882543602706182
1760,-753.8905718020428,-0.08836215569507662
1761,-754.3186346269304,-0.08846995111953504
1762,-754.7466974518179,-0.08857774654399346
1763,-755.1747602767055,-0.08868554196845188
1764,-755.6028231015929,-0.08879333739291026
1765,-756.0308859264804,-0.08890113281736868
1766,-756.458948751368,-0.0890089282418271
1767,-756.8870115762555,-0.08911672366628552
1768,-757.3150744011431,-0.08922451909074394
1769,-757.7431372260305,-0.08933231451520234
1770,-758.1712000509181,-0.08944010993966076
1771,-758.5992628758056,-0.08954790536411918
1772,-759.0273257006932,-0.0896557007885776
1773,-759.4553885255807,-0.08976349621303602
1774,-759.8834513504681,-0.08987129163749441
1775,-760.3115141753557,-0.08997908706195283
1776,-760.7395770002432,-0.09008688248641125
1777,-761.1676398251308,-0.09019467791086967
1778,-761.5957026500183,-0.09030247333532809
1779,-762.0237654749058,-0.09041026875978649
1780,-762.4518282997933,-0.0905180641842449
1781,-762.8798911246809,-0.09062585960870333
1782,-763.3079539495684,-0.09073365503316175
1783,-763.736016774456,-0.09084145045762017
1784,-764.1640795993434,-0.09094924588207856
1785,-764.5921424242309,-0.09105704130653698
1786,-765.0202052491185,-0.0911648367309954
1787,-765.448268074006,-0.09127263215545382
1788,-765.8763308988936,-0.09138042757991224
1789,-766.304393723781,-0.09148822300437062
1790,-766.7324565486686,-0.09159601842882904
1791,-767.1605193735561,-0.09170381385328746
1792,-767.5885821984436,-0.09181160927774588
1793,-768.0166450233312,-0.0919194047022043
1794,-768.4447078482186,-0.0920272001266627
1795,-768.8727706731062,-0.09213499555112112
1796,-769.3008334979937,-0.09224279097557954
1797,-769.7288963228813,-0.09235058640003796
1798,-770.1569591477688,-0.09245838182449638
1799,-770.5850219726562,-0.09256617724895477
1800,-770.5850219726562,-0.09256617747720242
1801,-772.3907584698748,-0.09298891427845342
1802,-774.1964949670933,-0.09341165107970441
1803,-776.0022314643118,-0.09383438788095541
1804,-777.8079679615303,-0.0942571246822064
1805,-779.6137044587488,-0.0946798614834574
1806,-781.4194409559673,-0.0951025982847084
1807,-783.2251774531858,-0.0955253350859594
1808,-785.0309139504043,-0.0959480718872104
1809,-786.8366504476228,-0.09637080868846139
1810,-788.6423869448413,-0.09679354548971239
1811,-790.4481234420598,-0.09721628229096338
1812,-792.2538599392783,-0.09763901909221438
1813,-794.0595964364968,-0.09806175589346539
1814,-795.8653329337153,-0.09848449269471637
