,depth,current
160,-179.15429199083079,0.05709300092404851
161,-180.27088131577347,0.05687107650469658
162,-181.38747064071617,0.056649152085344656
163,-182.50405996565885,0.05642722766599274
164,-183.62064929060153,0.05620530324664082
165,-184.73723861554424,0.05598337882728889
166,-185.85382794048692,0.05576145440793697
167,-186.97041726542963,0.055539529988585044
168,-188.0870065903723,0.05531760556923312
169,-189.20359591531502,0.05509568114988119
170,-190.3201852402577,0.054891409010822505
171,-191.43677456520038,0.0547163926842081
172,-192.5533638901431,0.0545413763575937
173,-193.66995321508577,0.0543663600309793
174,-194.78654254002848,0.054191343704364896
175,-195.90313186497116,0.054016327377750493
176,-197.01972118991387,0.05384131105113609
177,-198.13631051485655,0.05366629472452169
178,-199.25289983979923,0.053491278397907294
179,-200.36948916474194,0.053316262071292884
180,-201.48607848968462,0.05314124574467849
181,-202.60266781462732,0.05296622941806409
182,-203.71925713957,0.052791213091449685
183,-204.8358464645127,0.05261619676483528
184,-205.9524357894554,0.05244118043822088
185,-207.06902511439807,0.05226616411160648
186,-208.18561443934078,0.052091147784992076
187,-209.30220376428346,0.0519113722497097
188,-210.41879308922617,0.05165728279357658
189,-211.53538241416885,0.05140319333744346
190,-212.65197173911156,0.05114910388131033
191,-213.76856106405424,0.050895014425177215
192,-214.88515038899692,0.05064092496904409
193,-216.00173971393963,0.05038683551291097
194,-217.1183290388823,0.05013274605677785
195,-218.23491836382502,0.04987865660064472
196,-219.3515076887677,0.049624567144511605
197,-220.4680970137104,0.04937047768837848
198,-221.58468633865309,0.04911638823224536
199,-222.7012756635958,0.048862298776112235
200,-223.81786498853847,0.04860820931997911
201,-224.93445431348115,0.048354119863845996
202,-226.05104363842386,0.04810003040771287
203,-227.16763296336654,0.04784594095157975
204,-228.28422228830925,0.047591851495446626
205,-229.40081161325193,0.04733776203931351
206,-230.51740093819464,0.0469668617377024
207,-231.63399026313732,0.04651586862272603
208,-232.75057958808,0.04606487550774967
209,-233.8671689130227,0.04561388239277329
210,-234.9837582379654,0.045162889277796915
211,-236.1003475629081,0.044711896162820536
212,-237.21693688785078,0.04426090304784417
213,-238.3335262127935,0.04380990993286779
214,-239.45011553773617,0.043358916817891426
215,-240.56670486267885,0.04290792370291505
216,-241.68329418762156,0.042456930587938674
217,-242.79988351256424,0.04200593747296231
218,-243.91647283750694,0.04155494435798593
219,-245.03306216244962,0.041103951243009564
220,-246.14965148739233,0.040652958128033184
221,-247.266240812335,0.04020196501305681
222,-248.3828301372777,0.039750971898080446
223,-249.4994194622204,0.03929997878310407
224,-250.61600878716308,0.0388489856681277
225,-251.7325981121058,0.03839799255315132
226,-252.84918743704847,0.03786113548626767
227,-253.96577676199118,0.037321301903019875
228,-255.08236608693386,0.036781468319772095
229,-256.19895541187657,0.03624163473652431
230,-257.3155447368192,0.03570180115327654
231,-258.43213406176193,0.03516196757002875
232,-259.54872338670464,0.034622133986780955
233,-260.66531271164735,0.03408230040353316
234,-261.78190203659,0.0335424668202854
235,-262.8984913615327,0.03300263323703761
236,-264.0150806864754,0.032462799653789814
237,-265.13167001141807,0.03192296607054205
238,-266.2482593363608,0.031383132487294255
239,-267.3648486613035,0.030843298904046464
240,-268.4814379862462,0.030303465320798674
241,-269.59802731118884,0.029763631737550908
242,-270.71461663613155,0.029223798154303118
243,-271.83120596107426,0.028683964571055324
244,-272.9477952860169,0.02814413098780756
245,-274.0643846109596,0.027604297404559767
246,-275.18097393590233,0.02708428580015554
247,-276.29756326084504,0.02665738084602412
248,-277.4141525857877,0.026230475891892722
249,-278.5307419107304,0.025803570937761304
250,-279.6473312356731,0.025376665983629886
251,-280.76392056061576,0.02494976102949849
252,-281.88050988555847,0.024522856075367073
253,-282.9970992105012,0.024095951121235658
254,-284.1136885354439,0.02366904616710424
255,-285.23027786038654,0.02324214121297284
256,-286.34686718532924,0.022815236258841423
257,-287.46345651027195,0.022388331304710008
258,-288.5800458352146,0.02196142635057861
259,-289.6966351601573,0.021534521396447192
260,-290.8132244851,0.021107616442315777
261,-291.92981381004273,0.02068071148818436
262,-293.0464031349854,0.02025380653405296
263,-294.1629924599281,0.019826901579921546
264,-295.2795817848708,0.019399996625790127
265,-296.39617110981345,0.01897309167165873
266,-297.51276043475616,0.018546186717527315
267,-298.62934975969887,0.018119281763395896
268,-299.7459390846416,0.017733094930344966
269,-300.86252840958423,0.01749489531773291
270,-301.97911773452694,0.01725669570512084
271,-303.09570705946965,0.017018496092508772
272,-304.2122963844123,0.016780296479896713
273,-305.328885709355,0.016542096867284646
274,-306.4454750342977,0.016303897254672576
275,-307.5620643592404,0.016065697642060506
276,-308.6786536841831,0.01582749802944845
277,-309.7952430091258,0.01558929841683638
278,-310.9118323340685,0.015351098804224311
279,-312.02842165901114,0.015112899191612253
280,-313.14501098395385,0.014874699579000185
281,-314.26160030889656,0.014636499966388116
282,-315.37818963383927,0.014398300353776046
283,-316.4947789587819,0.01416010074116399
284,-317.61136828372463,0.013921901128551921
285,-318.72795760866734,0.013683701515939851
286,-319.84454693361,0.013445501903327795
287,-320.9611362585527,0.013207302290715725
288,-322.0777255834954,0.012969102678103656
289,-323.1943149084381,0.012730903065491588
290,-324.31090423338077,0.01249270345287953
291,-325.4274935583235,0.012274213384757834
292,-326.5440828832662,0.012240760651274355
293,-327.66067220820884,0.012207307917790877
294,-328.77726153315155,0.012173855184307398
295,-329.89385085809425,0.012140402450823918
296,-331.01044018303696,0.01210694971734044
297,-332.1270295079796,0.012073496983856962
298,-333.2436188329223,0.012040044250373482
299,-334.36020815786503,0.012006591516890004
300,-335.4767974828077,0.011973138783406525
301,-336.5933868077504,0.011939686049923046
302,-337.7099761326931,0.011906233316439568
303,-338.8265654576358,0.011872780582956087
304,-339.94315478257846,0.01183932784947261
305,-341.05974410752117,0.01180587511598913
306,-342.1763334324639,0.011772422382505652
307,-343.29292275740653,0.011738969649022175
308,-344.40951208234924,0.011705516915538694
309,-345.52610140729195,0.011672064182055216
310,-346.64269073223466,0.011638611448571735
311,-347.7592800571773,0.011605158715088259
312,-348.87586938212,0.01157170598160478
313,-349.9924587070627,0.0115382532481213
314,-351.1090480320054,0.011504800514637823
315,-352.2256373569481,0.011471347781154342
316,-353.3422266818908,0.011602508387956213
317,-354.4588160068335,0.01176836481023545
318,-355.57540533177615,0.011934221232514678
319,-356.69199465671886,0.012100077654793914
320,-357.80858398166157,0.01226593407707315
321,-358.9251733066042,0.012431790499352379
322,-360.04176263154693,0.012597646921631615
323,-361.15835195648964,0.012763503343910852
324,-362.27494128143235,0.012929359766190088
325,-363.391530606375,0.013095216188469316
326,-364.5081199313177,0.013261072610748551
327,-365.6247092562604,0.013426929033027788
328,-366.74129858120307,0.013592785455307016
329,-367.8578879061458,0.013758641877586252
330,-368.9744772310885,0.013924498299865489
331,-370.0910665560312,0.014090354722144725
332,-371.20765588097385,0.014256211144423953
333,-372.32424520591655,0.01442206756670319
334,-373.44083453085926,0.014587923988982426
335,-374.5574238558019,0.014753780411261654
336,-375.6740131807446,0.014919636833540889
337,-376.79060250568733,0.015085493255820126
338,-377.90719183063004,0.015251349678099362
339,-379.0237811555727,0.01541720610037859
340,-380.1403704805154,0.015583062522657827
341,-381.2569598054581,0.015798797029901175
342,-382.37354913040076,0.0160839246071824
343,-383.49013845534347,0.016369052184463637
344,-384.6067277802862,0.016654179761744874
345,-385.7233171052289,0.01693930733902611
346,-386.83990643017154,0.017224434916307332
347,-387.95649575511425,0.01750956249358857
348,-389.07308508005696,0.017794690070869805
349,-390.1896744049996,0.01807981764815103
350,-391.3062637299423,0.018364945225432267
351,-392.422853054885,0.018650072802713503
352,-393.53944237982773,0.01893520037999474
353,-394.6560317047704,0.019220327957275962
354,-395.7726210297131,0.0195054555345572
355,-396.8892103546558,0.019790583111838435
356,-398.00579967959845,0.020075710689119657
357,-399.12238900454116,0.020360838266400897
358,-400.23897832948387,0.020645965843682133
359,-401.3555676544266,0.02093109342096337
360,-402.47215697936923,0.021216220998244592
361,-403.58874630431194,0.02150134857552583
362,-404.70533562925465,0.021786476152807065
363,-405.8219249541973,0.022071603730088287
364,-406.93851427914,0.022356731307369527
365,-408.0551036040827,0.022641858884650763
366,-409.1716929290254,0.022926986461932
367,-410.2882822539681,0.023212114039213222
368,-411.4048715789108,0.023601124292506125
369,-412.5214609038535,0.02400284424615743
370,-413.63805022879615,0.02440456419980871
371,-414.75463955373885,0.024806284153460013
372,-415.87122887868156,0.02520800410711132
373,-416.9878182036243,0.025609724060762624
374,-418.1044075285669,0.02601144401441391
375,-419.22099685350963,0.026413163968065215
376,-420.33758617845234,0.026814883921716517
377,-421.454175503395,0.0272166038753678
378,-422.5707648283377,0.027618323829019104
379,-423.6873541532804,0.02802004378267041
380,-424.8039434782231,0.028421763736321715
381,-425.92053280316577,0.028823483689973
382,-427.0371221281085,0.0292252036436243
383,-428.1537114530512,0.029626923597275607
384,-429.27030077799384,0.03002864355092689
385,-430.38689010293655,0.030430363504578194
386,-431.50347942787926,0.0308320834582295
387,-432.62006875282196,0.031233803411880805
388,-433.7366580777646,0.03163552336553209
389,-434.8532474027073,0.032037243319183395
390,-435.96983672765003,0.032438963272834694
391,-437.08642605259274,0.032840683226486
392,-438.2030153775354,0.033242403180137284
393,-439.3196047024781,0.03364412313378859
394,-440.4361940274208,0.034045843087439895
395,-441.55278335236346,0.0344411790837526
396,-442.66937267730617,0.03481896013540121
397,-443.7859620022489,0.03519674118704982
398,-444.9025513271916,0.03557452223869843
399,-446.01914065213424,0.03595230329034702
400,-447.13572997707695,0.03633008434199563
401,-448.25231930201966,0.03670786539364425
402,-449.3689086269623,0.03708564644529284
403,-450.485497951905,0.03746342749694145
404,-451.6020872768477,0.03784120854859006
405,-452.71867660179043,0.03821898960023867
406,-453.8352659267331,0.03859677065188726
407,-454.9518552516758,0.03897455170353588
408,-456.0684445766185,0.03935233275518449
409,-457.18503390156116,0.03973011380683308
410,-458.30162322650386,0.040107894858481694
411,-459.4182125514466,0.0404856759101303
412,-460.5348018763893,0.04086345696177891
413,-461.65139120133193,0.04124123801342751
414,-462.76798052627464,0.04161901906507612
415,-463.88456985121735,0.04199680011672473
416,-465.00115917616,0.04237458116837332
417,-466.1177485011027,0.04275236222002193
418,-467.2343378260454,0.04313014327167054
419,-468.3509271509881,0.04350792432331915
420,-469.4675164759308,0.04388570537496775
421,-470.5841058008735,0.04426348642661636
422,-471.7006951258162,0.04464126747826497
423,-472.81728445075885,0.04501904852991356
424,-473.93387377570156,0.0452664064647234
425,-475.05046310064427,0.04541261898699152
426,-476.167052425587,0.04555883150925963
427,-477.2836417505296,0.04570504403152773
428,-478.40023107547233,0.04585125655379585
429,-479.51682040041504,0.04599746907606396
430,-480.6334097253577,0.04614368159833207
431,-481.7499990503004,0.04628989412060018
432,-482.8665883752431,0.04643610664286829
433,-483.9831777001858,0.04658231916513641
434,-485.0997670251285,0.04672853168740451
435,-486.2163563500712,0.04687474420967262
436,-487.3329456750139,0.04702095673194074
437,-488.44953499995654,0.04716716925420884
438,-489.56612432489925,0.04731338177647696
439,-490.68271364984196,0.04745959429874507
440,-491.79930297478467,0.04760580682101318
441,-492.9158922997273,0.04775201934328129
442,-494.03248162467,0.0478982318655494
443,-495.14907094961274,0.04804444438781752
444,-496.2656602745554,0.04819065691008562
445,-497.3822495994981,0.048336869432353734
446,-498.4988389244408,0.04848308195462185
447,-499.6154282493835,0.04862929447688996
448,-500.73201757432616,0.048775506999158065
449,-501.8486068992689,0.04892171952142618
450,-502.9651962242116,0.04906793204369429
451,-504.08178554915423,0.049214144565962396
452,-505.19837487409694,0.049360357088230514
453,-506.31496419903965,0.049506569610498624
454,-507.43155352398236,0.04940774637734906
455,-508.548142848925,0.049247070972237766
456,-509.6647321738677,0.04908639556712646
457,-510.7813214988104,0.04892572016201516
458,-511.8979108237531,0.04876504475690386
459,-513.0145001486958,0.048604369351792555
460,-514.1310894736384,0.048443693946681264
461,-515.2476787985812,0.04828301854156995
462,-516.3642681235239,0.048122343136458655
463,-517.4808574484665,0.04796166773134736
464,-518.5974467734093,0.047800992326236046
465,-519.7140360983519,0.04764031692112475
466,-520.8306254232947,0.047479641516013436
467,-521.9472147482373,0.047318966110902146
468,-523.06380407318,0.04715829070579085
469,-524.1803933981228,0.046997615300679536
470,-525.2969827230654,0.04683693989556824
471,-526.4135720480081,0.04667626449045694
472,-527.5301613729508,0.04651558908534563
473,-528.6467506978935,0.04635491368023434
474,-529.7633400228361,0.04619423827512304
475,-530.8799293477789,0.04603356287001173
476,-531.9965186727215,0.04587288746490043
477,-533.1131079976642,0.045712212059789134
478,-534.229697322607,0.04555153665467782
479,-535.3462866475496,0.04539086124956653
480,-536.4628759724924,0.04523018584445522
481,-537.579465297435,0.04506951043934392
482,-538.6960546223777,0.044908835034232625
483,-539.8126439473205,0.04474815962912131
484,-540.9292332722631,0.04458748422401002
485,-542.0458225972058,0.04427674549000217
486,-543.1624119221485,0.0439652283124661
487,-544.2790012470912,0.04365371113493006
488,-545.3955905720338,0.043342193957394026
489,-546.5121798969766,0.04303067677985795
490,-547.6287692219192,0.042719159602321914
491,-548.7453585468619,0.042407642424785875
492,-549.8619478718047,0.0420961252472498
493,-550.9785371967473,0.04178460806971376
494,-552.0951265216901,0.0414730908921777
495,-553.2117158466327,0.04116157371464166
496,-554.3283051715754,0.04085005653710562
497,-555.4448944965181,0.04053853935956955
498,-556.5614838214608,0.040227022182033514
499,-557.6780731464034,0.039915505004497476
500,-558.7946624713462,0.0396039878269614
501,-559.9112517962889,0.039292470649425364
502,-561.0278411212315,0.038980953471889325
503,-562.1444304461743,0.03866943629435326
504,-563.2610197711169,0.03835791911681722
505,-564.3776090960596,0.03804640193928118
506,-565.4941984210024,0.03773488476174511
507,-566.610787745945,0.03742336758420907
508,-567.7273770708878,0.037111850406673
509,-568.8439663958304,0.036800333229136964
510,-569.9605557207731,0.036488816051600925
511,-571.0771450457158,0.03617729887406486
512,-572.1937343706585,0.03586578169652882
513,-573.3103236956011,0.03555426451899278
514,-574.4269130205439,0.03524274734145671
515,-575.5435023454866,0.03493123016392067
516,-576.6600916704292,0.03461187729787497
517,-577.776680995372,0.034255506652095695
518,-578.8932703203146,0.033899136006316465
519,-580.0098596452574,0.03354276536053719
520,-581.1264489702,0.03318639471475796
521,-582.2430382951427,0.032830024068978725
522,-583.3596276200855,0.03247365342319946
523,-584.4762169450281,0.03211728277742022
524,-585.5928062699708,0.03176091213164099
525,-586.7093955949135,0.03140454148586172
526,-587.8259849198562,0.03104817084008249
527,-588.9425742447988,0.03069180019430326
528,-590.0591635697416,0.030335429548523987
529,-591.1757528946843,0.029979058902744753
530,-592.2923422196269,0.02962268825696552
531,-593.4089315445697,0.02926631761118625
532,-594.5255208695123,0.028909946965407017
533,-595.6421101944551,0.02855357631962775
534,-596.7586995193977,0.028197205673848515
535,-597.8752888443404,0.027840835028069284
536,-598.9918781692832,0.027484464382290012
537,-600.1084674942258,0.027128093736510782
538,-601.2250568191685,0.026771723090731548
539,-602.3416461441112,0.02641535244495228
540,-603.4582354690539,0.026058981799173046
541,-604.5748247939965,0.025702611153393812
542,-605.6914141189393,0.025346240507614543
543,-606.808003443882,0.02498986986183531
544,-607.9245927688246,0.024633499216056075
545,-609.0411820937674,0.024277128570276807
546,-610.15777141871,0.023920757924497573
547,-611.2743607436528,0.023564387278718305
548,-612.3909500685954,0.02320801663293907
549,-613.5075393935381,0.02286020215123105
550,-614.6241287184808,0.02252786178909272
551,-615.7407180434235,0.022195521426954426
552,-616.8573073683662,0.021863181064816127
553,-617.9738966933089,0.0215308407026778
554,-619.0904860182516,0.0211985003405395
555,-620.2070753431942,0.020866159978401206
556,-621.323664668137,0.020533819616262876
557,-622.4402539930796,0.02020147925412458
558,-623.5568433180223,0.019869138891986285
559,-624.673432642965,0.01953679852984795
560,-625.7900219679077,0.019204458167709656
561,-626.9066112928505,0.018872117805571326
562,-628.0232006177931,0.01853977744343303
563,-629.1397899427358,0.018207437081294735
564,-630.2563792676785,0.017875096719156405
565,-631.3729685926212,0.01754275635701811
566,-632.4895579175638,0.01721041599487981
567,-633.6061472425066,0.01687807563274148
568,-634.7227365674493,0.016545735270603185
569,-635.8393258923919,0.01621339490846489
570,-636.9559152173347,0.01588105454632656
571,-638.0725045422773,0.015548714184188262
572,-639.18909386722,0.015216373822049965
573,-640.3056831921627,0.014884033459911634
574,-641.4222725171054,0.014551693097773339
575,-642.5388618420482,0.014219352735635009
576,-643.6554511669908,0.013887012373496712
577,-644.7720404919335,0.013554672011358416
578,-645.8886298168762,0.013222331649220086
579,-647.0052191418189,0.012889991287081789
580,-648.1218084667615,0.012557650924943493
581,-649.2383977917043,0.012225310562805163
582,-650.354987116647,0.011892970200666866
583,-651.4715764415896,0.011660776227623942
584,-652.5881657665324,0.0115097903471356
585,-653.704755091475,0.011358804466647273
586,-654.8213444164177,0.011207818586158947
587,-655.9379337413604,0.011056832705670604
588,-657.0545230663031,0.010905846825182279
589,-658.1711123912459,0.010754860944693937
590,-659.2877017161885,0.010603875064205612
591,-660.4042910411312,0.010452889183717284
592,-661.5208803660739,0.010301903303228943
593,-662.6374696910166,0.010150917422740616
594,-663.7540590159592,0.009999931542252288
595,-664.870648340902,0.009848945661763947
596,-665.9872376658446,0.009697959781275621
597,-667.1038269907873,0.009546973900787294
598,-668.2204163157301,0.009395988020298953
599,-669.3370056406727,0.009245002139810627
600,-670.4535949656154,0.0090940162593223
601,-671.5701842905581,0.008943030378833958
602,-672.6867736155008,0.008792044498345631
603,-673.8033629404435,0.00864105861785729
604,-674.9199522653862,0.008490072737368962
605,-676.0365415903289,0.008339086856880637
606,-677.1531309152716,0.008188100976392294
607,-678.2697202402143,0.008037115095903968
608,-679.3863095651569,0.007886129215415642
609,-680.5028988900997,0.007735143334927299
610,-681.6194882150423,0.007584157454438974
611,-682.736077539985,0.007433171573950647
612,-683.8526668649278,0.007282185693462305
613,-684.9692561898704,0.0071311998129739785
614,-686.0858455148131,0.006980213932485652
615,-687.2024348397558,0.00682922805199731
616,-688.3190241646985,0.006678242171508983
617,-689.4356134896412,0.006527256291020642
618,-690.5522028145839,0.006477235061657024
619,-691.6687921395265,0.006456248433260472
620,-692.7853814644693,0.006435261804863918
621,-693.901970789412,0.006414275176467366
622,-695.0185601143546,0.006393288548070815
623,-696.1351494392974,0.006372301919674262
624,-697.25173876424,0.00635131529127771
625,-698.3683280891827,0.0063303286628811585
626,-699.4849174141254,0.006309342034484604
627,-700.6015067390681,0.006288355406088053
628,-701.7180960640108,0.006267368777691501
629,-702.8346853889535,0.006246382149294948
630,-703.9512747138962,0.006225395520898396
631,-705.0678640388389,0.006204408892501842
632,-706.1844533637816,0.006183422264105291
633,-707.3010426887242,0.006162435635708739
634,-708.417632013667,0.006141449007312186
635,-709.5342213386097,0.006120462378915633
636,-710.6508106635523,0.006099475750519082
637,-711.7673999884951,0.0060784891221225285
638,-712.8839893134377,0.006057502493725977
639,-714.0005786383804,0.006036515865329425
640,-715.1171679633231,0.006015529236932871
641,-716.2337572882658,0.00599454260853632
642,-717.3503466132084,0.005973555980139768
643,-718.4669359381512,0.005952569351743215
644,-719.5835252630939,0.005931582723346663
645,-720.7001145880366,0.005910596094950109
646,-721.8167039129793,0.005889609466553558
647,-722.9332932379219,0.005868622838157006
648,-724.0498825628647,0.005847636209760453
649,-725.1664718878073,0.005826649581363901
650,-726.28306121275,0.00580566295296735
651,-727.3996505376928,0.0057846763245707955
652,-728.5162398626354,0.005763689696174244
653,-729.6328291875781,0.005742993872336851
654,-730.7494185125208,0.005730584581191865
655,-731.8660078374635,0.0057181752900468796
656,-732.9825971624061,0.005705765998901895
657,-734.0991864873489,0.005693356707756909
658,-735.2157758122916,0.005680947416611923
659,-736.3323651372343,0.005668538125466937
660,-737.448954462177,0.0056561288343219525
661,-738.5655437871196,0.005643719543176967
662,-739.6821331120624,0.005631310252031981
663,-740.798722437005,0.005618900960886996
664,-741.9153117619477,0.005606491669742011
665,-743.0319010868905,0.005594082378597025
666,-744.1484904118331,0.005581673087452039
667,-745.2650797367758,0.005569263796307055
668,-746.3816690617185,0.005556854505162068
669,-747.4982583866612,0.005544445214017083
670,-748.6148477116038,0.0055320359228720984
671,-749.7314370365466,0.005519626631727112
672,-750.8480263614892,0.005507217340582127
673,-751.964615686432,0.0054948080494371405
674,-753.0812050113747,0.005482398758292156
675,-754.1977943363173,0.0054699894671471705
676,-755.3143836612601,0.005457580176002184
677,-756.4309729862027,0.0054451708848572
678,-757.5475623111454,0.005432761593712214
679,-758.6641516360881,0.005420352302567228
680,-759.7807409610308,0.0054079430114222435
681,-760.8973302859735,0.005395533720277258
682,-762.0139196109162,0.005383124429132272
683,-763.1305089358589,0.005370715137987287
684,-764.2470982608015,0.005358305846842302
685,-765.3636875857443,0.005345896555697316
686,-766.4802769106869,0.005333487264552331
687,-767.5968662356297,0.005321077973407345
688,-768.7134555605724,0.005308668682262359
689,-769.830044885515,0.005296259391117375
690,-770.9466342104578,0.005292195164656003
691,-772.0632235354004,0.005305553836116708
692,-773.1798128603431,0.005318912507577413
693,-774.2964021852858,0.00533227117903812
694,-775.4129915102285,0.005345629850498824
695,-776.5295808351711,0.00535898852195953
696,-777.6461701601139,0.005372347193420236
697,-778.7627594850566,0.005385705864880941
698,-779.8793488099992,0.005399064536341646
699,-780.995938134942,0.005412423207802353
700,-782.1125274598846,0.0054257818792630575
